perturbation_idx,majority_eg_pct,minority_eg_pct,asymmetry_pp,majority_mm_pp,minority_mm_pp,majority_declination,minority_declination,majority_seats_at_50_ndp,minority_seats_at_50_ndp,majority_ndp_seats,minority_ndp_seats,majority_conservation_pass,minority_conservation_pass,majority_coverage_frac,minority_coverage_frac
63,-2.7154600133317475,0.7876674610679821,3.5031274743997294,-1.4603642614371193,-1.9973311265420068,-0.058546176693882825,-0.016508773435222925,49,47,41,34,True,True,0.9163694711514173,0.8950779205779151
64,-5.367275912694236,0.6658837407195215,6.033159653413757,-1.5796238714032074,-1.3869610531614895,-0.05853077549573648,-0.011121087987124838,49,44,41,34,True,True,0.9164684678483047,0.8952874034844065
65,-5.447275812049146,2.2472548872194835,7.694530699268628,-1.270648419225484,-2.1383347669651886,-0.05873722535341727,-0.01157115236390811,49,47,41,34,True,True,0.9164778169034369,0.8953408836901832
66,-2.227880720732836,0.6192329577963485,2.8471136785291846,-1.6787970551360498,-1.5525624197902432,-0.04555464071926114,-0.0366290071244315,49,45,40,36,True,True,0.9164187190299736,0.8955596216658153
67,-5.340787259893588,0.26325913242079885,5.6040463923143875,-1.4498079784913909,-1.5543629676193937,-0.05846268433172522,-0.0356702268447459,49,45,41,36,True,True,0.9166353169078746,0.8955360529356144
68,-2.3121329466236347,0.4505638965471052,2.76269684317074,-1.679352515869792,-1.9817374372758156,-0.0461584633566437,-0.035629454330929566,49,45,40,36,True,True,0.9166351022056516,0.8955549865475441
69,-5.667398130912079,0.4195614349464587,6.086959565858538,-1.4968924556090057,-1.561615410538908,-0.059704140984690096,-0.024469978669680665,49,45,41,35,True,True,0.9165372200806626,0.8952401231557591
70,-5.466201640060329,0.7567149033348501,6.222916543395179,-1.4250194498084734,-1.5475753120265834,-0.05870019046625229,-0.011585782893618087,49,44,41,34,True,True,0.9165802668195191,0.8946469316553517
71,-5.909383902569372,0.6439650310237576,6.55334893359313,-1.4369410525433446,-1.5489181457252144,-0.044357208076890094,-0.024737127173545495,48,44,40,35,True,True,0.9163856881925547,0.8948832039778056
72,-2.707363053733808,0.6052835717713562,3.312646625505164,-1.2219044613734131,-2.189302901131623,-0.04510666579999541,-0.025659643829701026,49,45,40,35,True,True,0.9163929602906367,0.8951411528597136
73,-2.537709498251869,1.924889998540877,4.4625994967927465,-1.4528978184366104,-1.7759255022432197,-0.04591370804869308,-0.011253227398643179,49,46,40,34,True,True,0.9164069418918608,0.8956130615486861
74,-5.420195916748118,0.6099142705122007,6.030110187260318,-1.7995158255798893,-1.6777935704539282,-0.058639404707973415,-0.010866204591880507,49,45,41,34,True,True,0.9162525413768157,0.8956041589836213
75,-2.1733576456611168,0.6396865243084675,2.8130441699695843,-1.4844041884072456,-1.7605340449856122,-0.03234624203301866,-0.034608652335971414,49,47,39,36,True,True,0.9165291258438812,0.8949635613463887
76,-5.539104409418962,0.46744257382227966,6.0065469832412415,-1.1563220136351748,-1.7776476727212942,-0.05758130950116626,-0.02621915919016648,48,45,41,35,True,True,0.916432676380793,0.895587603453457
77,-2.3559120242440232,0.706086021573792,3.0619980458178153,-1.4626658595259634,-1.4842534503302918,-0.04384837554570875,-0.014716892324987034,49,44,40,34,True,True,0.9164987445846825,0.8943047582993355
78,-2.1406516979009167,0.5076470531184275,2.648298751019344,-1.3775479455990836,-1.6598398042421525,-0.0450723590698033,-0.03587207531182989,49,45,40,36,True,True,0.9163274978117437,0.895010250538205
