map,name_2026,perimeter_km_total,perimeter_km_anchored,anchored_pct,pre_ama_error_m,post_ama_error_m
minority,Barrhead-Westlock-Athabasca,691.902813719811,75.45662090936325,10.905667589887807,245.90920240643055,0.0
minority,Camrose,508.5940663875961,37.11781790651582,7.298122483054802,292.02770101388717,0.0
minority,Canmore-Kananaskis,1233.9848864602484,1110.0723509109698,89.95834252843012,86.38484686575691,0.0
minority,Cold Lake-Bonnyville-St. Paul,611.6658069788981,33.51142940564457,5.47871550498501,207.59056541692158,0.0
minority,Central Peace-Notley,1256.3110556433319,26.644380288457043,2.1208426184559035,245.87562511681622,0.0
minority,Chestermere-Strathmore,289.4747074184004,188.33995326259037,65.06266296708539,57.64454530878535,0.0
minority,Drumheller-Stettler,1035.1733213754937,51.05070736384454,4.931609645427352,254.20264351614753,0.0
minority,Fort McMurray-Lac La Biche,797.5776706312226,43.62645554823062,5.469869224611513,271.2031407379478,0.0
minority,Fort McMurray-Wood Buffalo,1400.86926687623,12.347812124000786,0.8814392903011514,223.43081564458362,0.0
minority,Fort Saskatchewan-Vegreville,470.5866545329117,41.899285522164625,8.903628081793443,251.78642637513957,0.0
minority,Grande Prairie,57.71924243402744,52.646244959077904,91.21090773021159,47.2134185693735,0.0
minority,Grande Prairie-Wapiti,586.5771414024199,67.99390655389612,11.591639318118103,94.34669963938855,0.0
minority,Highwood,236.63673880439947,163.11651939977037,68.93118973153199,73.10118558366568,0.0
minority,Lac Ste. Anne-Parkland,417.36623250257946,65.96318827744813,15.804629876721147,240.05633301909464,0.0
minority,Leduc,59.298601398144186,30.878373876942025,52.072684935041984,233.43173214331281,0.0
minority,Lesser Slave Lake,1178.9985210595557,23.290105084711122,1.9754142748016772,275.003814199321,0.0
minority,Lethbridge-Cardston,744.2513246108996,700.6769439863773,94.14520617114073,8.71406545442354,0.0
minority,Lethbridge-Fort MacLeod-Crowsnest Pass,597.9814737751141,597.981473775116,100.00000000000034,1.3719229360492118,0.0
minority,Lethbridge-Little Bow,511.6529870885373,474.018224719951,92.64447519739117,6.013661128884877,0.0
minority,Lethbridge-Taber-Warner,380.65543114682015,174.48524222824952,45.838106579109855,40.117364485557815,0.0
minority,Lloydminster-Wainwright,503.593967790464,35.62497265527373,7.07414602513599,207.66922870145632,0.0
minority,Medicine Hat-Brooks,629.8389794793793,25.581721320718458,4.0616287899272505,229.79838362230097,0.0
minority,Medicine Hat-Cypress,409.5332400950362,354.49336261109755,86.56033940708546,40.091825651364374,0.0
minority,Olds-Three Hills-Didsbury,351.365452854566,42.94160616119147,12.22135124905563,190.14581830864353,0.0
