map,name_2026,perimeter_km_total,da_anchored_km,da_anchored_pct,muni_anchored_km_v0_4,muni_anchored_pct_recomputed,new_total_anchored_pct,pre_da_error_m
majority,Spruce Grove,43.657120906301806,1.9211834313790288,4.400618711211693,40.03964556236837,91.71389393336916,96.11451264458086,52.17239273815248
majority,St. Albert,33.604292354669134,6.1412039816017225,18.275058188358003,27.46308837306741,81.72494181164201,100.00000000000001,21.868439683495957
majority,St. Albert-Sturgeon,186.8978820173271,35.44278623011881,18.96371743090858,146.9125748969321,78.60579976145048,97.56951719235906,8.76149369061867
majority,Stony Plain-Drayton Valley,530.3327530118063,63.439223630757226,11.962154566256807,357.9964331419285,67.50411531417498,79.46626988043178,8.432431925903352
majority,Strathcona-Sherwood Park,134.7691173392808,35.87470093930564,26.619378124285856,79.20898420376835,58.77383911653885,85.39321724082471,23.15317736129581
majority,Sylvan Lake-Innisfail,411.722177356362,44.05182880726633,10.69940635457626,313.4299506203157,76.12656491637797,86.82597127095423,3.5810948261485995
majority,Taber-Cardston,649.841034740901,47.66814311573192,7.335354427831378,480.62472431879246,73.96035316705154,81.29570759488291,63.957006842232325
majority,West Yellowhead,1632.548944264415,9.072413226693296,0.555720749357447,1185.1652826304603,72.5960031271507,73.15172387650814,27.00606348520487
majority,Wetaskiwin-Ponoka-Maskwacis,355.10897130952975,63.60665487780399,17.91186931809769,158.5543734897446,44.64949812589813,62.56136744399582,6.240832202395503
minority,Calgary-Acadia,25.498407931747778,18.0312047539173,70.71502190325715,0.0,0.0,70.71502190325715,63.82976280236726
minority,Calgary-Airdrie,8.600077193235313,3.1680698609815643,36.83769098576835,2.4385578467837603,28.355069285911668,65.19276027168002,29.209275018654242
minority,Calgary-Beddington,27.507231983165575,20.563802051602607,74.75780210886961,0.0,0.0,74.75780210886961,81.51675999486278
minority,Calgary-Bow-Springbank,17.1672764860402,6.533361038391799,38.05706189740981,6.676682331092859,38.89191355729659,76.9489754547064,80.52173299771648
minority,Calgary-Buffalo,25.600132387892533,14.16722760483707,55.340446643695465,0.0,0.0,55.340446643695465,28.74028942232407
minority,Calgary-Cross,19.873692181067977,15.464455781736369,77.81370286326603,4.409236399331612,22.18629713673399,100.00000000000003,10.80513383246974
minority,Calgary-Currie,16.451585625144826,13.512686231398424,82.13607210447515,0.0,0.0,82.13607210447515,72.03092922275229
minority,Calgary-De Winton,120.0899562837122,15.470964695322944,12.882813162803417,35.66630911141386,29.6996603339186,42.58247349672202,69.65554668531173
minority,Calgary-East,42.90134296082531,6.705910218023645,15.631003029781706,14.37157970990501,33.49913713197322,49.13014016175492,49.7576784451435
minority,Calgary-Edgemont,30.328410527396407,6.865625485973578,22.637604037216814,2.7835065141579616,9.177884583313558,31.815488620530374,61.49698015787803
minority,Calgary-Elbow,28.23574673254797,13.496477049623469,47.799256656689664,1.0237641382963045,3.625773201585595,51.42502985827526,91.8786295271813
minority,Calgary-Falconridge,50.9196638571148,19.00469785114551,37.32290516385658,11.033477396760425,21.668401872646616,58.9913070365032,61.46679478575105
minority,Calgary-Fish Creek,26.94907836115636,0.9990432168559401,3.7071517009499395,7.220515322633509,26.793180923919667,30.500332624869607,48.85225694706785
minority,Calgary-Foothills-Airdrie West,4.460215429942783,3.3444129310178488,74.98321512826011,0.6910514280662586,15.493678252109085,90.4768933803692,32.94632290278265
minority,Calgary-Glenmore,31.07205652225143,17.177960829743835,55.28427388590225,13.822966984380555,44.48681076027782,99.77108464618007,11.788775688732885
minority,Calgary-Hays,26.341529546615995,16.77151284243723,63.66947224061941,5.561625880791096,21.113526725731003,84.78299896635042,24.608227108368887
minority,Calgary-Klein,88.89566751863393,29.269833377061293,32.92605162217368,12.106736931856616,13.619040465969677,46.545092088143356,77.80627044271613
minority,Calgary-Lougheed,71.76486682924832,16.53541152843708,23.041095537430788,14.730511537351349,20.526076600127986,43.56717213755877,78.23624340512816
minority,Calgary-McCall-Bhullar,30.246238663098918,15.297782664630647,50.57747125196854,2.6106250207436625,8.631238580844377,59.208709832812914,26.985642032821957
minority,Calgary-Mountain View,25.117573253265704,22.931411726254417,91.29628684679142,0.0,0.0,91.29628684679142,35.632865253930795
minority,Calgary-Nolan Hill-Cochrane,139.63309136670316,10.63508297018521,7.616448841811754,77.03471964859212,55.169386350033776,62.78583519184553,42.150756292932556
minority,Calgary-North,33.80464019419704,21.315263683247743,63.054253974597124,2.786583538260981,8.243198336834629,71.29745231143175,40.73944933988275
minority,Calgary-North East,6.402023744409056,5.278687643835888,82.4534218331479,0.0,0.0,82.4534218331479,39.71433901475863
minority,Calgary-North West-Bearspaw,34.76588744600873,12.559921695218543,36.12714248909666,20.907118737352963,60.13687632689264,96.2640188159893,42.087212005562186
minority,Calgary-Peigan-Chestermere,0.4321422661992434,0.0,0.0,0.4321422661992434,100.0,100.0,0.0
minority,Calgary-South,22.192213819943778,12.204501152511968,54.99451857995341,0.0,0.0,54.99451857995341,62.39328807084943
minority,Calgary-South East,0.18829505889239642,0.18829505889239642,100.0,0.0,0.0,100.0,20.219304927612605
minority,Calgary-Varsity,27.116132892939092,26.36718334416743,97.23799277821549,0.0,0.0,97.23799277821549,27.595933688107674
minority,Calgary-West-Tsuut'ina,19.603300960081782,8.396042766527902,42.82973966284949,10.882403328718967,55.513116647440214,98.3428563102897,27.510939906602516
minority,Edmonton-Beaumont,63.72674273120375,7.522154089131553,11.803763642619595,21.228277080165547,33.31141083062314,45.11517447324273,71.8546171755743
minority,Edmonton-Beverly-Clareview,97.0789512206137,70.47648975912678,72.59708605521259,3.8435189861842582,3.9591682211829737,76.55625427639556,49.824260117137875
minority,Edmonton-Castledowns,19.132652568695285,5.6373955328542245,29.464788076892653,7.50264850787744,39.21384387731591,68.67863195420856,51.82660062402117
