map,X,Y,s_X,m_Y,losing_party_X,losing_party_Y,winner_X,winner_Y,chain_signal,coupled
minority,Airdrie East,Calgary-Foothills-Airdrie West,0.1168720346793187,0.03939800613496933,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Foothills-Airdrie West,Airdrie East,0.019651073619631903,0.2338464689217326,NDP,NDP,UCP,UCP,False,True
minority,Airdrie East,Calgary-Peigan-Chestermere,0.1168720346793187,0.1628579982037721,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Peigan-Chestermere,Airdrie East,0.08137910388184812,0.2338464689217326,NDP,NDP,UCP,UCP,False,True
minority,Airdrie East,Olds-Three Hills-Didsbury,0.1168720346793187,0.600280935867609,NDP,NDP,UCP,UCP,False,True
minority,Olds-Three Hills-Didsbury,Airdrie East,0.3000746235898336,0.2338464689217326,NDP,NDP,UCP,UCP,False,True
minority,Airdrie East,Peace River,0.1168720346793187,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Airdrie East,0.2608334103298531,0.2338464689217326,NDP,NDP,UCP,UCP,False,True
minority,Barrhead-Westlock-Athabasca,Peace River,0.24315329022441992,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Barrhead-Westlock-Athabasca,0.2608334103298531,0.48640167364016734,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Acadia,Calgary-Currie,0.0004567044208987943,0.143643316854771,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Currie,Calgary-Acadia,0.07177502098684824,0.0010047497259773476,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Acadia,Calgary-De Winton,0.0004567044208987943,0.13421581769436997,UCP,NDP,NDP,UCP,False,False
minority,Calgary-De Winton,Calgary-Acadia,0.06706601876675604,0.0010047497259773476,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Acadia,Calgary-Klein,0.0004567044208987943,0.04279157001135186,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Klein,Calgary-Acadia,0.0213217511475248,0.0010047497259773476,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Acadia,Calgary-South,0.0004567044208987943,0.13757583160294776,UCP,NDP,NDP,UCP,False,False
minority,Calgary-South,Calgary-Acadia,0.06872684336956965,0.0010047497259773476,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Acadia,Calgary-South East,0.0004567044208987943,0.19741595477920865,UCP,NDP,NDP,UCP,False,False
minority,Calgary-South East,Calgary-Acadia,0.0986442262739598,0.0010047497259773476,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Acadia,Peace River,0.0004567044208987943,0.5219440081308325,UCP,NDP,NDP,UCP,False,False
minority,Peace River,Calgary-Acadia,0.2608334103298531,0.0010047497259773476,NDP,UCP,UCP,NDP,True,False
minority,Calgary-Airdrie,Calgary-Falconridge,0.12408863473909935,0.17418187302066054,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Falconridge,Calgary-Airdrie,0.08701553310209621,0.24832022873481058,UCP,NDP,NDP,UCP,False,False
minority,Calgary-Beddington,Calgary-Falconridge,0.01350337584396099,0.17418187302066054,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Falconridge,Calgary-Beddington,0.08701553310209621,0.027156789197299323,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Beddington,Calgary-McCall-Bhullar,0.01350337584396099,0.15998722656873704,UCP,UCP,NDP,NDP,False,True
minority,Calgary-McCall-Bhullar,Calgary-Beddington,0.07991377933897494,0.027156789197299323,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Beddington,Calgary-North,0.01350337584396099,0.00820349761526232,UCP,NDP,NDP,UCP,False,False
minority,Calgary-North,Calgary-Beddington,0.004006359300476947,0.027156789197299323,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Beddington,Calgary-Varsity,0.01350337584396099,0.17839306054499254,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Varsity,Calgary-Beddington,0.08915272058179269,0.027156789197299323,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Beddington,Peace River,0.01350337584396099,0.5219440081308325,UCP,NDP,NDP,UCP,False,False
minority,Peace River,Calgary-Beddington,0.2608334103298531,0.027156789197299323,NDP,UCP,UCP,NDP,True,False
minority,Calgary-Bow-Springbank,Calgary-North West-Bearspaw,0.03504273504273504,0.054701307882644046,NDP,NDP,UCP,UCP,False,True
minority,Calgary-North West-Bearspaw,Calgary-Bow-Springbank,0.02730646871686108,0.07016687016687016,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Bow-Springbank,Peace River,0.03504273504273504,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Calgary-Bow-Springbank,0.2608334103298531,0.07016687016687016,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Buffalo,Calgary-Elbow,0.14444498610637158,0.031436429024751425,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Elbow,Calgary-Buffalo,0.015654749312460334,0.28903622093306686,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Buffalo,Calgary-Mountain View,0.14444498610637158,0.3221261607428754,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Mountain View,Calgary-Buffalo,0.16102305475504322,0.28903622093306686,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Buffalo,Peace River,0.14444498610637158,0.5219440081308325,UCP,NDP,NDP,UCP,False,False
minority,Peace River,Calgary-Buffalo,0.2608334103298531,0.28903622093306686,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Cross,Calgary-East,0.017592083562396922,0.0515205196338943,NDP,NDP,UCP,UCP,False,True
minority,Calgary-East,Calgary-Cross,0.025686448184233834,0.03532160527762507,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Cross,Calgary-Peigan-Chestermere,0.017592083562396922,0.1628579982037721,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Peigan-Chestermere,Calgary-Cross,0.08137910388184812,0.03532160527762507,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Cross,Peace River,0.017592083562396922,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Calgary-Cross,0.2608334103298531,0.03532160527762507,NDP,NDP,UCP,UCP,True,True
minority,Calgary-Currie,Calgary-De Winton,0.07177502098684824,0.13421581769436997,UCP,NDP,NDP,UCP,False,False
minority,Calgary-De Winton,Calgary-Currie,0.06706601876675604,0.143643316854771,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Currie,Calgary-Glenmore,0.07177502098684824,0.0018952854773750297,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Glenmore,Calgary-Currie,0.000908157624575535,0.143643316854771,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Currie,Peace River,0.07177502098684824,0.5219440081308325,UCP,NDP,NDP,UCP,False,False
minority,Peace River,Calgary-Currie,0.2608334103298531,0.143643316854771,NDP,UCP,UCP,NDP,False,False
minority,Calgary-De Winton,Calgary-South,0.06706601876675604,0.13757583160294776,NDP,NDP,UCP,UCP,False,True
minority,Calgary-South,Calgary-De Winton,0.06872684336956965,0.13421581769436997,NDP,NDP,UCP,UCP,False,True
minority,Calgary-De Winton,Calgary-South East,0.06706601876675604,0.19741595477920865,NDP,NDP,UCP,UCP,False,True
minority,Calgary-South East,Calgary-De Winton,0.0986442262739598,0.13421581769436997,NDP,NDP,UCP,UCP,False,True
minority,Calgary-De Winton,Canmore-Kananaskis,0.06706601876675604,0.01327724464309189,NDP,UCP,UCP,NDP,False,False
minority,Canmore-Kananaskis,Calgary-De Winton,0.006572893387669252,0.13421581769436997,UCP,NDP,NDP,UCP,False,False
minority,Calgary-De Winton,Highwood,0.06706601876675604,0.409322365844105,NDP,NDP,UCP,UCP,False,True
minority,Highwood,Calgary-De Winton,0.2046220133176655,0.13421581769436997,NDP,NDP,UCP,UCP,False,True
minority,Calgary-De Winton,Peace River,0.06706601876675604,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Calgary-De Winton,0.2608334103298531,0.13421581769436997,NDP,NDP,UCP,UCP,False,True
minority,Calgary-East,Calgary-Klein,0.025686448184233834,0.04279157001135186,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Klein,Calgary-East,0.0213217511475248,0.0515205196338943,UCP,NDP,NDP,UCP,False,False
minority,Calgary-East,Calgary-McCall-Bhullar,0.025686448184233834,0.15998722656873704,NDP,UCP,UCP,NDP,False,False
minority,Calgary-McCall-Bhullar,Calgary-East,0.07991377933897494,0.0515205196338943,UCP,NDP,NDP,UCP,False,False
minority,Calgary-East,Calgary-Peigan-Chestermere,0.025686448184233834,0.1628579982037721,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Peigan-Chestermere,Calgary-East,0.08137910388184812,0.0515205196338943,NDP,NDP,UCP,UCP,False,True
minority,Calgary-East,Peace River,0.025686448184233834,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Calgary-East,0.2608334103298531,0.0515205196338943,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Edgemont,Calgary-McCall-Bhullar,0.006109714879972268,0.15998722656873704,UCP,UCP,NDP,NDP,False,True
minority,Calgary-McCall-Bhullar,Calgary-Edgemont,0.07991377933897494,0.01230609238235549,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Edgemont,Peace River,0.006109714879972268,0.5219440081308325,UCP,NDP,NDP,UCP,False,False
minority,Peace River,Calgary-Edgemont,0.2608334103298531,0.01230609238235549,NDP,UCP,UCP,NDP,True,False
minority,Calgary-Elbow,Calgary-Glenmore,0.015654749312460334,0.0018952854773750297,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Glenmore,Calgary-Elbow,0.000908157624575535,0.031436429024751425,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Elbow,Calgary-West-Tsuut'ina,0.015654749312460334,0.1765369960957712,UCP,NDP,NDP,UCP,False,False
minority,Calgary-West-Tsuut'ina,Calgary-Elbow,0.0881979396961287,0.031436429024751425,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Elbow,Canmore-Kananaskis,0.015654749312460334,0.01327724464309189,UCP,UCP,NDP,NDP,False,True
minority,Canmore-Kananaskis,Calgary-Elbow,0.006572893387669252,0.031436429024751425,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Elbow,Peace River,0.015654749312460334,0.5219440081308325,UCP,NDP,NDP,UCP,False,False
minority,Peace River,Calgary-Elbow,0.2608334103298531,0.031436429024751425,NDP,UCP,UCP,NDP,True,False
minority,Calgary-Falconridge,Calgary-McCall-Bhullar,0.08701553310209621,0.15998722656873704,UCP,UCP,NDP,NDP,False,True
minority,Calgary-McCall-Bhullar,Calgary-Falconridge,0.07991377933897494,0.17418187302066054,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Falconridge,Calgary-North,0.08701553310209621,0.00820349761526232,UCP,NDP,NDP,UCP,False,False
minority,Calgary-North,Calgary-Falconridge,0.004006359300476947,0.17418187302066054,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Falconridge,Calgary-North East,0.08701553310209621,0.10096558554097548,UCP,UCP,NDP,NDP,False,True
minority,Calgary-North East,Calgary-Falconridge,0.050408516959643476,0.17418187302066054,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Falconridge,Peace River,0.08701553310209621,0.5219440081308325,UCP,NDP,NDP,UCP,False,False
minority,Peace River,Calgary-Falconridge,0.2608334103298531,0.17418187302066054,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Fish Creek,Calgary-Hays,0.049725967116053926,0.1356160430893527,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Hays,Calgary-Fish Creek,0.0677599307492546,0.09957194863383606,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Fish Creek,Calgary-Klein,0.049725967116053926,0.04279157001135186,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Klein,Calgary-Fish Creek,0.0213217511475248,0.09957194863383606,UCP,NDP,NDP,UCP,False,False
