va_id,parent_ed_2019,majority_ed,minority_ed,is_swing,va_ndp,va_ucp,va_other,eg_contrib_majority,eg_contrib_minority,delta_eg,region
Fort Saskatchewan-Vegreville|024,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville,0,114.379174,202.132220,14.500000,0.000052,0.000052,0.000000,Rest of Alberta
Lesser Slave Lake|046,Lesser Slave Lake,Lesser Slave Lake,Lesser Slave Lake,0,20.777127,94.429086,0.000000,-0.000002,-0.000002,0.000000,Rest of Alberta
Edmonton-Highlands-Norwood|003,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood,0,186.917527,83.094613,7.000000,-0.000015,-0.000015,0.000000,Edmonton
Edmonton-City Centre|048,Edmonton-City Centre,Edmonton-City Centre,Edmonton-City Centre,0,180.744878,45.046943,4.600000,0.000012,0.000012,0.000000,Edmonton
Lesser Slave Lake|018,Lesser Slave Lake,Lesser Slave Lake,Lesser Slave Lake,0,82.670419,133.986042,3.000000,0.000031,0.000031,0.000000,Rest of Alberta
Edmonton-City Centre|039,Edmonton-City Centre,Edmonton-City Centre,Edmonton-City Centre,0,190.806678,55.899313,3.875000,0.000007,0.000007,0.000000,Edmonton
Strathcona-Sherwood Park|027,Strathcona-Sherwood Park,Strathcona-Sherwood Park,Sherwood Park-Strathcona,1,147.816446,161.887361,5.400000,0.000084,0.000082,-0.000002,Rest of Alberta
Strathcona-Sherwood Park|028,Strathcona-Sherwood Park,Strathcona-Sherwood Park,Sherwood Park-Strathcona,1,147.816446,161.887361,5.400000,0.000084,0.000082,-0.000002,Rest of Alberta
Airdrie-Cochrane|013,Airdrie-Cochrane,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane,1,146.153166,222.930426,7.571429,0.000069,0.000071,0.000001,Rest of Alberta
Calgary-Beddington|047,Calgary-Beddington,Calgary-Beddington,Calgary-Beddington,0,185.655299,171.602390,9.000000,-0.000110,-0.000109,0.000001,Calgary
Calgary-Beddington|046,Calgary-Beddington,Calgary-Beddington,Calgary-Beddington,0,185.655299,171.602390,9.000000,-0.000110,-0.000109,0.000001,Calgary
Calgary-Mountain View|010,Calgary-Mountain View,Calgary-Mountain View,Calgary-Mountainview,1,230.533197,125.004523,5.000000,-0.000047,-0.000048,-0.000002,Calgary
Calgary-Currie|009,Calgary-Currie,Calgary-Currie,Calgary-Currie,0,233.246785,127.257210,12.000000,-0.000065,-0.000066,-0.000001,Calgary
Rimbey-Rocky Mountain House-Sundre|038,Rimbey-Rocky Mountain House-Sundre,Lacombe-Clearwater,Rocky Mountain House-Banff Park,1,30.242968,182.414793,23.875000,-0.000023,-0.000022,0.000001,Mountain-West
Calgary-Edgemont|048,Calgary-Edgemont,Calgary-Beddington,Calgary-Edgemont,1,143.702941,163.107082,4.777778,-0.000105,0.000091,0.000196,Calgary
Fort McMurray-Lac La Biche|002,Fort McMurray-Lac La Biche,Fort McMurray-Wood Buffalo,Fort McMurray-Lac La Biche,1,60.828350,180.335560,4.111111,-0.000002,-0.000000,0.000001,Rest of Alberta
Calgary-Falconridge|003,Calgary-Falconridge,Calgary-Cross,Calgary-Falconridge,1,170.198593,137.614757,10.200000,-0.000084,-0.000075,0.000008,Calgary
Vermilion-Lloydminster-Wainwright|017,Vermilion-Lloydminster-Wainwright,Lloydminster-Wainwright,Lloydminster-Wainwright,0,51.113739,349.596090,20.500000,-0.000053,-0.000053,-0.000000,Rest of Alberta
Morinville-St. Albert|017,Morinville-St. Albert,St. Albert-Sturgeon,St Albert-Sturgeon,1,158.577128,222.288053,6.285714,0.000082,0.000085,0.000004,Rest of Alberta
Edmonton-Beverly-Clareview|004,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview,0,171.645023,117.813108,7.333333,-0.000058,-0.000058,0.000000,Edmonton
Edmonton-Manning|047,Edmonton-Manning,Edmonton-Manning,Edmonton-Manning,0,88.816654,60.583883,1.111111,-0.000031,-0.000031,0.000000,Edmonton
Calgary-North West|015,Calgary-North West,Calgary-North West,Calgary-North West-Bearspaw,1,203.752695,207.290986,9.333333,0.000129,0.000126,-0.000003,Calgary
Bonnyville-Cold Lake-St. Paul|047,Bonnyville-Cold Lake-St. Paul,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul,0,75.747452,201.335240,0.000000,0.000005,0.000005,0.000000,Rest of Alberta
Brooks-Medicine Hat|052,Brooks-Medicine Hat,Medicine Hat-Brooks,Medicine Hat-Brooks,0,117.173621,204.589935,9.833333,0.000037,0.000037,0.000000,Rest of Alberta
Brooks-Medicine Hat|051,Brooks-Medicine Hat,Medicine Hat-Brooks,Medicine Hat-Brooks,0,118.128157,219.038329,8.285714,0.000034,0.000034,0.000000,Rest of Alberta
Morinville-St. Albert|019,Morinville-St. Albert,St. Albert-Sturgeon,St Albert-Sturgeon,1,158.577128,222.288053,6.285714,0.000082,0.000085,0.000004,Rest of Alberta
Morinville-St. Albert|018,Morinville-St. Albert,St. Albert-Sturgeon,St Albert-Sturgeon,1,158.577128,222.288053,6.285714,0.000082,0.000085,0.000004,Rest of Alberta
Sherwood Park|048,Sherwood Park,Sherwood Park,Sherwood Park,0,223.619124,205.918662,12.600000,-0.000123,-0.000124,-0.000001,Rest of Alberta
Calgary-Hays|011,Calgary-Hays,Calgary-Hays,Calgary-Hays,0,176.282785,213.827647,5.571429,0.000098,0.000098,0.000000,Calgary
Calgary-Hays|022,Calgary-Hays,Calgary-Hays,Calgary-Hays,0,162.082231,215.913291,3.800000,0.000089,0.000089,0.000000,Calgary
Calgary-Fish Creek|005,Calgary-Fish Creek,Calgary-Fish Creek,Calgary-Fish Creek,0,182.668029,218.827178,6.833333,0.000102,0.000103,0.000001,Calgary
Banff-Kananaskis|044,Banff-Kananaskis,Canmore-Banff,Canmore-Kananaskis,1,193.051170,110.937642,5.000000,-0.000057,0.000119,0.000176,Mountain-West
Edmonton-Meadows|034,Edmonton-Meadows,Edmonton-Meadows,Edmonton-Meadows,0,135.536950,85.695640,3.200000,-0.000036,-0.000036,0.000000,Edmonton
Calgary-Lougheed|039,Calgary-Lougheed,Calgary-Fish Creek,Calgary-Lougheed,1,92.215706,149.749172,5.500000,0.000048,0.000045,-0.000004,Calgary
Edmonton-South West|073,Edmonton-South West,Edmonton-Windermere,Edmonton-Windermere,0,125.890151,90.873273,1.714286,-0.000050,-0.000050,0.000000,Edmonton
Calgary-Elbow|011,Calgary-Elbow,Calgary-Elbow,Calgary-Currie,1,162.429522,156.658178,10.750000,-0.000096,-0.000090,0.000006,Calgary
Leduc-Beaumont|021,Leduc-Beaumont,Edmonton-Beaumont,Edmonton-Beaumont,0,171.428271,223.119350,5.600000,0.000109,0.000109,0.000000,Edmonton
Central Peace-Notley|048,Central Peace-Notley,Central Peace-Notley,Central Peace-Notley,0,28.124244,184.627268,5.000000,-0.000027,-0.000028,-0.000000,Rest of Alberta
Banff-Kananaskis|009,Banff-Kananaskis,Calgary-Glenmore-Tsuut'ina,Calgary-West-Tsuut'ina,1,201.606795,167.365134,5.000000,0.000130,0.000118,-0.000012,Calgary
Highwood|032,Highwood,Okotoks-Diamond Valley,Highwood,1,106.826879,291.322232,4.750000,0.000017,0.000015,-0.000002,Rest of Alberta
Highwood|002,Highwood,Okotoks-Diamond Valley,Canmore-Kananaskis,1,58.930805,145.914528,3.857143,0.000012,0.000030,0.000018,Rest of Alberta
Edmonton-Whitemud|009,Edmonton-Whitemud,Edmonton-Whitemud,Edmonton-Whitemud,0,235.557471,170.328305,3.666667,-0.000083,-0.000083,0.000000,Edmonton
Bonnyville-Cold Lake-St. Paul|029,Bonnyville-Cold Lake-St. Paul,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul,0,80.514793,197.062829,0.000000,0.000009,0.000009,0.000000,Rest of Alberta
Cypress-Medicine Hat|031,Cypress-Medicine Hat,Medicine Hat-Cypress,Medicine Hat-Cypress,0,186.676150,300.146939,9.333333,0.000079,0.000074,-0.000005,Rest of Alberta
Cypress-Medicine Hat|030,Cypress-Medicine Hat,Medicine Hat-Cypress,Medicine Hat-Cypress,0,186.676150,300.146939,9.333333,0.000079,0.000074,-0.000005,Rest of Alberta
Edmonton-West Henday|047,Edmonton-West Henday,Edmonton-West Henday,Edmonton-West Henday,0,143.480951,99.749819,6.888889,-0.000050,-0.000050,-0.000000,Edmonton
Drayton Valley-Devon|026,Drayton Valley-Devon,Stony Plain-Drayton Valley,Lac Ste Anne-Parkland,1,56.803768,197.474436,8.000000,-0.000002,-0.000003,-0.000001,Rest of Alberta
Camrose|035,Camrose,Camrose,Camrose,0,83.471903,265.764300,24.666667,0.000004,0.000004,-0.000001,Rest of Alberta
Taber-Warner|018,Taber-Warner,Livingstone-Macleod,Lethbridge-Taber-Warner,1,62.041157,209.282457,8.727273,-0.000005,0.000009,0.000013,Rest of Alberta
Airdrie-Cochrane|057,Airdrie-Cochrane,Airdrie-West,Calgary-Airdrie,1,80.448450,244.160706,7.000000,0.000022,0.000041,0.000018,Rest of Alberta
Edmonton-Decore|021,Edmonton-Decore,Edmonton-Decore,Edmonton-Decore,0,165.308338,120.969113,18.000000,-0.000068,-0.000068,0.000000,Edmonton
Edmonton-South West|004,Edmonton-South West,Edmonton-Enoch,Edmonton-Enoch-Devon,1,175.783067,130.565620,4.000000,-0.000076,0.000108,0.000184,Edmonton
Highwood|030,Highwood,Okotoks-Diamond Valley,Calgary-De Winton,1,123.753293,312.291744,4.666667,0.000025,0.000040,0.000016,Rest of Alberta
Edmonton-Riverview|002,Edmonton-Riverview,Edmonton-West Henday,Edmonton-Glenora-Riverview,1,154.661146,89.687570,11.333333,-0.000042,-0.000030,0.000012,Edmonton
Morinville-St. Albert|049,Morinville-St. Albert,St. Albert-Sturgeon,St Albert-Sturgeon,1,173.505746,169.048601,4.750000,0.000097,0.000099,0.000003,Rest of Alberta
Central Peace-Notley|004,Central Peace-Notley,Central Peace-Notley,Central Peace-Notley,0,36.615668,127.202996,3.600000,-0.000008,-0.000008,-0.000000,Rest of Alberta
Livingstone-Macleod|046,Livingstone-Macleod,Livingstone-Macleod,Lethbridge-Fort Macleod-Crowsnest Pass,1,18.820546,67.629006,0.500000,-0.000002,0.000004,0.000006,Rest of Alberta
Calgary-North East|044,Calgary-North East,Calgary-North East,Calgary-North East,0,162.832610,117.773043,0.000000,-0.000062,-0.000062,-0.000000,Calgary
Edmonton-Rutherford|021,Edmonton-Rutherford,Edmonton-Rutherford,Edmonton-Rutherford,0,282.440771,128.282627,10.857143,-0.000038,-0.000038,0.000000,Edmonton
Chestermere-Strathmore|022,Chestermere-Strathmore,Chestermere-Strathmore,Calgary-South East,1,108.142120,306.819823,9.000000,0.000010,0.000037,0.000027,Rest of Alberta
Calgary-East|059,Calgary-East,Calgary-East,Calgary-East,0,85.881196,89.742272,5.571429,0.000051,0.000051,0.000000,Calgary
Banff-Kananaskis|028,Banff-Kananaskis,Canmore-Banff,Canmore-Kananaskis,1,185.004351,111.431945,4.857143,-0.000058,0.000113,0.000171,Mountain-West
Calgary-Foothills|013,Calgary-Foothills,Calgary-Symons Valley,Calgary-Edgemont,1,177.873470,171.661753,3.600000,-0.000110,0.000113,0.000222,Calgary
Calgary-Fish Creek|011,Calgary-Fish Creek,Calgary-Fish Creek,Calgary-Fish Creek,0,182.668029,218.827178,6.833333,0.000102,0.000103,0.000001,Calgary
Bonnyville-Cold Lake-St. Paul|023,Bonnyville-Cold Lake-St. Paul,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul,0,67.084320,41.227219,0.000000,0.000034,0.000034,0.000000,Rest of Alberta
Camrose|056,Camrose,Camrose,Camrose,0,64.183085,207.190620,16.200000,0.000003,0.000002,-0.000000,Rest of Alberta
Central Peace-Notley|020,Central Peace-Notley,Central Peace-Notley,Central Peace-Notley,0,45.148021,134.930937,6.500000,-0.000004,-0.000004,-0.000000,Rest of Alberta
Calgary-North East|028,Calgary-North East,Calgary-Nose Creek,Calgary-Airdrie,1,134.049421,110.050726,0.000000,-0.000068,0.000082,0.000149,Calgary
Lethbridge-West|006,Lethbridge-West,Lethbridge-East,Lethbridge-Taber-Warner,1,256.547052,165.012914,8.750000,0.000163,0.000141,-0.000022,Rest of Alberta
Airdrie-Cochrane|035,Airdrie-Cochrane,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane,1,115.207581,195.299923,6.142857,0.000052,0.000053,0.000001,Rest of Alberta
Edmonton-Rutherford|009,Edmonton-Rutherford,Edmonton-Rutherford,Edmonton-Rutherford,0,350.646046,160.208408,12.000000,-0.000047,-0.000047,0.000000,Edmonton
Central Peace-Notley|022,Central Peace-Notley,Central Peace-Notley,Central Peace-Notley,0,37.517317,114.448048,3.000000,-0.000004,-0.000004,-0.000000,Rest of Alberta
Calgary-Fish Creek|002,Calgary-Fish Creek,Calgary-Fish Creek,Calgary-Fish Creek,0,128.263535,222.835783,18.000000,0.000066,0.000068,0.000001,Calgary
Edmonton-Beverly-Clareview|029,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview,0,171.359484,127.764762,7.800000,-0.000064,-0.000064,0.000000,Edmonton
West Yellowhead|027,West Yellowhead,West Yellowhead,West Yellowhead,0,78.018333,233.117581,0.000000,0.000004,0.000005,0.000001,Rest of Alberta
Edmonton-Manning|044,Edmonton-Manning,Edmonton-Manning,Edmonton-Manning,0,88.816654,60.583883,1.111111,-0.000031,-0.000031,0.000000,Edmonton
Strathcona-Sherwood Park|019,Strathcona-Sherwood Park,Strathcona-Sherwood Park,Sherwood Park-Strathcona,1,181.872584,290.410268,11.400000,0.000096,0.000093,-0.000003,Rest of Alberta
Brooks-Medicine Hat|065,Brooks-Medicine Hat,Medicine Hat-Brooks,Medicine Hat-Brooks,0,82.016681,140.416173,5.333333,0.000026,0.000026,0.000000,Rest of Alberta
Calgary-Beddington|016,Calgary-Beddington,Calgary-Nose Creek,Calgary-Beddington,1,183.846066,198.618526,8.250000,-0.000124,-0.000127,-0.000003,Calgary
Innisfail-Sylvan Lake|057,Innisfail-Sylvan Lake,Sylvan Lake-Innisfail,Red Deer-Sylvan Lake,1,83.397263,265.238982,6.000000,-0.000003,0.000008,0.000012,Rest of Alberta
Red Deer-North|038,Red Deer-North,Red Deer-North,Red Deer-Blackfalds,1,129.919246,179.807852,10.250000,0.000064,0.000057,-0.000007,Rest of Alberta
Lac Ste. Anne-Parkland|009,Lac Ste. Anne-Parkland,Stony Plain-Drayton Valley,Lac Ste Anne-Parkland,1,96.339007,279.482825,19.500000,0.000007,0.000006,-0.000001,Rest of Alberta
Lethbridge-East|043,Lethbridge-East,Lethbridge-East,Lethbridge-Taber-Warner,1,151.878610,161.873646,4.250000,0.000095,0.000074,-0.000021,Rest of Alberta
Calgary-Acadia|001,Calgary-Acadia,Calgary-Acadia,Calgary-Acadia,0,180.713522,178.548845,7.000000,0.000116,0.000116,-0.000000,Calgary
Edmonton-McClung|015,Edmonton-McClung,Edmonton-McClung,Edmonton-McClung,0,234.730769,148.705128,7.500000,-0.000067,-0.000067,0.000000,Edmonton
Calgary-West|041,Calgary-West,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina,1,175.328075,265.304052,3.200000,0.000090,0.000094,0.000004,Calgary
Calgary-West|040,Calgary-West,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina,1,175.328075,265.304052,3.200000,0.000090,0.000094,0.000004,Calgary
Airdrie-Cochrane|042,Airdrie-Cochrane,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane,1,143.311832,213.026038,5.285714,0.000069,0.000070,0.000001,Rest of Alberta
Calgary-West|010,Calgary-West,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina,1,172.534745,241.783669,3.375000,0.000091,0.000094,0.000004,Calgary
Edmonton-Highlands-Norwood|028,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood,0,127.786711,46.337017,3.250000,-0.000004,-0.000004,0.000000,Edmonton
Grande Prairie|014,Grande Prairie,Grande Prairie,Grande Prairie,0,118.460710,208.475400,8.000000,0.000042,0.000042,0.000000,Rest of Alberta
Leduc-Beaumont|003,Leduc-Beaumont,Edmonton-Beaumont,Edmonton-Beaumont,0,212.782203,259.450039,5.000000,0.000136,0.000136,0.000000,Edmonton
Leduc-Beaumont|002,Leduc-Beaumont,Edmonton-Beaumont,Edmonton-Beaumont,0,165.940341,221.147346,5.714286,0.000106,0.000106,0.000000,Edmonton
Olds-Didsbury-Three Hills|005,Olds-Didsbury-Three Hills,Mountain View-Kneehill,Olds-Three Hills-Didsbury,1,63.679174,220.587416,18.461538,-0.000012,-0.000012,0.000001,Rest of Alberta
Calgary-Shaw|046,Calgary-Shaw,Calgary-Shaw,Calgary-South,1,124.847018,159.740479,1.545455,0.000066,0.000063,-0.000003,Calgary
Calgary-Shaw|045,Calgary-Shaw,Calgary-Shaw,Calgary-South,1,141.107120,224.120731,2.857143,0.000071,0.000067,-0.000004,Calgary
Taber-Warner|049,Taber-Warner,Taber-Cardston,Lethbridge-Taber-Warner,1,45.465394,222.848793,10.166667,-0.000029,-0.000004,0.000024,Rest of Alberta
Edmonton-City Centre|047,Edmonton-City Centre,Edmonton-City Centre,Edmonton-City Centre,0,180.744878,45.046943,4.600000,0.000012,0.000012,0.000000,Edmonton
Calgary-Cross|029,Calgary-Cross,Calgary-Cross,Calgary-Cross,0,102.017585,122.403631,6.500000,-0.000076,0.000061,0.000137,Calgary
Athabasca-Barrhead-Westlock|048,Athabasca-Barrhead-Westlock,Fort McMurray-Lac La Biche,Barrhead-Westlock-Athabasca,1,177.291657,490.593490,0.000000,0.000009,0.000012,0.000004,Rest of Alberta
St. Albert|039,St. Albert,St. Albert,St Albert,1,239.256748,177.151777,2.833333,-0.000093,-0.000092,0.000001,Rest of Alberta
Edmonton-Glenora|005,Edmonton-Glenora,Edmonton-Glenora-Riverview,Edmonton-Glenora-Riverview,0,303.146433,111.529953,5.000000,-0.000017,-0.000018,-0.000000,Edmonton
Edmonton-Ellerslie|015,Edmonton-Ellerslie,Edmonton-Ellerslie,Edmonton-Ellerslie,0,175.377570,106.678936,2.400000,-0.000049,-0.000049,0.000000,Edmonton
Spruce Grove-Stony Plain|007,Spruce Grove-Stony Plain,Spruce Grove,Edmonton-Spruce Grove,1,211.815165,289.879523,4.800000,0.000104,0.000112,0.000008,Rest of Alberta
Calgary-North West|019,Calgary-North West,Calgary-North West,Calgary-North West-Bearspaw,1,203.752695,207.290986,9.333333,0.000129,0.000126,-0.000003,Calgary
Edmonton-Strathcona|032,Edmonton-Strathcona,Edmonton-Gold Bar,Edmonton-Gold Bar,0,306.981884,92.479503,9.000000,0.000001,0.000001,0.000000,Edmonton
Highwood|054,Highwood,Okotoks-Diamond Valley,Highwood,1,110.392540,242.237480,4.954545,0.000028,0.000026,-0.000002,Rest of Alberta
Grande Prairie|022,Grande Prairie,Grande Prairie,Grande Prairie,0,115.928783,212.005605,13.666667,0.000040,0.000040,0.000000,Rest of Alberta
Taber-Warner|008,Taber-Warner,Taber-Cardston,Lethbridge-Cardston,1,46.872636,207.005351,17.142857,-0.000024,0.000006,0.000029,Rest of Alberta
Calgary-Buffalo|033,Calgary-Buffalo,Calgary-Confluence,Calgary-Elbow,1,260.963389,133.283473,7.250000,-0.000084,-0.000070,0.000014,Calgary
Edmonton-Meadows|027,Edmonton-Meadows,Edmonton-Meadows,Edmonton-Meadows,0,198.082054,105.730945,2.833333,-0.000040,-0.000040,0.000000,Edmonton
Camrose|047,Camrose,Camrose,Camrose,0,97.330194,298.279996,32.000000,0.000007,0.000007,-0.000001,Rest of Alberta
Grande Prairie-Wapiti|068,Grande Prairie-Wapiti,Grande Prairie-Wapiti,Grande Prairie-Wapiti,0,68.977262,327.277448,19.000000,-0.000035,-0.000034,0.000000,Rest of Alberta
Calgary-Hays|034,Calgary-Hays,Calgary-Hays,Calgary-Hays,0,174.801790,225.965275,6.166667,0.000096,0.000096,0.000000,Calgary
Lac Ste. Anne-Parkland|053,Lac Ste. Anne-Parkland,Spruce Grove,Edmonton-Spruce Grove,1,49.640972,112.119604,6.400000,0.000019,0.000022,0.000003,Rest of Alberta
Lacombe-Ponoka|044,Lacombe-Ponoka,Lacombe-Clearwater,Red Deer-Blackfalds,1,90.732631,284.826781,16.333333,-0.000008,0.000015,0.000023,Mountain-West
Calgary-Acadia|011,Calgary-Acadia,Calgary-Acadia,Calgary-Acadia,0,190.114778,211.539328,8.500000,0.000122,0.000121,-0.000000,Calgary
Lethbridge-West|013,Lethbridge-West,Lethbridge-West,Lethbridge-Cardston,1,255.163080,198.013883,10.800000,-0.000111,0.000142,0.000253,Rest of Alberta
Calgary-Beddington|038,Calgary-Beddington,Calgary-Beddington,Calgary-Beddington,0,202.697410,174.679283,7.166667,-0.000112,-0.000111,0.000001,Calgary
Edmonton-West Henday|019,Edmonton-West Henday,Edmonton-West Henday,Edmonton-West Henday,0,246.208961,161.626471,12.000000,-0.000079,-0.000079,-0.000000,Edmonton
Spruce Grove-Stony Plain|050,Spruce Grove-Stony Plain,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley,0,141.001753,228.447055,5.000000,0.000046,0.000044,-0.000002,Rest of Alberta
Calgary-Acadia|010,Calgary-Acadia,Calgary-Acadia,Calgary-Acadia,0,190.114778,211.539328,8.500000,0.000122,0.000121,-0.000000,Calgary
Drayton Valley-Devon|016,Drayton Valley-Devon,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley,0,45.454861,229.004153,9.222222,-0.000016,-0.000018,-0.000002,Rest of Alberta
Calgary-South East|033,Calgary-South East,Calgary-South East,Calgary-South East,0,164.269840,267.668157,4.600000,0.000078,0.000077,-0.000001,Calgary
Olds-Didsbury-Three Hills|049,Olds-Didsbury-Three Hills,High River-Vulcan-Siksika,Drumheller-Stettler,1,55.852393,332.234350,9.000000,-0.000034,-0.000051,-0.000017,Rest of Alberta
Livingstone-Macleod|045,Livingstone-Macleod,Livingstone-Macleod,Lethbridge-Fort Macleod-Crowsnest Pass,1,205.649881,605.329244,40.000000,0.000003,0.000056,0.000053,Rest of Alberta
Sherwood Park|026,Sherwood Park,Sherwood Park,Sherwood Park,0,224.175712,178.227295,14.000000,-0.000105,-0.000106,-0.000001,Rest of Alberta
Calgary-North East|037,Calgary-North East,Calgary-North East,Calgary-North East,0,170.078164,124.886321,0.000000,-0.000065,-0.000066,-0.000000,Calgary
Leduc-Beaumont|034,Leduc-Beaumont,Leduc-Devon,Leduc,1,180.043777,266.723382,5.600000,0.000078,0.000080,0.000003,Rest of Alberta
Peace River|012,Peace River,Peace River,Peace River,0,93.945743,240.400857,4.666667,0.000007,0.000007,0.000000,Rest of Alberta
Calgary-West|016,Calgary-West,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina,1,197.123492,257.393187,3.000000,0.000105,0.000109,0.000004,Calgary
Calgary-North East|059,Calgary-North East,Calgary-Bhullar-McCall,Calgary-McCall-Bhullar,1,130.704940,90.717545,0.000000,-0.000046,-0.000047,-0.000000,Calgary
Edmonton-Beverly-Clareview|017,Edmonton-Beverly-Clareview,Edmonton-Decore,Edmonton-Decore,0,142.032928,97.203429,9.000000,-0.000054,-0.000054,0.000000,Edmonton
Fort McMurray-Wood Buffalo|036,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo,0,9.748513,9.413764,3.000000,0.000004,0.000004,-0.000000,Rest of Alberta
Peace River|040,Peace River,Peace River,Peace River,0,32.437385,73.312392,2.333333,0.000005,0.000005,0.000000,Rest of Alberta
Strathcona-Sherwood Park|033,Strathcona-Sherwood Park,Strathcona-Sherwood Park,Sherwood Park-Strathcona,1,167.410775,163.310855,6.000000,0.000096,0.000094,-0.000002,Rest of Alberta
Edmonton-City Centre|002,Edmonton-City Centre,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood,0,169.904692,67.257940,3.200000,-0.000009,-0.000009,0.000000,Edmonton
Red Deer-North|048,Red Deer-North,Red Deer-North,Red Deer-Innisfail,1,181.522642,264.185708,7.333333,0.000088,0.000081,-0.000007,Rest of Alberta
Rimbey-Rocky Mountain House-Sundre|039,Rimbey-Rocky Mountain House-Sundre,Lacombe-Clearwater,Rocky Mountain House-Banff Park,1,30.242968,182.414793,23.875000,-0.000023,-0.000022,0.000001,Mountain-West
Airdrie-Cochrane|022,Airdrie-Cochrane,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane,1,134.409622,210.068398,7.066667,0.000063,0.000064,0.000001,Rest of Alberta
Lacombe-Ponoka|046,Lacombe-Ponoka,Drumheller-Stettler,Red Deer-Blackfalds,1,90.732631,284.826781,16.333333,-0.000015,0.000015,0.000030,Rest of Alberta
Lacombe-Ponoka|032,Lacombe-Ponoka,Lacombe-Clearwater,Red Deer-Lacombe,1,103.628552,253.207192,29.000000,0.000008,0.000018,0.000011,Mountain-West
Grande Prairie|001,Grande Prairie,Grande Prairie,Grande Prairie,0,143.626552,253.688171,11.000000,0.000051,0.000051,0.000000,Rest of Alberta
Calgary-Lougheed|031,Calgary-Lougheed,Calgary-Lougheed,Calgary-Lougheed,0,162.198550,220.732218,10.000000,0.000085,0.000083,-0.000002,Calgary
Calgary-Buffalo|058,Calgary-Buffalo,Calgary-Buffalo,Calgary-Buffalo,0,145.421245,97.110023,3.777778,-0.000043,-0.000043,0.000000,Calgary
Red Deer-South|035,Red Deer-South,Red Deer-South,Red Deer-Innisfail,1,202.469615,260.880478,6.666667,0.000109,0.000095,-0.000014,Rest of Alberta
Grande Prairie-Wapiti|048,Grande Prairie-Wapiti,Grande Prairie-Wapiti,Grande Prairie-Wapiti,0,38.347924,99.057387,5.500000,0.000001,0.000001,0.000000,Rest of Alberta
St. Albert|044,St. Albert,St. Albert,St Albert,1,283.127054,192.854367,6.666667,-0.000099,-0.000098,0.000001,Rest of Alberta
Rimbey-Rocky Mountain House-Sundre|043,Rimbey-Rocky Mountain House-Sundre,Sylvan Lake-Innisfail,Red Deer-Lacombe,1,39.257385,226.359548,56.500000,-0.000024,-0.000018,0.000005,Rest of Alberta
Maskwacis-Wetaskiwin|009,Maskwacis-Wetaskiwin,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis,0,79.607923,166.690315,4.500000,0.000017,0.000019,0.000001,Rest of Alberta
Cardston-Siksika|035,Cardston-Siksika,Livingstone-Macleod,Lethbridge-Fort Macleod-Crowsnest Pass,1,62.028670,156.777738,8.600000,0.000007,0.000020,0.000014,Rest of Alberta
Calgary-Lougheed|021,Calgary-Lougheed,Calgary-Lougheed,Calgary-Lougheed,0,160.195977,242.547445,7.000000,0.000081,0.000080,-0.000002,Calgary
Calgary-Elbow|048,Calgary-Elbow,Calgary-Elbow,Calgary-Elbow,0,221.215692,220.474159,13.000000,-0.000136,-0.000129,0.000007,Calgary
Calgary-Fish Creek|004,Calgary-Fish Creek,Calgary-Fish Creek,Calgary-Fish Creek,0,182.668029,218.827178,6.833333,0.000102,0.000103,0.000001,Calgary
Red Deer-North|026,Red Deer-North,Red Deer-North,Red Deer-Sylvan Lake,1,138.490375,162.477635,8.000000,0.000071,0.000062,-0.000010,Rest of Alberta
Calgary-North|007,Calgary-North,Calgary-North,Calgary-North,0,120.647446,144.797858,0.000000,0.000076,0.000075,-0.000000,Calgary
Calgary-South East|001,Calgary-South East,Calgary-McKenzie,Calgary-South,1,155.870260,252.092664,5.600000,0.000076,0.000073,-0.000003,Calgary
