"seats_at_50_50","weight","polsby_popper"
0.448275862068966,0.000210099494078363,0.244131567691649
0.448275862068966,0.000201941732595641,0.23138023355098
0.459770114942529,0.000173153572660285,0.246987983383744
0.471264367816092,1.79626590015394e-05,0.240396595660955
0.459770114942529,7.24041140913849e-05,0.244159709397024
0.459770114942529,2.65190812258378e-05,0.244627801617347
0.459770114942529,6.22069551552377e-05,0.242095912163442
0.459770114942529,0.000190135351360737,0.250659599203616
0.436781609195402,0.000189578918365784,0.247551132741211
0.448275862068966,0.000646034073066513,0.245870554888769
0.459770114942529,0.000214291429516326,0.24412285625484
0.448275862068966,0.000192839523524698,0.248342826503454
0.448275862068966,0.000105875993370681,0.247179947937841
0.448275862068966,0.000166418107323478,0.246691679137389
0.471264367816092,4.88494404601171e-05,0.2438817827053
0.471264367816092,2.84247754029776e-05,0.23965754841121
0.459770114942529,7.68194832298362e-05,0.24587646206678
0.459770114942529,0.000153347962550444,0.237421339793501
0.448275862068966,0.000787615114777024,0.245175487316598
0.425287356321839,9.15687734157718e-05,0.239861378888817
0.471264367816092,0.000172541884232195,0.245053038122563
0.459770114942529,7.07650239982355e-05,0.243826752488214
0.436781609195402,6.53024115818953e-05,0.248342176057821
0.459770114942529,0.000236165794390358,0.244568877794137
0.459770114942529,5.29301850866187e-05,0.242147536810653
0.459770114942529,5.94689311332341e-05,0.239719415665307
0.448275862068966,0.000685222610914345,0.248831830229188
0.459770114942529,3.06097565241807e-05,0.247201437655076
0.436781609195402,0.000158760811319089,0.247521941991291
0.459770114942529,0.000226297969405099,0.242327982893405
0.436781609195402,8.89621049089834e-05,0.236064459682695
0.459770114942529,1.82386923878716e-05,0.25050835328632
0.425287356321839,5.90846645525335e-05,0.234262891447767
0.471264367816092,7.18294668322538e-05,0.238471583855337
0.448275862068966,4.24876792384323e-05,0.240815889594596
0.448275862068966,0.00143158201720228,0.247622962862494
0.448275862068966,6.57486428799763e-05,0.248136300355562
0.459770114942529,0.000143760223748784,0.244560168744385
0.448275862068966,4.52936522579963e-05,0.245696026354241
0.436781609195402,0.000130022607720136,0.245270241348212
0.471264367816092,7.94995983524607e-05,0.238566694150603
0.471264367816092,6.81363423347871e-05,0.243965662021041
0.471264367816092,5.87028000418748e-05,0.239266863770823
0.459770114942529,3.82258244671322e-05,0.243019449873023
0.436781609195402,0.000111395115358832,0.237065226504792
0.425287356321839,0.000143331743104083,0.237399617055928
0.471264367816092,5.86039277300215e-05,0.241888792659128
0.459770114942529,6.78918294252661e-05,0.252720793701475
0.471264367816092,8.81202537531733e-05,0.242155776947333
0.471264367816092,7.16110593944867e-05,0.24205332288409
0.459770114942529,0.000158173802823988,0.24223024914073
0.459770114942529,0.000100614891614554,0.240002421171016
0.459770114942529,0.000312879820760668,0.247014111744775
0.448275862068966,0.000317792857487393,0.244853549722134
0.459770114942529,5.75733335806533e-05,0.241256235260481
0.436781609195402,7.40484312070825e-05,0.243418660880373
0.459770114942529,2.80807357634324e-05,0.245341470393857
0.448275862068966,7.79558114003918e-05,0.245009503046016
0.448275862068966,4.09866875029688e-05,0.242681145129869
0.459770114942529,0.000103245056236804,0.24513482462506
0.471264367816092,8.02473393822671e-05,0.241140034838083
0.448275862068966,0.00104969159932358,0.248077804949082
0.459770114942529,3.94733848244771e-05,0.246035670258195
0.459770114942529,0.000216405206293036,0.255199548083507
0.459770114942529,9.68151745397977e-05,0.24657142347262
0.448275862068966,0.000822267133097214,0.246553606725835
0.471264367816092,6.32167026910749e-05,0.243321503068025
0.448275862068966,6.71160221491732e-05,0.244296489493659
0.448275862068966,0.00013594092910012,0.234616359549035
0.448275862068966,0.00044229301925063,0.249569793830103
0.448275862068966,0.00128043660847847,0.244294868424729
0.471264367816092,3.4502908124449e-05,0.236345314021392
0.448275862068966,0.000145527294172056,0.242669541275061
0.471264367816092,5.56751798676065e-05,0.241467248127266
0.459770114942529,3.71931067810143e-05,0.243475437077032
0.459770114942529,7.45544846542895e-05,0.239985549629301
0.436781609195402,0.000718114673543857,0.244854876042253
0.448275862068966,8.67803661694781e-05,0.233033952207243
0.459770114942529,3.10402111063166e-05,0.241855728034817
0.459770114942529,6.94610458775707e-05,0.243730918499283
0.459770114942529,0.000115908593152925,0.24402742436095
0.448275862068966,0.00037775007151793,0.244828987352228
0.448275862068966,0.000179318204468859,0.244893905281507
0.471264367816092,4.19098509851187e-05,0.242108491087546
0.448275862068966,0.000176425785710054,0.246711040505866
0.459770114942529,0.00163042227397033,0.246432541103434
0.448275862068966,5.11447856174538e-05,0.247663072117746
0.448275862068966,0.000326978019168776,0.232878800982319
0.448275862068966,0.000212683669994506,0.244401905011638
0.448275862068966,0.000259160428617959,0.230402042908908
0.459770114942529,2.16595205409904e-05,0.245722198246579
0.448275862068966,8.7577130628575e-05,0.237617289725948
0.471264367816092,4.66601417345685e-05,0.24442309058814
0.448275862068966,9.43145066618123e-05,0.247829483325712
0.459770114942529,0.000154680433174335,0.250065651551754
0.448275862068966,0.000161021092707807,0.248072726840153
0.436781609195402,2.76007723236672e-05,0.233607730527468
0.425287356321839,0.000118709582412414,0.237302633886775
0.448275862068966,8.25163043078538e-05,0.236311039493359
0.471264367816092,3.24514066778135e-05,0.23930213828938
0.448275862068966,3.89093049425334e-05,0.225662175893633
0.459770114942529,0.000133990853768486,0.245137281717841
0.459770114942529,9.44757802060891e-05,0.248376919948007
0.448275862068966,0.000173532349177689,0.2359995011952
0.471264367816092,4.23708393957969e-05,0.248203417930507
0.471264367816092,4.04724730108839e-05,0.242512070967326
0.436781609195402,0.000921388561755498,0.246926536164198
0.459770114942529,3.05840696418864e-05,0.239421893747957
0.436781609195402,8.7190557188254e-05,0.235016194494424
0.459770114942529,2.39162189753134e-05,0.242228330797671
0.471264367816092,6.98894955959868e-05,0.240961615586656
0.448275862068966,0.000181075553792172,0.251336843508776
0.448275862068966,0.000175468913223805,0.237876108278729
0.425287356321839,7.04083094292416e-05,0.234432666042362
0.448275862068966,0.000222567913324665,0.2408988597979
0.471264367816092,5.1202497687057e-05,0.239403459187761
0.459770114942529,9.75399953803571e-05,0.23418280453395
0.459770114942529,0.00023329695716724,0.241464828784702
0.436781609195402,0.00204412809096785,0.247162614970054
0.471264367816092,3.29033426442184e-05,0.245009349649469
0.448275862068966,0.000832343363040765,0.245293854140582
0.436781609195402,4.39686977405741e-05,0.249923266463657
0.448275862068966,0.000513916958185759,0.247019064158594
0.448275862068966,0.000239850282379886,0.247036111491196
