efficiency_gap,mean_median,declination,seats_at_50_50,ucp_seats,n_districts,ucp_vote_share,step
9.540300550443223e-05,-0.009137773883068356,0.029856735327831632,0.45977011494252873,54,87,0.5740427639062994,54
0.0008136367749826198,-0.009088639423172173,0.029782229617457377,0.45977011494252873,54,87,0.5740427639062994,55
0.0008136367749826198,-0.00906498059223615,0.029719960057263958,0.45977011494252873,54,87,0.5740427639062994,56
0.0008136367749826198,-0.00917166963698568,0.030000714702487854,0.45977011494252873,54,87,0.5740427639062994,57
0.0008136367749826197,-0.00916829886505377,0.02999184635596812,0.45977011494252873,54,87,0.5740427639062994,58
0.0008136367749826522,-0.009216200408100117,0.030344908916518275,0.45977011494252873,54,87,0.5740427639062995,59
0.0008136367749826198,-0.009233802059429697,0.03047468751079393,0.45977011494252873,54,87,0.5740427639062994,60
0.0008136367749826198,-0.009223323702447495,0.030447118635058504,0.45977011494252873,54,87,0.5740427639062994,61
0.0008136367749826198,-0.00921213632289053,0.03041768296554605,0.45977011494252873,54,87,0.5740427639062994,62
0.0008136367749826198,-0.009277356902716583,0.030589268676120655,0.45977011494252873,54,87,0.5740427639062994,63
0.0008136367749826848,-0.009279236385857481,0.03060312767726843,0.45977011494252873,54,87,0.5740427639062994,64
0.0008136367749826848,-0.009249961289130582,0.030387288550736823,0.45977011494252873,54,87,0.5740427639062994,65
0.0008136367749826848,-0.009375118394874038,0.030716427267842825,0.45977011494252873,54,87,0.5740427639062994,66
0.0008136367749826848,-0.009372406253127297,0.030696434532982566,0.45977011494252873,54,87,0.5740427639062994,67
0.0023165248281626903,-0.009080512690035403,0.029669449479448766,0.45977011494252873,54,87,0.5740427639062994,68
0.0013428942679849611,-0.00933086887705048,0.03014902774761016,0.45977011494252873,54,87,0.5740427639062995,69
0.0013428942679849284,-0.009361019691302763,0.030228275810555105,0.45977011494252873,54,87,0.5740427639062994,70
0.0013428942679849284,-0.009182206383338554,0.029758138574390174,0.45977011494252873,54,87,0.5740427639062994,71
0.0013428942679849284,-0.009192832118151917,0.029836394967313568,0.45977011494252873,54,87,0.5740427639062995,72
0.0013428942679849284,-0.009167955626643631,0.0297709616256904,0.45977011494252873,54,87,0.5740427639062994,73
0.0013428942679849284,-0.009122566620478167,0.02965155608236108,0.45977011494252873,54,87,0.5740427639062994,74
0.0013428942679849284,-0.009168566037106918,0.029772567287177816,0.45977011494252873,54,87,0.5740427639062994,75
0.0013428942679849284,-0.009259393743734523,0.03001144040140948,0.45977011494252873,54,87,0.5740427639062994,76
0.001342894267984961,-0.009270954443159729,0.03004183804777238,0.45977011494252873,54,87,0.5740427639062994,77
0.0013428942679849284,-0.00917122292683814,0.029779556086700007,0.45977011494252873,54,87,0.5740427639062994,78
0.0013428942679849284,-0.009123804565209337,0.029654813063032904,0.45977011494252873,54,87,0.5740427639062994,79
0.0013428942679850255,-0.009122006457297993,0.029641569753859964,0.45977011494252873,54,87,0.5740427639062993,80
0.0013428942679850257,-0.009210234410502172,0.0298736503580171,0.45977011494252873,54,87,0.5740427639062994,81
0.001342894267984961,-0.009218466070159304,0.029895299086236914,0.45977011494252873,54,87,0.5740427639062994,82
0.001342894267984961,-0.009218466070159304,0.029895299086236914,0.45977011494252873,54,87,0.5740427639062994,83
0.0013428942679849607,-0.009172088147486268,0.029773318436043354,0.45977011494252873,54,87,0.5740427639062994,84
0.0013428942679849607,-0.00907049167903451,0.029025448607119208,0.45977011494252873,54,87,0.5740427639062994,85
0.0013428942679849607,-0.009101481486283092,0.029253486386580315,0.45977011494252873,54,87,0.5740427639062994,86
0.0013428942679850255,-0.009186330222424655,0.029476632878673314,0.45977011494252873,54,87,0.5740427639062994,87
0.0013428942679850255,-0.00918967066141474,0.029485416387946124,0.45977011494252873,54,87,0.5740427639062994,88
0.0013428942679850255,-0.009201140293469412,0.029569834053781184,0.45977011494252873,54,87,0.5740427639062994,89
0.0013428942679850255,-0.009210806653514703,0.029640987273302596,0.45977011494252873,54,87,0.5740427639062994,90
0.0013428942679850255,-0.009206130244542532,0.029628690866581948,0.45977011494252873,54,87,0.5740427639062994,91
0.0013428942679850255,-0.009206130244542532,0.029628690866581948,0.45977011494252873,54,87,0.5740427639062994,92
0.0013428942679850255,-0.009183855182920309,0.02946473686273649,0.45977011494252873,54,87,0.5740427639062994,93
0.0014891247303163526,-0.00916896199482109,0.02952563116599729,0.45977011494252873,54,87,0.5740427639062994,94
0.0014891247303163851,-0.009219376370257715,0.02965820080721794,0.45977011494252873,54,87,0.5740427639062994,95
0.0014891247303163526,-0.009203222624712182,0.02953929991936383,0.45977011494252873,54,87,0.5740427639062994,96
0.015731956891129373,-0.009276626039405378,0.00542263048294631,0.45977011494252873,55,87,0.5740427639062994,97
0.015731956891129373,-0.009275546758866327,0.005419855667686656,0.45977011494252873,55,87,0.5740427639062994,98
0.015731956891129373,-0.009268859113139571,0.005368645059994877,0.45977011494252873,55,87,0.5740427639062994,99
0.015209389608928318,-0.009343624268202011,0.005249807606033467,0.45977011494252873,55,87,0.5740427639062994,100
0.015209389608928318,-0.009343624268202011,0.005249807606033467,0.45977011494252873,55,87,0.5740427639062994,101
0.015209389608928318,-0.0091447060146862,0.00473846414770677,0.45977011494252873,55,87,0.5740427639062994,102
0.015209389608928318,-0.009152027704849242,0.004757292561795208,0.45977011494252873,55,87,0.5740427639062994,103
0.015209389608928417,-0.009152027704849242,0.004757292561795208,0.45977011494252873,55,87,0.5740427639062994,104
0.014656773408964997,-0.009175404267313447,0.004766693343911972,0.45977011494252873,55,87,0.5740427639062994,105
0.014656773408964997,-0.009158908352534967,0.004640496346537835,0.45977011494252873,55,87,0.5740427639062994,106
0.014656773408964997,-0.009243666455759803,0.005289167680672167,0.45977011494252873,55,87,0.5740427639062994,107
0.014656773408964997,-0.009298261329595991,0.005707328966350866,0.45977011494252873,55,87,0.5740427639062994,108
0.014335975336746043,-0.009350312247106585,0.006269658809851475,0.4482758620689655,55,87,0.5740427639062994,109
0.014132996227980468,-0.009381475850650078,0.006546543750209976,0.4482758620689655,55,87,0.5740427639062994,110
0.014132996227980435,-0.009369487841809243,0.006515714429815957,0.4482758620689655,55,87,0.5740427639062994,111
0.014132996227980433,-0.003910686220696791,0.006431162327661277,0.4482758620689655,55,87,0.5740427639062994,112
0.014132996227980466,-0.0037645774185628422,0.006055251255005429,0.4482758620689655,55,87,0.5740427639062994,113
0.014132996227980466,-0.003767521428817089,0.006077839744104581,0.4482758620689655,55,87,0.5740427639062994,114
0.01383633445363078,-0.003799691679606032,0.006206522872129431,0.4482758620689655,55,87,0.5740427639062994,115
0.01383633445363078,-0.003966033688423409,0.006634434054669134,0.4482758620689655,55,87,0.5740427639062994,116
0.01383633445363078,-0.003967643431640799,0.006646786719385724,0.4482758620689655,55,87,0.5740427639062994,117
0.013836334453630748,-0.017675676657029626,0.006101643747442639,0.4367816091954023,55,87,0.5740427639062994,118
0.013836334453630748,-0.017666087338300773,0.006076962438792751,0.4367816091954023,55,87,0.5740427639062994,119
0.013836334453630781,-0.017641598402210468,0.00601392776309011,0.4367816091954023,55,87,0.5740427639062994,120
0.013836334453630781,-0.017633852355096846,0.005993988122121716,0.4367816091954023,55,87,0.5740427639062994,121
0.013836334453630748,-0.0176278444252419,0.005947886315261361,0.4367816091954023,55,87,0.5740427639062994,122
0.013836334453630748,-0.01765745591991663,0.006024108047003398,0.4367816091954023,55,87,0.5740427639062994,123
0.014787371505868502,-0.01751096427153609,0.005070292243389398,0.4367816091954023,55,87,0.5740427639062994,124
0.014787371505868535,-0.003710500908122305,0.005377750536900185,0.4482758620689655,55,87,0.5740427639062994,125
0.014787371505868535,-0.0036907522652843694,0.005226428791651758,0.4482758620689655,55,87,0.5740427639062994,126
0.014787371505868535,-0.003707747711626075,0.005356652418082337,0.4482758620689655,55,87,0.5740427639062994,127
0.014787371505868504,-0.017625269238310093,0.005350461144716109,0.4367816091954023,55,87,0.5740427639062994,128
0.014787371505868471,-0.017624776763770167,0.0053466873158273575,0.4367816091954023,55,87,0.5740427639062995,129
0.016325514477512418,-0.017526738079930992,0.004487583150684427,0.4367816091954023,55,87,0.5740427639062995,130
0.016325514477512418,-0.01752284756831668,0.004477573401984406,0.4367816091954023,55,87,0.5740427639062995,131
0.016325514477512418,-0.017678594051900753,0.00567048482485099,0.4367816091954023,55,87,0.5740427639062994,132
0.016325514477512418,-0.017654257224308356,0.005607866044395105,0.4367816091954023,55,87,0.5740427639062994,133
0.015484229270302708,-0.01772908411714469,0.004878715671014848,0.4367816091954023,55,87,0.5740427639062994,134
0.015484229270302805,-0.017726487135239832,0.004858848523098919,0.4367816091954023,55,87,0.5740427639062994,135
0.015484229270302774,-0.01768029323554976,0.004740094918854968,0.4367816091954023,55,87,0.5740427639062994,136
0.015484229270302708,-0.01764379404465488,0.004646248795584565,0.4367816091954023,55,87,0.5740427639062994,137
0.01548422927030274,-0.01766373677283284,0.004697526888866839,0.4367816091954023,55,87,0.5740427639062994,138
0.01548422927030274,-0.017666874934649357,0.0047055955753025095,0.4367816091954023,55,87,0.5740427639062994,139
0.015484229270302708,-0.0174688256451363,0.004196185072613907,0.4367816091954023,55,87,0.5740427639062995,140
0.015898640726192178,-0.017454119852822858,0.004366576843432342,0.4367816091954023,55,87,0.5740427639062995,141
0.015898640726192178,-0.017435180967725006,0.004317831812210021,0.4482758620689655,55,87,0.5740427639062995,142
0.015898640726192178,-0.01751459262178079,0.0045221976983128315,0.45977011494252873,55,87,0.5740427639062995,143
0.015898640726192178,-0.017477070208350765,0.0044256417461749995,0.45977011494252873,55,87,0.5740427639062995,144
0.015898640726192178,-0.017522370435794188,0.00454221046070054,0.45977011494252873,55,87,0.5740427639062995,145
0.017598051715020144,-0.01853203566223338,0.004178869248267266,0.45977011494252873,55,87,0.5740427639062994,146
0.016764861507981444,-0.01857088879612434,0.004675170151721851,0.45977011494252873,55,87,0.5740427639062995,147
0.01676486150798144,-0.01864134481609825,0.004856638973013043,0.45977011494252873,55,87,0.5740427639062994,148
0.016764861507981437,-0.018730560403944718,0.005540720195258278,0.45977011494252873,55,87,0.5740427639062994,149
0.03064671800100807,-0.018928780912768173,-0.0184886053118842,0.45977011494252873,56,87,0.5740427639062994,150
0.030646718001008072,-0.019495688448431747,-0.018494172440328596,0.45977011494252873,56,87,0.5740427639062994,151
0.030646718001008072,-0.019726940769799306,-0.01664549956826117,0.45977011494252873,56,87,0.5740427639062994,152
0.030646718001008072,-0.017656568521886573,-0.016620990604523763,0.45977011494252873,56,87,0.5740427639062994,153
0.030646718001008072,-0.01779499509273197,-0.016272737869772857,0.45977011494252873,56,87,0.5740427639062994,154
0.030646718001008072,-0.01782104803647533,-0.016064126577439792,0.45977011494252873,56,87,0.5740427639062994,155
0.030646718001008072,-0.017857779681620056,-0.0157698920458625,0.45977011494252873,56,87,0.5740427639062994,156
0.030646718001008037,-0.017742241110374035,-0.0160605509155652,0.45977011494252873,56,87,0.5740427639062994,157
0.03064671800100804,-0.017743420605309534,-0.01605110044784582,0.45977011494252873,56,87,0.5740427639062995,158
0.030646718001008072,-0.017744183289835402,-0.01604918136278371,0.45977011494252873,56,87,0.5740427639062995,159
0.030646718001008072,-0.01769433917772001,-0.016174611756118427,0.45977011494252873,56,87,0.5740427639062995,160
0.03064671800100804,-0.017702518829497693,-0.016154026447971058,0.45977011494252873,56,87,0.5740427639062995,161
0.03064671800100804,-0.017702518829497693,-0.016154026447971058,0.45977011494252873,56,87,0.5740427639062995,162
0.030646718001008072,-0.01769636424106158,-0.01616951532525124,0.45977011494252873,56,87,0.5740427639062995,163
0.03064671800100807,-0.01768813802190672,-0.016235423331924338,0.45977011494252873,56,87,0.5740427639062994,164
0.030535748653084036,-0.01770386995933093,-0.01591422381585422,0.45977011494252873,56,87,0.5740427639062995,165
0.030535748653084036,-0.0176263488679278,-0.016109372498641195,0.45977011494252873,56,87,0.5740427639062994,166
0.030535748653084036,-0.017480870573871155,-0.016475745790809116,0.4482758620689655,56,87,0.5740427639062994,167
0.030535748653084036,-0.017483031381326564,-0.01645842298906484,0.4482758620689655,56,87,0.5740427639062994,168
0.030535748653084036,-0.017483031381326564,-0.01645842298906484,0.4482758620689655,56,87,0.5740427639062994,169
0.02915281406588998,-0.017701669240305917,-0.014466515026238063,0.4482758620689655,56,87,0.5740427639062994,170
0.030582868803333156,-0.017636430323038188,-0.014855580960035284,0.4482758620689655,56,87,0.5740427639062994,171
0.030582868803333156,-0.01760828298834194,-0.015081824243258813,0.4482758620689655,56,87,0.5740427639062994,172
0.030582868803333156,-0.017591467679936135,-0.015124195357666412,0.4482758620689655,56,87,0.5740427639062995,173
0.030582868803333156,-0.017580355594517538,-0.015213490296570589,0.4482758620689655,56,87,0.5740427639062995,174
0.030037018573661905,-0.01767000412982822,-0.014980650769918766,0.4482758620689655,56,87,0.5740427639062995,175
0.030037018573661905,-0.01762953126965039,-0.015082611441482912,0.4482758620689655,56,87,0.5740427639062994,176
0.030037018573661905,-0.01768562580695532,-0.014941300180395297,0.4482758620689655,56,87,0.5740427639062994,177
0.030037018573661905,-0.01755708845508719,-0.015973315298371347,0.4482758620689655,56,87,0.5740427639062995,178
0.030037018573661874,-0.01755630421496468,-0.015975290724003034,0.4482758620689655,56,87,0.5740427639062995,179
0.02863878620198853,-0.017787194723757227,-0.014969871422190754,0.45977011494252873,56,87,0.5740427639062996,180
0.02863878620198856,-0.017787194723757227,-0.014969871422190754,0.45977011494252873,56,87,0.5740427639062995,181
0.02863878620198856,-0.017808618425978917,-0.014915940075517276,0.47126436781609193,56,87,0.5740427639062995,182
0.02863878620198856,-0.017808147357189386,-0.014917125882944846,0.47126436781609193,56,87,0.5740427639062995,183
0.02863878620198856,-0.01776002559918921,-0.015303436057511059,0.47126436781609193,56,87,0.5740427639062995,184
0.02863878620198856,-0.017846390322656003,-0.014609953453206332,0.47126436781609193,56,87,0.5740427639062994,185
0.02863878620198856,-0.017846127278499768,-0.014612066762477068,0.47126436781609193,56,87,0.5740427639062994,186
0.02863878620198856,-0.017890457251079073,-0.014500485337213948,0.47126436781609193,56,87,0.5740427639062994,187
0.02863878620198856,-0.0178876294367033,-0.014507602581038672,0.47126436781609193,56,87,0.5740427639062994,188
0.02863878620198856,-0.0178707134753614,-0.014643491539842233,0.47126436781609193,56,87,0.5740427639062994,189
0.02863878620198856,-0.017865475413398113,-0.014685563971072957,0.47126436781609193,56,87,0.5740427639062994,190
0.02863878620198856,-0.017908884470870134,-0.014576317216229914,0.47126436781609193,56,87,0.5740427639062994,191
0.02863878620198856,-0.017972000594622006,-0.014069180157361232,0.47126436781609193,56,87,0.5740427639062994,192
0.03903166044564975,-0.018007824816952955,-0.039431445820055235,0.47126436781609193,57,87,0.5740427639062994,193
0.03903166044564975,-0.018026356528496712,-0.03927663341918837,0.47126436781609193,57,87,0.5740427639062994,194
0.039031660445649714,-0.018015940445409773,-0.039363653443559445,0.47126436781609193,57,87,0.5740427639062993,195
0.039031660445649714,-0.018114390543394032,-0.038540658615355036,0.47126436781609193,57,87,0.5740427639062994,196
0.03903166044564974,-0.018119879667789385,-0.03852715962263517,0.47126436781609193,57,87,0.5740427639062994,197
0.03903166044564974,-0.017662116490803847,-0.03965379488875058,0.47126436781609193,57,87,0.5740427639062994,198
0.03903166044564972,-0.017610322458035954,-0.03978138278166889,0.47126436781609193,57,87,0.5740427639062995,199
0.039031660445649756,-0.017714783529033773,-0.03952408015463522,0.47126436781609193,57,87,0.5740427639062995,200
0.039031660445649756,-0.017767537783295206,-0.039394174570634134,0.47126436781609193,57,87,0.5740427639062996,201
0.039031660445649756,-0.017744353019267134,-0.03945126332204904,0.47126436781609193,57,87,0.5740427639062996,202
0.03899950349893139,-0.01775512704254767,-0.0397168600166402,0.47126436781609193,57,87,0.5740427639062996,203
0.03899950349893138,-0.01768638041732129,-0.039886129038635844,0.47126436781609193,57,87,0.5740427639062994,204
0.026463006293797543,-0.01176285914971309,-0.014594336732592606,0.47126436781609193,56,87,0.5740427639062994,205
0.026463006293797543,-0.021763912197830027,-0.014667992660726431,0.47126436781609193,56,87,0.5740427639062994,206
0.026463006293797543,-0.022260728319000167,-0.014682118334749028,0.47126436781609193,56,87,0.5740427639062994,207
0.026463006293797543,-0.022296171750833427,-0.014397055393921372,0.47126436781609193,56,87,0.5740427639062994,208
0.02646300629379755,-0.022306744350299335,-0.014370417392558862,0.47126436781609193,56,87,0.5740427639062995,209
0.02646300629379755,-0.02228049664408216,-0.014581533524292244,0.47126436781609193,56,87,0.5740427639062996,210
0.02646300629379755,-0.022239787949028034,-0.014908824982372955,0.47126436781609193,56,87,0.5740427639062996,211
0.01689362894498379,-0.022257287278958926,0.010096242566720546,0.47126436781609193,55,87,0.5740427639062994,212
0.016893628944983825,-0.02226816622988148,0.010124282584599699,0.47126436781609193,55,87,0.5740427639062994,213
0.016893628944983825,-0.02225332623224341,0.010086032844884926,0.47126436781609193,55,87,0.5740427639062994,214
0.016893628944983825,-0.027953841583412076,0.009897403018066818,0.47126436781609193,55,87,0.5740427639062994,215
0.016893628944983825,-0.02794344370643098,0.009817031376609974,0.47126436781609193,55,87,0.5740427639062994,216
0.016893628944983825,-0.027929384720716488,0.009708375807011348,0.47126436781609193,55,87,0.5740427639062994,217
0.017227810255143302,-0.02787659905921369,0.008602189290953464,0.47126436781609193,55,87,0.5740427639062994,218
0.017227810255143302,-0.027842034616408218,0.008513113585055247,0.47126436781609193,55,87,0.5740427639062994,219
0.017227810255143302,-0.027804892003372328,0.008417380196979116,0.47126436781609193,55,87,0.5740427639062995,220
0.017227810255143302,-0.027793969928645024,0.00833316094393957,0.47126436781609193,55,87,0.5740427639062994,221
0.017227810255143302,-0.027788054747417856,0.00831791354335315,0.47126436781609193,55,87,0.5740427639062994,222
0.017227810255143302,-0.027733825093898212,0.007899907965050582,0.47126436781609193,55,87,0.5740427639062994,223
0.016505691629096278,-0.01802462591618814,0.007630059656645253,0.47126436781609193,55,87,0.5740427639062994,224
0.016505691629096243,-0.017947223228349296,0.007430596120160788,0.47126436781609193,55,87,0.5740427639062994,225
0.016505691629096243,-0.01788694160023041,0.007275210768520032,0.45977011494252873,55,87,0.5740427639062994,226
0.016505691629096243,-0.01789141746205991,0.00730967272565465,0.45977011494252873,55,87,0.5740427639062994,227
0.01650569162909634,-0.017865115188477998,0.007107183231863709,0.45977011494252873,55,87,0.5740427639062994,228
0.01650569162909634,-0.017551356739102686,0.0062978268244817245,0.45977011494252873,55,87,0.5740427639062994,229
0.016505691629096306,-0.0176096793065601,0.0064483484363112705,0.45977011494252873,55,87,0.5740427639062995,230
0.016505691629096313,-0.0176096793065601,0.0064483484363112705,0.45977011494252873,55,87,0.5740427639062996,231
0.016505691629096247,-0.01758846636444633,0.006285083703860509,0.45977011494252873,55,87,0.5740427639062996,232
0.016505691629096247,-0.01758984625564286,0.0062886445743102655,0.45977011494252873,55,87,0.5740427639062996,233
0.016505691629096247,-0.01760777538436309,0.006426632955911676,0.45977011494252873,55,87,0.5740427639062997,234
0.016505691629096247,-0.017609730707189186,0.00643167872017211,0.45977011494252873,55,87,0.5740427639062997,235
0.01582046984653815,-0.01764996368816707,0.0066315313757162155,0.45977011494252873,55,87,0.5740427639062997,236
0.01582046984653815,-0.01748064475766975,0.00619449250499852,0.45977011494252873,55,87,0.5740427639062997,237
0.01582046984653815,-0.017472285644539842,0.0061301407716563,0.45977011494252873,55,87,0.5740427639062997,238
0.01582046984653821,-0.017429857228130063,0.005803604807272202,0.45977011494252873,55,87,0.5740427639062996,239
0.01582046984653821,-0.017456239902052917,0.006006631545674608,0.45977011494252873,55,87,0.5740427639062996,240
0.015820469846538218,-0.017504142447582915,0.006130305032152587,0.45977011494252873,55,87,0.5740427639062998,241
0.015820469846538218,-0.014281209617094781,0.006124444498152495,0.45977011494252873,55,87,0.5740427639062998,242
0.015820469846538218,-0.014270691067264085,0.006097289742517138,0.45977011494252873,55,87,0.5740427639062998,243
0.015626041139790225,-0.014292235761716676,0.006320475478495234,0.45977011494252873,55,87,0.5740427639062996,244
0.015626041139790228,-0.014267683060210423,0.006131458610248992,0.45977011494252873,55,87,0.5740427639062997,245
0.015626041139790228,-0.01430770332185527,0.006234773737015396,0.45977011494252873,55,87,0.5740427639062997,246
0.015057922689212232,-0.014387577776134863,0.0061532709736667685,0.45977011494252873,55,87,0.5740427639062996,247
0.015057922689212232,-0.014280644269507592,0.005877325802979366,0.45977011494252873,55,87,0.5740427639062996,248
0.01465140683676689,-0.012822558747760282,0.00595547156487463,0.45977011494252873,55,87,0.5740427639062996,249
0.01465140683676689,-0.012822558747760282,0.00595547156487463,0.45977011494252873,55,87,0.5740427639062996,250
0.01465140683676689,-0.012852430287716543,0.006185273289538657,0.45977011494252873,55,87,0.5740427639062996,251
0.014287207508095631,-0.01294913126917352,0.007348567810813592,0.45977011494252873,55,87,0.5740427639062996,252
0.014287207508095635,-0.012982061599950634,0.007433567021032154,0.45977011494252873,55,87,0.5740427639062998,253
0.014287207508095635,-0.012982061599950634,0.007433567021032154,0.45977011494252873,55,87,0.5740427639062998,254
0.014287207508095602,-0.01291121024439712,0.0072506730975803995,0.45977011494252873,55,87,0.5740427639062998,255
0.014287207508095602,-0.012896486049960854,0.0071371594374523535,0.45977011494252873,55,87,0.5740427639062998,256
0.013696634958306248,-0.012918292329708536,0.00744166901111067,0.45977011494252873,55,87,0.5740427639062998,257
0.01485715110659907,-0.01285421868268577,0.007602370647311797,0.45977011494252873,55,87,0.5740427639062998,258
0.01485715110659907,-0.01285908328154417,0.007639919087753325,0.45977011494252873,55,87,0.5740427639062998,259
0.014857151106599067,-0.01286965665820805,0.007721539096451816,0.45977011494252873,55,87,0.5740427639062996,260
0.015624164654047193,-0.01286155787559451,0.00849516663262262,0.45977011494252873,55,87,0.5740427639062996,261
0.016519168691323975,-0.012726300335392904,0.007876248723518905,0.45977011494252873,55,87,0.5740427639062998,262
