burst,best_so_far,burst_best
306,0.5287356321839081,0.5287356321839081
307,0.5287356321839081,0.5287356321839081
308,0.5287356321839081,0.5287356321839081
309,0.5287356321839081,0.5287356321839081
310,0.5287356321839081,0.5287356321839081
311,0.5287356321839081,0.5287356321839081
312,0.5287356321839081,0.5287356321839081
313,0.5287356321839081,0.5287356321839081
314,0.5287356321839081,0.5287356321839081
315,0.5287356321839081,0.5287356321839081
316,0.5287356321839081,0.5287356321839081
317,0.5287356321839081,0.5287356321839081
318,0.5287356321839081,0.5287356321839081
319,0.5287356321839081,0.5287356321839081
320,0.5287356321839081,0.5287356321839081
321,0.5287356321839081,0.5287356321839081
322,0.5287356321839081,0.5287356321839081
323,0.5287356321839081,0.5287356321839081
324,0.5287356321839081,0.5287356321839081
325,0.5287356321839081,0.5287356321839081
326,0.5287356321839081,0.5287356321839081
327,0.5287356321839081,0.5287356321839081
328,0.5287356321839081,0.5287356321839081
329,0.5287356321839081,0.5287356321839081
330,0.5287356321839081,0.5287356321839081
331,0.5287356321839081,0.5287356321839081
332,0.5287356321839081,0.5287356321839081
333,0.5287356321839081,0.5287356321839081
334,0.5287356321839081,0.5287356321839081
335,0.5287356321839081,0.5287356321839081
336,0.5287356321839081,0.5287356321839081
337,0.5287356321839081,0.5287356321839081
338,0.5287356321839081,0.5287356321839081
339,0.5287356321839081,0.5287356321839081
340,0.5287356321839081,0.5287356321839081
341,0.5287356321839081,0.5287356321839081
342,0.5287356321839081,0.5287356321839081
343,0.5287356321839081,0.5287356321839081
344,0.5287356321839081,0.5287356321839081
345,0.5287356321839081,0.5287356321839081
346,0.5287356321839081,0.5287356321839081
347,0.5287356321839081,0.5287356321839081
348,0.5287356321839081,0.5287356321839081
349,0.5287356321839081,0.5287356321839081
350,0.5287356321839081,0.5287356321839081
351,0.5287356321839081,0.5287356321839081
352,0.5287356321839081,0.5287356321839081
353,0.5287356321839081,0.5287356321839081
354,0.5287356321839081,0.5287356321839081
355,0.5287356321839081,0.5287356321839081
