step,s50_uniform,s50_regional,applied_s
167,0.42528735632183906,0.40229885057471265,-0.0763422753661871
168,0.42528735632183906,0.40229885057471265,-0.0763422753661871
169,0.42528735632183906,0.40229885057471265,-0.0763422753661871
170,0.42528735632183906,0.40229885057471265,-0.0763422753661871
171,0.42528735632183906,0.40229885057471265,-0.0763422753661871
172,0.42528735632183906,0.40229885057471265,-0.0763422753661871
173,0.42528735632183906,0.40229885057471265,-0.0763422753661871
174,0.42528735632183906,0.40229885057471265,-0.0763422753661871
175,0.42528735632183906,0.40229885057471265,-0.0763422753661871
176,0.42528735632183906,0.40229885057471265,-0.0763422753661871
177,0.42528735632183906,0.40229885057471265,-0.0763422753661871
178,0.42528735632183906,0.40229885057471265,-0.0763422753661871
179,0.42528735632183906,0.40229885057471265,-0.0763422753661871
180,0.42528735632183906,0.40229885057471265,-0.0763422753661871
181,0.42528735632183906,0.40229885057471265,-0.0763422753661871
182,0.42528735632183906,0.40229885057471265,-0.0763422753661871
183,0.42528735632183906,0.40229885057471265,-0.0763422753661871
184,0.42528735632183906,0.40229885057471265,-0.0763422753661871
185,0.42528735632183906,0.40229885057471265,-0.0763422753661871
186,0.41379310344827586,0.40229885057471265,-0.0763422753661871
187,0.41379310344827586,0.40229885057471265,-0.0763422753661871
188,0.41379310344827586,0.40229885057471265,-0.0763422753661871
189,0.41379310344827586,0.40229885057471265,-0.0763422753661871
190,0.41379310344827586,0.40229885057471265,-0.0763422753661871
191,0.41379310344827586,0.40229885057471265,-0.0763422753661871
192,0.41379310344827586,0.40229885057471265,-0.0763422753661871
193,0.41379310344827586,0.40229885057471265,-0.0763422753661871
194,0.41379310344827586,0.40229885057471265,-0.0763422753661871
195,0.41379310344827586,0.40229885057471265,-0.0763422753661871
196,0.41379310344827586,0.40229885057471265,-0.0763422753661871
197,0.41379310344827586,0.40229885057471265,-0.0763422753661871
198,0.41379310344827586,0.40229885057471265,-0.0763422753661871
199,0.41379310344827586,0.40229885057471265,-0.0763422753661871
200,0.42528735632183906,0.41379310344827586,-0.0763422753661871
201,0.42528735632183906,0.41379310344827586,-0.0763422753661871
202,0.42528735632183906,0.41379310344827586,-0.0763422753661871
203,0.42528735632183906,0.41379310344827586,-0.0763422753661871
204,0.42528735632183906,0.41379310344827586,-0.0763422753661871
205,0.42528735632183906,0.41379310344827586,-0.0763422753661871
206,0.42528735632183906,0.41379310344827586,-0.0763422753661871
207,0.4367816091954023,0.42528735632183906,-0.0763422753661871
208,0.4367816091954023,0.42528735632183906,-0.0763422753661871
209,0.4367816091954023,0.42528735632183906,-0.0763422753661871
210,0.4367816091954023,0.42528735632183906,-0.0763422753661871
211,0.4367816091954023,0.42528735632183906,-0.0763422753661871
212,0.4367816091954023,0.42528735632183906,-0.0763422753661871
213,0.4367816091954023,0.42528735632183906,-0.0763422753661871
214,0.4367816091954023,0.42528735632183906,-0.0763422753661871
215,0.4367816091954023,0.42528735632183906,-0.0763422753661871
216,0.4367816091954023,0.42528735632183906,-0.0763422753661871
217,0.4367816091954023,0.42528735632183906,-0.0763422753661871
218,0.4367816091954023,0.42528735632183906,-0.0763422753661871
219,0.4367816091954023,0.42528735632183906,-0.0763422753661871
220,0.4367816091954023,0.42528735632183906,-0.0763422753661871
221,0.4367816091954023,0.42528735632183906,-0.0763422753661871
222,0.4367816091954023,0.42528735632183906,-0.0763422753661871
223,0.4367816091954023,0.42528735632183906,-0.0763422753661871
224,0.4367816091954023,0.42528735632183906,-0.0763422753661871
225,0.4367816091954023,0.42528735632183906,-0.0763422753661871
226,0.4367816091954023,0.42528735632183906,-0.0763422753661871
227,0.4367816091954023,0.42528735632183906,-0.0763422753661871
228,0.4367816091954023,0.42528735632183906,-0.0763422753661871
229,0.4367816091954023,0.42528735632183906,-0.0763422753661871
230,0.4482758620689655,0.4367816091954023,-0.0763422753661871
231,0.4482758620689655,0.4367816091954023,-0.0763422753661871
232,0.4482758620689655,0.4367816091954023,-0.0763422753661871
233,0.4482758620689655,0.4367816091954023,-0.0763422753661871
234,0.4482758620689655,0.4367816091954023,-0.0763422753661871
235,0.4482758620689655,0.4367816091954023,-0.0763422753661871
236,0.4482758620689655,0.4367816091954023,-0.0763422753661871
237,0.4482758620689655,0.4367816091954023,-0.0763422753661871
238,0.4482758620689655,0.4367816091954023,-0.0763422753661871
239,0.4482758620689655,0.4367816091954023,-0.0763422753661871
240,0.4482758620689655,0.4367816091954023,-0.0763422753661871
241,0.4482758620689655,0.4367816091954023,-0.0763422753661871
242,0.4482758620689655,0.4367816091954023,-0.0763422753661871
243,0.4482758620689655,0.4367816091954023,-0.0763422753661871
244,0.4482758620689655,0.4367816091954023,-0.0763422753661871
245,0.4482758620689655,0.4367816091954023,-0.0763422753661871
246,0.4482758620689655,0.4367816091954023,-0.0763422753661871
247,0.4482758620689655,0.4367816091954023,-0.0763422753661871
248,0.4482758620689655,0.4367816091954023,-0.0763422753661871
249,0.4482758620689655,0.4367816091954023,-0.0763422753661871
250,0.4482758620689655,0.4367816091954023,-0.0763422753661871
251,0.4482758620689655,0.4367816091954023,-0.0763422753661871
252,0.4482758620689655,0.4367816091954023,-0.0763422753661871
253,0.4482758620689655,0.4367816091954023,-0.0763422753661871
254,0.4482758620689655,0.4367816091954023,-0.0763422753661871
255,0.45977011494252873,0.4367816091954023,-0.0763422753661871
256,0.45977011494252873,0.4367816091954023,-0.0763422753661871
257,0.45977011494252873,0.4367816091954023,-0.0763422753661871
258,0.4482758620689655,0.4367816091954023,-0.0763422753661871
259,0.4482758620689655,0.4367816091954023,-0.0763422753661871
260,0.4482758620689655,0.4367816091954023,-0.0763422753661871
261,0.4482758620689655,0.4367816091954023,-0.0763422753661871
262,0.4482758620689655,0.4367816091954023,-0.0763422753661871
263,0.4482758620689655,0.4367816091954023,-0.0763422753661871
264,0.4482758620689655,0.4367816091954023,-0.0763422753661871
265,0.45977011494252873,0.4367816091954023,-0.0763422753661871
266,0.45977011494252873,0.4367816091954023,-0.0763422753661871
267,0.45977011494252873,0.42528735632183906,-0.0763422753661871
268,0.45977011494252873,0.42528735632183906,-0.0763422753661871
269,0.45977011494252873,0.42528735632183906,-0.0763422753661871
270,0.45977011494252873,0.42528735632183906,-0.0763422753661871
271,0.45977011494252873,0.42528735632183906,-0.0763422753661871
272,0.45977011494252873,0.42528735632183906,-0.0763422753661871
273,0.45977011494252873,0.42528735632183906,-0.0763422753661871
274,0.45977011494252873,0.42528735632183906,-0.0763422753661871
275,0.45977011494252873,0.42528735632183906,-0.0763422753661871
276,0.45977011494252873,0.42528735632183906,-0.0763422753661871
277,0.45977011494252873,0.42528735632183906,-0.0763422753661871
278,0.45977011494252873,0.42528735632183906,-0.0763422753661871
279,0.45977011494252873,0.42528735632183906,-0.0763422753661871
280,0.45977011494252873,0.42528735632183906,-0.0763422753661871
281,0.45977011494252873,0.42528735632183906,-0.0763422753661871
282,0.45977011494252873,0.42528735632183906,-0.0763422753661871
283,0.45977011494252873,0.42528735632183906,-0.0763422753661871
284,0.45977011494252873,0.42528735632183906,-0.0763422753661871
285,0.45977011494252873,0.42528735632183906,-0.0763422753661871
286,0.4482758620689655,0.41379310344827586,-0.0763422753661871
287,0.4482758620689655,0.41379310344827586,-0.0763422753661871
288,0.4482758620689655,0.41379310344827586,-0.0763422753661871
289,0.4482758620689655,0.41379310344827586,-0.0763422753661871
290,0.4482758620689655,0.41379310344827586,-0.0763422753661871
291,0.4482758620689655,0.41379310344827586,-0.0763422753661871
292,0.4482758620689655,0.41379310344827586,-0.0763422753661871
293,0.4482758620689655,0.41379310344827586,-0.0763422753661871
294,0.4482758620689655,0.41379310344827586,-0.0763422753661871
295,0.4482758620689655,0.41379310344827586,-0.0763422753661871
296,0.4482758620689655,0.41379310344827586,-0.0763422753661871
297,0.4482758620689655,0.41379310344827586,-0.0763422753661871
298,0.4482758620689655,0.41379310344827586,-0.0763422753661871
299,0.4482758620689655,0.41379310344827586,-0.0763422753661871
300,0.4482758620689655,0.41379310344827586,-0.0763422753661871
301,0.4482758620689655,0.41379310344827586,-0.0763422753661871
302,0.4482758620689655,0.41379310344827586,-0.0763422753661871
303,0.4482758620689655,0.41379310344827586,-0.0763422753661871
304,0.4482758620689655,0.41379310344827586,-0.0763422753661871
305,0.4482758620689655,0.41379310344827586,-0.0763422753661871
306,0.45977011494252873,0.41379310344827586,-0.0763422753661871
307,0.45977011494252873,0.41379310344827586,-0.0763422753661871
308,0.45977011494252873,0.41379310344827586,-0.0763422753661871
309,0.45977011494252873,0.41379310344827586,-0.0763422753661871
310,0.45977011494252873,0.41379310344827586,-0.0763422753661871
311,0.45977011494252873,0.41379310344827586,-0.0763422753661871
312,0.45977011494252873,0.41379310344827586,-0.0763422753661871
313,0.45977011494252873,0.41379310344827586,-0.0763422753661871
314,0.45977011494252873,0.41379310344827586,-0.0763422753661871
315,0.45977011494252873,0.41379310344827586,-0.0763422753661871
316,0.45977011494252873,0.41379310344827586,-0.0763422753661871
317,0.45977011494252873,0.41379310344827586,-0.0763422753661871
318,0.45977011494252873,0.41379310344827586,-0.0763422753661871
319,0.4482758620689655,0.41379310344827586,-0.0763422753661871
320,0.4482758620689655,0.41379310344827586,-0.0763422753661871
321,0.4482758620689655,0.41379310344827586,-0.0763422753661871
322,0.4482758620689655,0.41379310344827586,-0.0763422753661871
323,0.4482758620689655,0.41379310344827586,-0.0763422753661871
324,0.4482758620689655,0.41379310344827586,-0.0763422753661871
325,0.4367816091954023,0.41379310344827586,-0.0763422753661871
326,0.4367816091954023,0.41379310344827586,-0.0763422753661871
327,0.4482758620689655,0.42528735632183906,-0.0763422753661871
328,0.4482758620689655,0.42528735632183906,-0.0763422753661871
329,0.4482758620689655,0.42528735632183906,-0.0763422753661871
330,0.4482758620689655,0.42528735632183906,-0.0763422753661871
331,0.4482758620689655,0.42528735632183906,-0.0763422753661871
332,0.4482758620689655,0.42528735632183906,-0.0763422753661871
333,0.4482758620689655,0.42528735632183906,-0.0763422753661871
334,0.4482758620689655,0.42528735632183906,-0.0763422753661871
335,0.4482758620689655,0.42528735632183906,-0.0763422753661871
336,0.4482758620689655,0.42528735632183906,-0.0763422753661871
337,0.4482758620689655,0.42528735632183906,-0.0763422753661871
338,0.4482758620689655,0.42528735632183906,-0.0763422753661871
339,0.4482758620689655,0.42528735632183906,-0.0763422753661871
340,0.4482758620689655,0.42528735632183906,-0.0763422753661871
341,0.4482758620689655,0.42528735632183906,-0.0763422753661871
342,0.4482758620689655,0.42528735632183906,-0.0763422753661871
343,0.4482758620689655,0.42528735632183906,-0.0763422753661871
344,0.4482758620689655,0.42528735632183906,-0.0763422753661871
345,0.4482758620689655,0.42528735632183906,-0.0763422753661871
346,0.4482758620689655,0.42528735632183906,-0.0763422753661871
347,0.4482758620689655,0.42528735632183906,-0.0763422753661871
348,0.4482758620689655,0.42528735632183906,-0.0763422753661871
349,0.4482758620689655,0.42528735632183906,-0.0763422753661871
350,0.4482758620689655,0.42528735632183906,-0.0763422753661871
351,0.4482758620689655,0.42528735632183906,-0.0763422753661871
352,0.4482758620689655,0.42528735632183906,-0.0763422753661871
353,0.4482758620689655,0.42528735632183906,-0.0763422753661871
354,0.4482758620689655,0.42528735632183906,-0.0763422753661871
355,0.4482758620689655,0.42528735632183906,-0.0763422753661871
356,0.4482758620689655,0.42528735632183906,-0.0763422753661871
357,0.4482758620689655,0.42528735632183906,-0.0763422753661871
358,0.4482758620689655,0.42528735632183906,-0.0763422753661871
359,0.4482758620689655,0.42528735632183906,-0.0763422753661871
360,0.4482758620689655,0.42528735632183906,-0.0763422753661871
361,0.4482758620689655,0.42528735632183906,-0.0763422753661871
362,0.4367816091954023,0.42528735632183906,-0.0763422753661871
363,0.4367816091954023,0.42528735632183906,-0.0763422753661871
364,0.4367816091954023,0.42528735632183906,-0.0763422753661871
365,0.4367816091954023,0.42528735632183906,-0.0763422753661871
366,0.42528735632183906,0.42528735632183906,-0.0763422753661871
367,0.42528735632183906,0.42528735632183906,-0.0763422753661871
368,0.4367816091954023,0.42528735632183906,-0.0763422753661871
369,0.4367816091954023,0.42528735632183906,-0.0763422753661871
370,0.4367816091954023,0.42528735632183906,-0.0763422753661871
371,0.4367816091954023,0.42528735632183906,-0.0763422753661871
372,0.4367816091954023,0.42528735632183906,-0.0763422753661871
373,0.4367816091954023,0.42528735632183906,-0.0763422753661871
374,0.4367816091954023,0.42528735632183906,-0.0763422753661871
375,0.4367816091954023,0.42528735632183906,-0.0763422753661871
376,0.4367816091954023,0.42528735632183906,-0.0763422753661871
377,0.4367816091954023,0.42528735632183906,-0.0763422753661871
378,0.4367816091954023,0.42528735632183906,-0.0763422753661871
379,0.4367816091954023,0.42528735632183906,-0.0763422753661871
380,0.4367816091954023,0.42528735632183906,-0.0763422753661871
381,0.4367816091954023,0.42528735632183906,-0.0763422753661871
382,0.4367816091954023,0.42528735632183906,-0.0763422753661871
383,0.4367816091954023,0.42528735632183906,-0.0763422753661871
384,0.4367816091954023,0.42528735632183906,-0.0763422753661871
385,0.4367816091954023,0.42528735632183906,-0.0763422753661871
386,0.4367816091954023,0.42528735632183906,-0.0763422753661871
387,0.4367816091954023,0.42528735632183906,-0.0763422753661871
388,0.4367816091954023,0.42528735632183906,-0.0763422753661871
389,0.4367816091954023,0.42528735632183906,-0.0763422753661871
390,0.4367816091954023,0.42528735632183906,-0.0763422753661871
391,0.4367816091954023,0.42528735632183906,-0.0763422753661871
392,0.4367816091954023,0.42528735632183906,-0.0763422753661871
393,0.4367816091954023,0.42528735632183906,-0.0763422753661871
394,0.4367816091954023,0.42528735632183906,-0.0763422753661871
395,0.4367816091954023,0.42528735632183906,-0.0763422753661871
396,0.4367816091954023,0.42528735632183906,-0.0763422753661871
397,0.4367816091954023,0.4367816091954023,-0.0763422753661871
398,0.42528735632183906,0.42528735632183906,-0.0763422753661871
399,0.42528735632183906,0.42528735632183906,-0.0763422753661871
400,0.42528735632183906,0.42528735632183906,-0.0763422753661871
401,0.42528735632183906,0.42528735632183906,-0.0763422753661871
402,0.42528735632183906,0.42528735632183906,-0.0763422753661871
403,0.42528735632183906,0.42528735632183906,-0.0763422753661871
404,0.42528735632183906,0.42528735632183906,-0.0763422753661871
405,0.42528735632183906,0.42528735632183906,-0.0763422753661871
406,0.42528735632183906,0.42528735632183906,-0.0763422753661871
407,0.42528735632183906,0.42528735632183906,-0.0763422753661871
408,0.42528735632183906,0.42528735632183906,-0.0763422753661871
409,0.42528735632183906,0.42528735632183906,-0.0763422753661871
410,0.42528735632183906,0.42528735632183906,-0.0763422753661871
411,0.42528735632183906,0.42528735632183906,-0.0763422753661871
412,0.42528735632183906,0.42528735632183906,-0.0763422753661871
413,0.42528735632183906,0.42528735632183906,-0.0763422753661871
414,0.42528735632183906,0.42528735632183906,-0.0763422753661871
415,0.42528735632183906,0.42528735632183906,-0.0763422753661871
416,0.42528735632183906,0.42528735632183906,-0.0763422753661871
417,0.42528735632183906,0.42528735632183906,-0.0763422753661871
418,0.42528735632183906,0.42528735632183906,-0.0763422753661871
419,0.42528735632183906,0.42528735632183906,-0.0763422753661871
420,0.42528735632183906,0.42528735632183906,-0.0763422753661871
421,0.42528735632183906,0.42528735632183906,-0.0763422753661871
422,0.42528735632183906,0.42528735632183906,-0.0763422753661871
423,0.42528735632183906,0.42528735632183906,-0.0763422753661871
424,0.42528735632183906,0.4367816091954023,-0.0763422753661871
425,0.42528735632183906,0.4367816091954023,-0.0763422753661871
426,0.42528735632183906,0.4367816091954023,-0.0763422753661871
427,0.42528735632183906,0.4367816091954023,-0.0763422753661871
428,0.42528735632183906,0.4367816091954023,-0.0763422753661871
429,0.42528735632183906,0.4367816091954023,-0.0763422753661871
430,0.42528735632183906,0.4367816091954023,-0.0763422753661871
431,0.42528735632183906,0.4367816091954023,-0.0763422753661871
432,0.42528735632183906,0.4367816091954023,-0.0763422753661871
433,0.42528735632183906,0.4367816091954023,-0.0763422753661871
434,0.42528735632183906,0.4367816091954023,-0.0763422753661871
435,0.42528735632183906,0.4367816091954023,-0.0763422753661871
436,0.42528735632183906,0.4367816091954023,-0.0763422753661871
437,0.42528735632183906,0.4367816091954023,-0.0763422753661871
438,0.42528735632183906,0.4367816091954023,-0.0763422753661871
439,0.42528735632183906,0.4367816091954023,-0.0763422753661871
440,0.42528735632183906,0.4367816091954023,-0.0763422753661871
441,0.42528735632183906,0.4367816091954023,-0.0763422753661871
442,0.42528735632183906,0.4367816091954023,-0.0763422753661871
443,0.42528735632183906,0.4367816091954023,-0.0763422753661871
444,0.42528735632183906,0.4367816091954023,-0.0763422753661871
445,0.42528735632183906,0.4367816091954023,-0.0763422753661871
446,0.42528735632183906,0.4367816091954023,-0.0763422753661871
447,0.42528735632183906,0.4367816091954023,-0.0763422753661871
448,0.42528735632183906,0.4367816091954023,-0.0763422753661871
449,0.42528735632183906,0.4367816091954023,-0.0763422753661871
450,0.42528735632183906,0.4367816091954023,-0.0763422753661871
451,0.42528735632183906,0.4367816091954023,-0.0763422753661871
452,0.42528735632183906,0.4367816091954023,-0.0763422753661871
453,0.42528735632183906,0.4367816091954023,-0.0763422753661871
454,0.42528735632183906,0.4367816091954023,-0.0763422753661871
455,0.42528735632183906,0.4367816091954023,-0.0763422753661871
456,0.42528735632183906,0.4367816091954023,-0.0763422753661871
457,0.42528735632183906,0.4367816091954023,-0.0763422753661871
458,0.42528735632183906,0.4367816091954023,-0.0763422753661871
459,0.4367816091954023,0.4367816091954023,-0.0763422753661871
460,0.4367816091954023,0.4367816091954023,-0.0763422753661871
461,0.4367816091954023,0.4367816091954023,-0.0763422753661871
462,0.4367816091954023,0.4367816091954023,-0.0763422753661871
463,0.4367816091954023,0.4367816091954023,-0.0763422753661871
464,0.4367816091954023,0.4367816091954023,-0.0763422753661871
