efficiency_gap,mean_median,declination,seats_at_50_50
0.0037699441466431446,-0.007369160808034292,0.02655297060875324,0.4367816091954023
0.00522619589643393,-0.010349071431272283,0.022599771078479228,0.4482758620689655
-0.00016830837925955984,-0.01131136390452725,0.02481820684841929,0.4482758620689655
-0.007865425538074957,-0.013254719568522644,0.04957323665273911,0.4482758620689655
0.0023562230427775148,-0.01397575904502213,0.028794385849997665,0.4482758620689655
0.029864736100153853,-0.020585292844307768,-0.045144601317980884,0.41379310344827586
0.024452896339007275,-0.021322375639369784,-0.019168453300422782,0.4367816091954023
0.05068735008914713,-0.019135072698525546,-0.0704449937198417,0.42528735632183906
0.04415105722622967,-0.019478391962751695,-0.05679570428029742,0.41379310344827586
0.04107009954154965,-0.019464883412587564,-0.042389314709474435,0.42528735632183906
0.02535842470933744,-0.02080941856399643,-0.01397297773336663,0.42528735632183906
0.012527519283015176,-0.02107038876741474,0.0065867202530581455,0.4482758620689655
0.021277039008881254,-0.0183717975645199,-0.014759594496733877,0.45977011494252873
0.022452650245787766,-0.02113694960535184,-0.017273618842869043,0.45977011494252873
0.042830926049962616,-0.015666434835262755,-0.06335204094408778,0.47126436781609193
0.030936158202051787,-0.01654993178311359,-0.03910768130565861,0.47126436781609193
0.022994102683282475,-0.020336718841276302,-0.017161756362095076,0.45977011494252873
0.015147504525339995,-0.012585796849393871,0.0087726466075152,0.45977011494252873
0.000699619867762229,-0.019408307104335387,0.03702899163214347,0.47126436781609193
0.034175439503055356,-0.015418919574849088,-0.03851394756087315,0.45977011494252873
0.023259702865209387,-0.027352878485415677,-0.01509626291873349,0.45977011494252873
0.015581570761218267,-0.020278993299713166,-0.010717067127249303,0.4367816091954023
0.031102353442713497,-0.02027713362009631,-0.03904996339307352,0.42528735632183906
0.008352478195219488,-0.01758653340734062,0.013793542460088739,0.4482758620689655
0.045082152915975324,-0.01845534983568775,-0.06772903984826167,0.4482758620689655
0.03107701348223773,-0.017579071986985828,-0.04756903750735199,0.4367816091954023
0.02120518666388585,-0.01764509687783067,-0.018493961061965703,0.4482758620689655
0.007229933081943425,-0.019122222877081985,0.015220288789932677,0.45977011494252873
-0.004420211674930439,-0.023793813059967972,0.04094123396485468,0.47126436781609193
0.025245397503506618,-0.01948107947885891,-0.030606967346009414,0.4482758620689655
0.029582141692466382,-0.022402465620655954,-0.035026377653513636,0.4482758620689655
0.019580570047143152,-0.033727498240135545,-0.014668107832133381,0.45977011494252873
0.010000603911369992,-0.01829256159302617,0.007546943303387419,0.4482758620689655
-0.001377379320353447,-0.0198188448484925,0.03416121294587326,0.4482758620689655
0.011672251601615965,-0.012487905143709788,0.012817447839804978,0.41379310344827586
0.027884896427288874,-0.01670133231607418,-0.03981725367711618,0.42528735632183906
0.016195844605363774,-0.014398102326866669,-0.01191805078201202,0.42528735632183906
0.014269224345380452,-0.014439855958977899,-0.008540478388200221,0.4367816091954023
0.0309493362094226,-0.016239346236527896,-0.0324877758663938,0.4367816091954023
-0.005005886532557247,-0.016436229082981035,0.03694453741890644,0.45977011494252873
0.013208859870243776,-0.006260568038490066,-0.013923181792899053,0.47126436781609193
0.0032975887904933073,-0.015290456419344678,0.012929594498500754,0.47126436781609193
0.004761002045124797,-0.015776865397412743,0.01696150483924001,0.4367816091954023
0.008622541508363392,-0.010713130907539115,0.013942715808926098,0.45977011494252873
0.010028865460368743,-0.023469437666795545,0.013880623785111653,0.45977011494252873
0.03734424605065563,-0.017455101896583614,-0.06073209210305409,0.4367816091954023
0.016833229560131027,-0.01398785517852097,-0.01455640900851038,0.45977011494252873
0.022198350137085883,-0.01384294554318044,-0.01715520033861432,0.45977011494252873
0.00844471515406676,-0.016515717904092786,0.01270435373393741,0.4482758620689655
0.022198448387047136,-0.01785648222834646,-0.01720403225108746,0.4367816091954023
0.027405413965854827,-0.024508795996750266,-0.038826265821048214,0.4482758620689655
0.03094861269220314,-0.019243707209263494,-0.04072932340535519,0.4367816091954023
0.03674012273105096,-0.019525407122575555,-0.04493037663465017,0.45977011494252873
0.03782870099814159,-0.012564694782281727,-0.03827734610002657,0.4367816091954023
0.03756991812432424,-0.023594207572659842,-0.03777573020022478,0.4367816091954023
0.036468174040582946,-0.020846857537593078,-0.03605295590747833,0.4482758620689655
0.03597036096079749,-0.016136612221233082,-0.04039798634272899,0.4367816091954023
0.03274013060553194,-0.013856562372850156,-0.035012559887822065,0.4367816091954023
0.04043210026300852,-0.025849835110417385,-0.06059930366479158,0.42528735632183906
0.0017532635949476225,-0.019645159195513906,0.019734434262728574,0.4482758620689655
0.014055763913065115,-0.01807277358737991,-0.004459022650573751,0.45977011494252873
0.027711533083509054,-0.016471727386647705,-0.02683301376529621,0.45977011494252873
