map,name_2019,perimeter_km_total,perimeter_km_anchored,anchored_pct,pre_ama_error_m,post_ama_error_m
2019,Lethbridge-West,49.48984436075297,37.18705776768673,75.1407854440077,46.12267877918949,0.0
2019,Lethbridge-East,39.65477875752596,27.878614018526164,70.30328977244683,33.64024525401497,0.0
2019,Cardston-Siksika,1048.1487544498311,827.0379323648639,78.90463341713101,33.809563543410206,0.0
2019,Livingstone-Macleod,772.1840446975239,697.1079176395784,90.27743093457029,37.394787064208074,0.0
2019,Taber-Warner,652.0904724559153,482.61940720077007,74.01111158442782,24.8651615248575,0.0
2019,Highwood,208.07123269968127,104.31098855047749,50.13234515750398,33.48386630589393,0.0
2019,Brooks-Medicine Hat,751.5400677599955,677.0700351041806,90.0910096679507,41.2953700833572,0.0
2019,Chestermere-Strathmore,190.14661105502415,114.6604299794762,60.30106418583293,42.601695482904354,0.0
2019,Airdrie-East,143.82406200983598,21.283549018132064,14.798322840218837,84.47809574272381,0.0
2019,Airdrie-Cochrane,148.62686776399678,60.736381698452405,40.86500819952361,44.08463171234998,0.0
2019,Olds-Didsbury-Three Hills,585.2493639909487,331.2665059985344,56.60262554401641,42.362124645018476,0.0
2019,Red Deer-South,28.00647133582578,18.27447017340473,65.25088417700124,34.14752315288232,0.0
2019,Banff-Kananaskis,1075.4027427072579,956.3855133504416,88.93277610049627,55.75626698374144,0.0
2019,Drumheller-Stettler,1087.2020781984002,1079.3696601026488,99.27958028660778,40.68305698087299,0.0
2019,Red Deer-North,46.041204250961,36.313820655241926,78.8724388208937,46.17791145000076,0.0
2019,Innisfail-Sylvan Lake,414.8507602397712,316.44486038318513,76.2792046470614,19.686695053165217,0.0
2019,Lacombe-Ponoka,318.4802716408319,250.5533875802434,78.67155673077501,32.10866323175665,0.0
2019,Maskwacis-Wetaskiwin,357.99984557057746,166.45757965653712,46.49655068739995,39.461776112233665,0.0
2019,Rimbey-Rocky Mountain House-Sundre,852.64440133063,595.2332953301876,69.81026256681817,57.49166087726068,0.0
2019,Leduc-Beaumont,65.88046895223435,46.06924638111197,69.92853438021788,37.00924910292543,0.0
2019,Camrose,717.0963784096618,616.4256095111392,85.961333520916,27.79891358512456,0.0
2019,Sherwood Park,43.780690898125684,22.75563509785449,51.97641844164842,43.534596374127915,0.0
2019,Strathcona-Sherwood Park,123.70716989629959,87.24658307266722,70.52669877243468,33.4418396209083,0.0
2019,Drayton Valley-Devon,530.7808842305031,358.33484293402574,67.5108794570701,32.3945896024628,0.0
2019,St. Albert,34.75427285729542,28.573276298526228,82.21514636732871,50.13034515365971,0.0
2019,Vermilion-Lloydminster-Wainwright,527.5979190865181,522.2005777760465,98.97699723307923,18.440733261034858,0.0
2019,Spruce Grove-Stony Plain,44.98639807745033,41.379398582531095,91.98202201316656,61.20750738953022,0.0
2019,Fort Saskatchewan-Vegreville,558.4468930501582,531.8351867459731,95.23469346228507,19.524448483789175,0.0
2019,Lac Ste. Anne-Parkland,450.6656797676421,271.85774012225045,60.323595145389625,36.656103614118344,0.0
2019,West Yellowhead,1565.301132598243,1199.7242282907334,76.64494730795418,104.61902643844822,0.0
2019,Morinville-St. Albert,186.19694942490156,151.35514176491714,81.28765924060582,20.516114324406917,0.0
2019,Athabasca-Barrhead-Westlock,1061.1507283284973,770.0075242136138,72.56344491479676,40.49302780206234,0.0
2019,Grande Prairie,58.89783501164047,42.320919806459166,71.85479703641897,50.422595093564205,0.0
2019,Bonnyville-Cold Lake-St. Paul,706.716399000037,646.5870007643459,91.49172166929044,102.91758458329615,0.0
2019,Lesser Slave Lake,1195.0436321826182,922.9536455795311,77.23179478341355,89.96413483171993,0.0
2019,Central Peace-Notley,1502.948321503013,1222.5527448689556,81.34363153926346,81.1787208083513,0.0
2019,Fort McMurray-Wood Buffalo,1517.7854534870924,1232.3896983464151,81.19656803371093,182.15103551337725,0.0
2019,Fort McMurray-Lac La Biche,1044.7537619493457,697.5321163367998,66.76521700532717,161.9004630691533,0.0
2019,Peace River,1693.3094126672545,1448.6423018008668,85.55095075736956,96.37718335728573,0.0
2019,Edmonton-South,55.33378676733502,15.984491919177687,28.88739927810932,47.90543966620844,0.0
2019,Edmonton-Ellerslie,44.88869466188299,25.803809017409726,57.483981683523766,33.91979062080431,0.0
2019,Edmonton-Rutherford,27.95813341527864,0.0,0.0,0.0,0.0
2019,Edmonton-Mill Woods,21.91701132210226,0.0,0.0,0.0,0.0
2019,Edmonton-Meadows,21.409499405761704,5.509359373655372,25.733247047208856,78.32753190678108,0.0
2019,Edmonton-Whitemud,30.81936204791518,0.0,0.0,0.0,0.0
2019,Edmonton-South West,63.576871948745755,31.615503540042173,49.727994742380346,22.103001428187337,0.0
2019,Edmonton-McClung,23.17464737834831,0.0,0.0,0.0,0.0
2019,Edmonton-Strathcona,26.396543854210446,0.0,0.0,0.0,0.0
2019,Edmonton-Riverview,28.987317415260453,0.0,0.0,0.0,0.0
2019,Edmonton-Gold Bar,40.759001340042715,14.121025968085922,34.64517162792469,46.70852664413052,0.0
2019,Edmonton-City Centre,18.538739132695046,0.0,0.0,0.0,0.0
2019,Edmonton-Glenora,23.53179628505633,0.0,0.0,0.0,0.0
2019,Edmonton-Highlands-Norwood,19.958422215137514,0.0,0.0,0.0,0.0
2019,Edmonton-West Henday,44.204191963089784,16.745123555120642,37.88130222831064,29.91506470403962,0.0
2019,Edmonton-Beverly-Clareview,34.48658820749356,16.059653364598528,46.56782302723973,48.76425840407953,0.0
2019,Edmonton-Decore,17.541072348075446,0.0,0.0,0.0,0.0
2019,Edmonton-North West,33.19413735687361,11.833551021225563,35.64952116092619,48.81466641428315,0.0
2019,Edmonton-Castle Downs,21.32856699448443,7.91109574403884,37.09154837305596,46.08983860084348,0.0
2019,Edmonton-Manning,50.34060673140739,33.88248036203541,67.30646005681972,28.872011294771937,0.0
2019,Calgary-South East,31.904767430750518,16.602500926921078,52.03768045937618,71.72536793089341,0.0
2019,Calgary-Shaw,30.108930166850435,14.988866824770001,49.78213022418366,40.26244260390119,0.0
2019,Calgary-Hays,27.96412966275762,5.355678481097928,19.151958404164365,53.25228928440324,0.0
2019,Calgary-Lougheed,33.64189867636001,20.283629097041615,60.29275960959606,38.64233392201313,0.0
2019,Calgary-Fish Creek,22.784974079333104,0.0,0.0,0.0,0.0
2019,Calgary-Glenmore,30.89250766578341,13.582161996465459,43.96587723925398,56.437961910780075,0.0
2019,Calgary-Elbow,27.9492949602537,3.156671763185536,11.294280473531066,155.1428221564986,0.0
2019,Calgary-Acadia,37.3211198233271,0.0,0.0,0.0,0.0
2019,Calgary-Peigan,59.92701953656645,21.57082819421199,35.99516271796204,31.54932742409962,0.0
2019,Calgary-Buffalo,21.154759687298434,0.0,0.0,0.0,0.0
2019,Calgary-West,19.722334398185346,10.986718436570749,55.70698789886474,44.16392703915975,0.0
2019,Calgary-East,31.780625344264585,7.430161114724523,23.37953087529612,43.19673952208947,0.0
2019,Calgary-Currie,21.171848079242057,0.23984547545308815,1.1328509186132159,467.2237818058942,0.0
2019,Calgary-Mountain View,25.211985730327154,0.0,0.0,0.0,0.0
2019,Calgary-Cross,19.55459183218561,4.233695313106052,21.650645277789227,63.70865830848497,0.0
2019,Calgary-Klein,34.111497179925756,0.0,0.0,0.0,0.0
2019,Calgary-Bow,32.46991686778248,11.922576467470059,36.71883890562085,57.20431240487673,0.0
2019,Calgary-Varsity,27.198035269609743,0.0,0.0,0.0,0.0
2019,Calgary-Falconridge,19.422902054262412,4.212357316016507,21.687579457736557,64.71071491827423,0.0
2019,Calgary-Edgemont,19.21750283133361,0.0,0.0,0.0,0.0
2019,Calgary-North West,36.080240086921506,22.247819468489656,61.66206049320089,47.5388707019671,0.0
2019,Calgary-North,21.911712797420627,3.4134065864488723,15.577999848787206,82.72885483471407,0.0
2019,Calgary-Beddington,27.069846743612693,0.0,0.0,0.0,0.0
2019,Calgary-McCall,30.2763973157507,2.629090694401286,8.683631235852335,101.84359073900295,0.0
2019,Calgary-Foothills,38.70992333959966,15.816259165119142,40.85840993887825,49.766005066667255,0.0
2019,Calgary-North East,46.484710654616286,21.90046000003718,47.11325442629662,40.68004916596544,0.0
2019,Grande Prairie-Wapiti,720.0364005741847,417.6340028452777,58.00179025841475,65.93707525523756,0.0
2019,Cypress-Medicine Hat,410.71542754040604,304.6640502567908,74.1788668814536,39.550647479332326,0.0
