efficiency_gap,mean_median,declination,seats_at_50_50,ucp_seats,n_districts,ucp_vote_share,step,population_mad,reock_proxy_median,reock_proxy_pct_below_030,burst,burst_seed
0.00263657717432571,-0.012778046819131417,-0.03448987312881241,0.45977011494252873,54,87,0.5740427639062995,9,2944.155606509288,0.4374207012612715,0.12643678160919541,74,1474200731
0.01224481684865078,-0.013624327077120024,-0.012254215905479825,0.45977011494252873,55,87,0.5740427639062995,9,3121.9255666297686,0.4200093594324988,0.14942528735632185,75,1021568549
0.0037782549990016084,-0.012267951582474734,-0.033024925828656196,0.4482758620689655,54,87,0.5740427639062996,9,3038.86022611933,0.4353907102943355,0.11494252873563218,76,709091226
0.003690340756807574,-0.010860141255160882,-0.03136052706546897,0.45977011494252873,54,87,0.5740427639062995,9,3069.994095475289,0.44285501494434615,0.11494252873563218,77,487284116
0.012950680175548748,-0.012692457438342353,-0.011081570500705316,0.45977011494252873,55,87,0.5740427639062994,9,3085.2424122503653,0.4353907102943355,0.13793103448275862,78,1212254290
0.005036502419382412,-0.012261548518758603,-0.031716508604128474,0.45977011494252873,54,87,0.5740427639062996,9,3227.1278777574917,0.42826456777008765,0.11494252873563218,79,1438414599
0.014706793341234725,-0.011725673308601858,-0.005366870662354453,0.45977011494252873,55,87,0.5740427639062994,9,3039.29811742311,0.4353907102943355,0.12643678160919541,80,2019291964
-0.008380230791717309,-0.008778445481790964,-0.05289976497285305,0.45977011494252873,53,87,0.5740427639062994,9,3281.5141267451763,0.4522280019080022,0.10344827586206896,81,938776596
0.0022365776841634048,-0.012710478528013991,-0.03420661276889036,0.47126436781609193,54,87,0.5740427639062995,9,2635.7471645617916,0.44285501494434615,0.12643678160919541,82,345075200
0.006116949275075674,-0.01196621721804747,-0.028938387982981095,0.4482758620689655,54,87,0.5740427639062995,9,3292.4856650831352,0.4275072080763801,0.10344827586206896,83,1788162809
0.00885978370183372,-0.0117994460036146,-0.03111660506222025,0.4367816091954023,54,87,0.5740427639062994,9,2960.4336028556645,0.41563802937126976,0.12643678160919541,84,1352408538
0.004337488466613381,-0.012307154992037717,-0.0331772735405667,0.4482758620689655,54,87,0.5740427639062995,9,2766.70195948692,0.43754316227493867,0.13793103448275862,85,1503807854
0.004368939075773742,-0.017875353180348608,-0.029282393102717734,0.45977011494252873,54,87,0.5740427639062995,9,3238.0994160954506,0.4275072080763801,0.12643678160919541,86,208792607
0.002725496044500078,-0.01279605767097558,-0.03525535445655875,0.45977011494252873,54,87,0.5740427639062995,9,2625.99732698725,0.4056953381807916,0.11494252873563218,87,670802254
0.00436893907577371,-0.012780970648292866,-0.03351353220591728,0.47126436781609193,54,87,0.5740427639062994,9,3098.9890950943955,0.415449738638461,0.12643678160919541,88,1648932249
0.006052917940802154,-0.01209769367193525,-0.03186915013678104,0.4482758620689655,54,87,0.5740427639062994,9,2990.4308957613466,0.44210571395942094,0.12643678160919541,89,1787264313
