"seats_at_50_50","weight"
0.494252873563218,0.000144882973022691
0.494252873563218,8.97247971725976e-05
0.494252873563218,0.000263458476139594
0.448275862068966,5.85838008492643e-05
0.459770114942529,5.25159237131638e-05
0.494252873563218,0.000141808470967465
0.482758620689655,8.25951088419938e-05
0.471264367816092,0.000319039906095122
0.494252873563218,0.000147170756406993
0.494252873563218,9.6820296238302e-05
0.448275862068966,6.19518262490156e-05
0.505747126436782,4.93311722430931e-05
0.448275862068966,0.000277445520792702
0.471264367816092,0.000199212680296442
0.459770114942529,0.0001257464311584
0.448275862068966,4.59838407319919e-05
0.448275862068966,4.17407032318222e-05
0.448275862068966,0.000247783913973082
0.494252873563218,0.000258489085585598
0.482758620689655,0.000264808666526948
0.448275862068966,4.14140226346006e-05
0.482758620689655,0.000200903436131648
0.505747126436782,3.89286167660228e-05
0.494252873563218,0.000101774485264057
0.436781609195402,0.000296598608714749
0.482758620689655,8.18309188105873e-05
0.482758620689655,0.000850974015446347
0.471264367816092,4.52394718873266e-05
0.482758620689655,0.00022052673260301
0.482758620689655,0.000164351840913702
0.482758620689655,0.000526497637174118
0.494252873563218,0.000944328150931666
0.448275862068966,4.60114513658213e-05
0.471264367816092,0.000356061948236873
0.471264367816092,0.00076813873250683
0.482758620689655,9.62500153640778e-05
0.471264367816092,9.34149980029745e-05
0.471264367816092,0.000228295988650043
0.505747126436782,0.000165581428098872
0.459770114942529,0.000212274487195315
0.482758620689655,6.60135519813425e-05
0.494252873563218,0.000922002899170342
0.482758620689655,9.85888231435214e-05
0.505747126436782,7.96888167003812e-05
0.482758620689655,0.000165634621278379
0.448275862068966,9.62547867600982e-05
0.448275862068966,3.41590933688781e-05
0.471264367816092,0.000332335709502897
0.482758620689655,0.000139797323037108
0.494252873563218,5.72495464569958e-05
0.459770114942529,0.000208240319298778
0.494252873563218,0.000131745566238257
0.494252873563218,7.99506145250705e-05
0.471264367816092,0.000278942631142118
0.448275862068966,4.9118503989436e-05
0.448275862068966,0.000281382007898241
0.459770114942529,0.000114690212898286
0.482758620689655,0.000106969898186258
0.471264367816092,0.000172859743359388
0.459770114942529,5.91317661332685e-05
0.471264367816092,8.47128450238228e-05
0.459770114942529,0.000112231782797291
0.505747126436782,8.89712802167928e-05
0.448275862068966,0.000134238198716282
0.482758620689655,0.000205932234708165
0.448275862068966,0.000162352625409155
0.448275862068966,9.94605838050738e-05
0.505747126436782,7.44682171783114e-05
0.482758620689655,0.000105780697409745
0.494252873563218,0.000151690766360928
0.494252873563218,0.000543181893706168
0.482758620689655,0.000112519415484072
0.459770114942529,8.4625743387836e-05
0.459770114942529,9.81964594471098e-05
0.482758620689655,4.87052760415789e-05
0.494252873563218,5.80760154152582e-05
0.505747126436782,7.04155212547886e-05
0.482758620689655,0.000111673547325406
0.482758620689655,0.000228812069797379
0.471264367816092,3.54693832067949e-05
0.471264367816092,0.000133957635056718
0.494252873563218,0.000174308525362216
0.482758620689655,0.000286059911582627
0.494252873563218,0.000190775852108348
0.459770114942529,0.000324691604486931
0.436781609195402,0.000125089135598909
0.471264367816092,0.000231056529266268
0.448275862068966,5.33314298924622e-05
0.482758620689655,0.00010227033389837
0.494252873563218,0.000161311586538979
0.505747126436782,7.20361522325433e-05
0.482758620689655,0.000343937323840122
0.494252873563218,0.000151249916210496
0.494252873563218,9.4290617167422e-05
0.494252873563218,0.000310632864873446
0.482758620689655,0.000460325239331914
0.482758620689655,9.36902471954452e-05
0.494252873563218,4.55426318281053e-05
0.494252873563218,0.000892553644698094
0.436781609195402,7.55399418656237e-05
0.494252873563218,7.78013273689702e-05
0.482758620689655,0.000127253269037447
0.505747126436782,0.000243045075094884
0.471264367816092,0.000143053612427235
0.482758620689655,0.000115610064321942
0.482758620689655,0.000170323225032903
0.505747126436782,4.86440208501637e-05
0.494252873563218,0.000393586410948335
0.494252873563218,6.43670615359465e-05
0.459770114942529,0.00011913326302064
0.448275862068966,0.000174491595680135
0.482758620689655,6.70384965444424e-05
0.448275862068966,5.54225536095901e-05
0.505747126436782,0.000132501631847072
0.471264367816092,0.000174995465142694
0.482758620689655,0.000411906174706546
0.482758620689655,0.000481114822447534
0.448275862068966,0.000167520383360557
0.494252873563218,0.000149412375128157
0.471264367816092,0.000228618284028107
0.459770114942529,0.000112337399129063
0.482758620689655,0.000215232562063924
0.482758620689655,0.000203501247371847
0.494252873563218,0.000177504494213397
0.482758620689655,0.000129016522223618
0.471264367816092,4.65744628832762e-05
0.482758620689655,8.17077573784644e-05
0.448275862068966,0.000258362891107108
0.494252873563218,9.79619139471941e-05
0.459770114942529,0.000657766012948655
0.436781609195402,0.000152563405433419
0.471264367816092,0.00029842612540704
0.505747126436782,0.000208324350081329
0.448275862068966,8.86707524488161e-05
0.471264367816092,0.000150177083601059
0.448275862068966,0.000204930616279448
0.436781609195402,3.02547350479513e-05
0.505747126436782,7.298844620437e-05
0.494252873563218,0.000105543682090706
0.448275862068966,5.07918379928211e-05
0.482758620689655,8.83342695174854e-05
0.471264367816092,3.54264222948152e-05
0.471264367816092,0.000793306273064095
0.494252873563218,0.00013406588100416
0.494252873563218,0.000385157103982828
0.482758620689655,0.000218812957337497
0.459770114942529,0.000444488661484556
0.459770114942529,0.000414900675426414
0.459770114942529,5.86463216167002e-05
0.494252873563218,0.000927083833102981
0.448275862068966,5.99427762140713e-05
0.471264367816092,0.00022775996360062
0.482758620689655,0.000211651915762812
0.459770114942529,0.000222244330742278
0.494252873563218,0.000111742467857582
0.494252873563218,0.00011317156834185
0.459770114942529,5.68629872699919e-05
0.482758620689655,4.94918219043443e-05
0.471264367816092,0.000369130861411409
0.471264367816092,8.60169321344849e-05
0.448275862068966,0.000169169832978173
0.482758620689655,6.73195576121658e-05
0.471264367816092,9.69102362439796e-05
0.448275862068966,0.000198760696775498
0.494252873563218,9.24933157666478e-05
0.482758620689655,0.000272527741967552
0.505747126436782,6.19105719911175e-05
0.459770114942529,0.000137518968917771
0.471264367816092,0.000235198291487723
0.494252873563218,0.000163814317930025
0.494252873563218,4.95191977034009e-05
0.482758620689655,0.000139487312221692
0.494252873563218,0.000252561830220606
0.482758620689655,0.00025161777153712
0.448275862068966,0.000520565005786589
0.471264367816092,0.000280645632349286
0.448275862068966,0.000199079463602246
0.494252873563218,3.50816292630552e-05
0.471264367816092,0.000260904651044004
0.448275862068966,2.16393909075467e-05
0.505747126436782,0.000162288017645988
0.494252873563218,0.000186439084340753
0.494252873563218,7.68392882896737e-05
0.482758620689655,0.0010506839546229
0.494252873563218,8.75891855554338e-05
0.448275862068966,4.19739029950625e-05
0.482758620689655,0.000199144126498677
0.459770114942529,5.30783498567837e-05
0.482758620689655,9.71053546368492e-05
0.448275862068966,0.0002346813691308
0.494252873563218,9.88266462038451e-05
0.494252873563218,0.000273166857741291
0.448275862068966,0.000200141608202201
0.482758620689655,0.00013139999827799
0.471264367816092,7.66259833900092e-05
0.448275862068966,0.000139385004967477
0.494252873563218,9.38112167004206e-05
0.459770114942529,8.18461649005514e-05
0.494252873563218,9.7970873314749e-05
0.448275862068966,7.5230447302823e-05
0.436781609195402,0.000121725021517786
0.471264367816092,0.000313200861977421
0.482758620689655,0.000113320632307835
0.471264367816092,0.000187920517186452
0.436781609195402,5.07118153383267e-05
0.448275862068966,0.000241689903210261
0.482758620689655,9.3227366795423e-05
0.505747126436782,7.73082606245775e-05
0.505747126436782,0.000108939365700966
0.448275862068966,8.74363478913665e-05
0.482758620689655,3.64118440496165e-05
0.505747126436782,0.000467331598715635
0.482758620689655,0.000475628281695387
0.471264367816092,0.000126531349687377
0.482758620689655,0.000106969898186258
0.482758620689655,0.000855923205769054
0.494252873563218,0.000234807118527511
0.471264367816092,2.46657625896968e-05
0.482758620689655,0.00022177271637463
0.471264367816092,0.000131418646445022
0.448275862068966,3.40221660992214e-05
0.459770114942529,0.000120205053157277
0.471264367816092,6.87756080035682e-05
0.471264367816092,4.82543295042486e-05
0.471264367816092,0.000263217204187646
0.448275862068966,4.53592666997765e-05
0.471264367816092,0.000113544002787177
0.494252873563218,0.000189802394103094
0.471264367816092,0.000106777650236581
0.471264367816092,0.00012517107847416
0.471264367816092,9.43390667676641e-05
0.459770114942529,8.07375242567805e-05
0.471264367816092,4.37866335160777e-05
0.448275862068966,0.000181737005933479
0.471264367816092,0.000118885896520668
0.494252873563218,0.000239592628228486
0.471264367816092,0.000171412301664524
0.482758620689655,0.000267506807431206
0.482758620689655,5.50304496626197e-05
0.471264367816092,4.17265475162584e-05
0.471264367816092,0.000240405441307062
0.448275862068966,0.000641564002079061
0.471264367816092,0.000182661092679995
0.494252873563218,0.00010432104150664
0.471264367816092,6.98230817923726e-05
0.482758620689655,0.000517883052888374
0.482758620689655,0.000289848619672216
0.494252873563218,0.000330073841398618
0.448275862068966,7.72790842289044e-05
0.494252873563218,2.90301447369396e-05
0.448275862068966,0.000130620692070369
0.482758620689655,0.000497847119397178
0.471264367816092,0.00022775996360062
0.459770114942529,6.39391167938394e-05
0.448275862068966,0.000400179498927778
0.448275862068966,0.000250879080503838
0.505747126436782,0.000159617708082851
0.482758620689655,0.000396987850184029
0.471264367816092,7.34737507591075e-05
0.494252873563218,0.000359506075153599
0.494252873563218,0.000117733964587026
0.482758620689655,0.000559189292148431
0.482758620689655,0.000202134225707636
0.494252873563218,0.000142753200109682
0.448275862068966,0.000200089749463889
0.448275862068966,0.000422073011847362
0.471264367816092,4.32817459404018e-05
0.448275862068966,7.90107388715979e-05
0.482758620689655,0.000312259245893656
0.482758620689655,9.56588462269585e-05
0.494252873563218,3.59420875301093e-05
0.471264367816092,5.34682564872854e-05
0.448275862068966,0.000122674237688558
0.494252873563218,0.000139039038577877
0.471264367816092,0.000395713028085909
0.448275862068966,0.000524364934297294
0.471264367816092,0.000338383419664972
0.471264367816092,0.000597703844272483
0.471264367816092,0.000163303503096503
0.471264367816092,0.00011558477001754
0.448275862068966,0.000128381510397672
0.448275862068966,0.000157339655388507
0.494252873563218,0.000207003088395395
0.482758620689655,0.00074970006665393
0.482758620689655,0.000224318635018308
0.459770114942529,0.000161533164653917
0.448275862068966,0.000133765213247628
0.494252873563218,0.000600943934141298
0.482758620689655,0.000166239954790459
0.482758620689655,0.000173210792336689
0.505747126436782,0.000527872120566213
0.505747126436782,0.000118719296906132
0.494252873563218,0.000118844772425062
0.505747126436782,0.000259400974396012
0.471264367816092,9.04478756409113e-05
0.471264367816092,0.00026240996853593
0.459770114942529,0.000208133668756206
0.448275862068966,0.000422073011847362
0.482758620689655,4.89493221799641e-05
0.459770114942529,0.00016648829043963
0.459770114942529,0.000194236338846235
0.448275862068966,0.00145013941926157
0.471264367816092,1.56433158322505e-05
0.494252873563218,9.10800099033603e-05
0.494252873563218,0.000210020414925614
0.482758620689655,6.62415083441805e-05
0.448275862068966,5.21847724529427e-05
0.494252873563218,9.24911905462143e-05
0.448275862068966,4.43153760956226e-05
0.494252873563218,0.000214158929587718
0.459770114942529,8.04479892311782e-05
0.494252873563218,6.26528959893521e-05
0.471264367816092,0.000123811430087468
0.482758620689655,0.000343937323840122
0.482758620689655,0.000524963250425455
0.494252873563218,0.000234143020921106
0.448275862068966,0.000227700684754943
0.448275862068966,5.9101992085207e-05
0.471264367816092,0.000134834401400645
0.482758620689655,0.000133753403715603
0.482758620689655,0.000304056685585449
0.448275862068966,0.000257632379571707
0.448275862068966,3.71233249988905e-05
0.448275862068966,6.8760357042327e-05
0.494252873563218,8.21312312880773e-05
0.494252873563218,0.000164623535621353
0.494252873563218,9.36446852729169e-05
0.482758620689655,0.000115813822046427
0.459770114942529,7.52899110177302e-05
0.471264367816092,0.00013682408339556
0.436781609195402,0.00111033360389685
0.448275862068966,0.000117102969861921
0.482758620689655,0.000135047936608987
0.471264367816092,0.000170042062816292
0.482758620689655,0.000171866351871673
0.471264367816092,0.000390515909852047
0.471264367816092,0.000105523474156243
0.494252873563218,2.26202086737984e-05
0.505747126436782,0.00010440687819225
0.494252873563218,0.000192555248420149
0.494252873563218,0.000180054611014308
0.505747126436782,0.000192877989585458
0.494252873563218,0.000220233430148117
0.482758620689655,6.8477942778524e-05
0.448275862068966,0.000145898517973162
0.494252873563218,0.000215633365405637
0.494252873563218,8.25108015210917e-05
0.448275862068966,8.76129346361749e-05
0.494252873563218,0.000158231213043435
0.448275862068966,0.000121733871534957
0.494252873563218,5.02537116058151e-05
0.494252873563218,4.79523852218628e-05
0.494252873563218,5.2423364656042e-05
0.482758620689655,0.000312955590298472
0.448275862068966,0.000174161447531598
0.482758620689655,4.81368567255675e-05
0.494252873563218,9.45963843260346e-05
0.459770114942529,4.24464119922014e-05
0.494252873563218,6.57219613087145e-05
0.505747126436782,5.80673401906833e-05
0.494252873563218,2.35272690970893e-05
0.482758620689655,3.33339398082281e-05
0.494252873563218,0.000345005147325659
0.448275862068966,7.61973822812024e-05
0.448275862068966,0.000315544791494247
0.471264367816092,0.000749469650578777
0.482758620689655,6.1151825959412e-05
0.482758620689655,0.000235249265070437
0.482758620689655,0.000800642846344254
0.482758620689655,0.000153926052652498
0.448275862068966,4.78267816246011e-05
0.494252873563218,5.74378127621613e-05
0.482758620689655,0.00021935103004766
0.471264367816092,4.04184309379178e-05
0.459770114942529,0.000182476895270451
0.494252873563218,0.00014728617140874
0.482758620689655,0.000108670773215486
0.448275862068966,8.18358450331023e-05
0.448275862068966,7.11773198910112e-05
0.494252873563218,7.78013273689702e-05
0.471264367816092,0.000395713028085909
0.494252873563218,0.000118393269185141
0.482758620689655,0.000117470037270256
0.494252873563218,0.00123289823225372
0.482758620689655,8.1922737431828e-05
0.482758620689655,4.71706105707156e-05
0.482758620689655,0.000530356948596902
0.471264367816092,0.00136829514508933
0.482758620689655,0.00011399279703168
0.494252873563218,0.000110730428197883
0.494252873563218,0.000101814311988957
0.505747126436782,9.41510838237467e-05
0.436781609195402,0.000161704927529028
0.494252873563218,0.000311354044884312
0.482758620689655,0.000849662460739993
0.482758620689655,0.000767017953643881
0.471264367816092,0.000148548939858154
0.471264367816092,0.000156912798216683
0.459770114942529,0.00014182531311981
0.482758620689655,2.47582773257889e-05
0.505747126436782,0.000129426463501157
0.448275862068966,3.30458496762819e-05
0.494252873563218,5.01182246514336e-05
0.482758620689655,0.000128031311167128
0.494252873563218,0.000126355388146983
0.471264367816092,6.33254751452102e-05
0.482758620689655,4.7752866083047e-05
0.494252873563218,0.000194384698474936
0.494252873563218,0.000167963235732516
0.494252873563218,0.000198933960957564
0.471264367816092,0.000285471320986002
0.448275862068966,8.53877567831035e-05
0.436781609195402,0.000852880133767804
0.494252873563218,0.000268337336808846
0.482758620689655,0.000148286222894357
0.471264367816092,0.000242011204521913
0.482758620689655,0.000251970518424665
0.448275862068966,5.35241232581671e-05
0.471264367816092,0.000236674448638884
0.482758620689655,0.000452911988766817
0.494252873563218,0.000110952517982206
0.471264367816092,0.000156201687434478
0.482758620689655,0.000470802775353068
0.471264367816092,3.35937037231854e-05
0.494252873563218,0.0002084835161926
