va_row_idx,pop_2021
659,726.2295913056834
660,786.3024921570653
661,606.463231210102
662,1388.6179837198442
663,527.2489652095512
664,323.95886891663474
665,1131.1490947513146
666,1184.6402913498011
667,887.6527593117889
668,766.3547830186321
669,1032.2979964700644
670,1128.445116374676
671,756.6206399301055
672,536.9630947058308
673,364.6365420947063
674,1125.2958436128263
675,931.9005833354358
676,842.7567479837296
677,522.4993115359179
678,783.5003633289042
679,506.959575607721
680,1167.4596265231223
681,452.87248972581483
682,1721.2651701718146
683,271.205462290163
684,266.9587268571585
685,1300.0806055011979
686,172.3596371406743
687,1680.082200416282
688,822.8325212678003
689,488.2773216705357
690,1061.2198510677451
691,576.1409431769007
692,1076.5423233941435
693,810.1542492676302
694,419.78832226576367
695,775.6153820854062
696,509.66306982724166
697,1911.300865985311
698,798.6483313171068
699,942.1202874676289
700,706.2565008157341
701,253.5999703797746
702,868.1376471817014
703,707.0593520603284
704,1235.698170391016
705,1000.4722865698427
706,482.75424659898283
707,2194.5684263071958
708,1001.9393964409342
709,947.9321652311157
710,1751.4593673972315
711,1384.1584582421012
712,1061.7178747654561
713,786.73859755748
714,948.0630985522047
715,996.5723210930357
716,896.0613747835332
717,544.0097372415411
718,1082.015725659699
719,285.6105509817142
720,928.8952036540227
721,830.745468980563
722,1689.1509087631837
723,805.3683578159122
724,568.0347305727561
725,422.8678630381412
726,926.3573249064918
727,998.6812222018489
728,548.2540012943136
729,856.9686809565311
730,656.5429012490067
731,308.4518515975308
732,1403.5189813530212
733,676.4535800375197
734,1277.5397017708294
735,568.0292155785626
736,789.7472197991787
737,960.381682797227
738,604.9379857112746
739,1035.5229143660551
740,1317.0529444848632
741,873.4512101593161
742,525.5896178318302
743,418.3511507910846
744,857.2363131746224
745,1073.7910672082648
746,737.1145871713037
747,980.643449514296
748,968.4049113926872
749,995.1255390216421
750,890.3139365231772
751,977.3091969606146
752,1253.5861416042635
753,247.58797751636592
754,886.4724745336212
755,990.9535864209334
756,1227.9438061026317
757,899.1295762421493
758,791.8705730022866
759,3558.9880651969543
760,1378.8194459453482
761,1037.0631397125867
762,1009.6491835101228
763,969.9192581153925
764,1098.134958589051
765,776.8754231823169
766,863.6731268237684
767,954.9556525943904
768,641.0176762469107
769,243.64856208911996
770,830.5062118482576
771,702.1798044254207
772,981.9010143630221
773,1691.0687442146852
774,1004.4606012497727
775,749.3589335622929
776,329.1403668419282
777,1256.7013217499953
778,1116.812221234359
779,802.0455692806194
780,754.359991468709
781,1486.4417982415594
782,298.61707786213816
783,797.4640012297181
784,487.4506564813418
785,910.9996253431896
786,647.4960069666914
787,1280.693116410585
788,959.8026039007989
789,806.8857735750105
790,1473.0120987549979
791,1410.4995474711197
792,619.5107868888821
793,1176.744717088712
794,839.1245753571377
795,943.7448485018259
796,750.6896621767318
797,955.3072812419093
798,641.7467871660572
799,905.9637434185867
800,528.6126208157026
801,1056.0400596791471
802,993.5343211689075
803,1062.8762337002129
804,36.35314714646199
805,843.2266808212765
806,1051.027214657041
807,446.93460726353896
808,1275.3502079126044
809,178.41075801237884
810,1249.2704409419675
811,190.00299006852092
812,985.4246120335221
813,911.213151229149
814,540.3562490538617
815,290.8084156976967
816,706.2360722595911
817,1664.2664343503777
818,988.657978024912
819,273.0526852213984
820,1018.5121568101565
821,1188.9261925924839
822,724.2188511217661
823,388.23077866957317
824,897.487829554239
825,792.1533383522469
826,615.1012030958731
827,257.76622611353105
828,436.9817334685189
829,974.0357213104945
830,564.6993884590945
831,671.7123015540825
832,842.891115512089
833,337.06800742900305
834,1084.5960466454342
835,651.0512325011001
836,1068.3156783733755
837,974.4788513590095
838,1198.9459618454255
839,1024.5686680577383
840,1134.6304300368067
841,516.174958296663
842,1007.5279403943282
843,1163.5230639055324
844,816.626279675094
845,801.866981088101
846,436.34049716972044
847,6125.229831057457
848,3391.322346484142
849,939.163086405234
850,724.4135767364451
851,1601.9201140518821
852,674.276918533875
853,1177.8199601544761
854,682.5250749301899
855,1266.076674428321
856,1354.2719924433254
857,1267.7450874319202
858,769.2918246114987
859,1674.4012284239288
860,1014.1206316705757
861,847.8723306951047
862,1125.416934702057
863,1082.2729961552297
864,672.3066440979043
865,815.6842698671974
866,693.0707330625174
867,469.0850932238503
868,1032.4191867250408
869,775.5903797272586
870,536.7033873693762
871,829.3244702856418
872,746.9807214993225
873,1278.788785079269
874,497.7930344496358
875,1135.318788796207
876,1106.2754438782533
877,1110.9214627326273
878,795.2434989491896
879,1100.59960201472
880,2474.780674707679
881,1267.5073062847991
882,690.8294803953662
883,727.4445275726815
884,402.50136067007395
885,841.2795400612134
886,318.2967497102184
887,1325.7118166526207
888,549.4832305994809
889,184.55978354151102
890,675.9541281102256
891,283.55561351690835
892,1022.6316232842204
893,747.4831186424623
894,168.95949642285822
895,805.4011870718646
896,890.3008165013645
897,788.2979237058686
898,1059.8793903413457
899,1051.4439013513684
900,650.6076985970433
901,703.7757428675856
902,722.4105561906043
903,465.35409098438294
904,449.51761790435125
905,1550.1274234552507
906,707.2836475022812
907,569.5891657573407
908,1275.77020567675
909,631.0147706212205
910,1433.3393639208077
911,1138.362107011268
912,1123.2994717611498
913,646.8119089102692
914,769.4309348749022
915,982.5963294539905
916,387.85663039699364
917,874.3324634582004
918,941.2766613264081
919,620.1744498169629
920,881.2625293137119
921,143.76654812001783
922,994.1985894652471
923,963.5288682705263
924,883.375973404339
925,854.9731820549592
926,448.09174918111273
927,593.4674601971915
928,694.6076704259195
929,802.8828755120073
930,1107.9436618502734
931,909.9432676826535
932,3070.9616013625855
933,987.9634815564543
934,998.0941083118154
935,672.7083100757204
936,1119.9456951644634
937,1052.0912541228772
938,1159.073974021821
939,1391.0145913826198
940,1752.1283022465987
941,561.1295942791845
942,688.8384061546359
943,100.5260112228439
944,905.3642060506018
945,930.8807477350388
946,712.8675058183189
947,810.2114563167153
948,906.7425660498127
949,519.3584058149739
950,475.926023378689
951,186.97840550428785
952,138.45065758670643
953,1112.2730618297726
954,824.1003424488616
955,169.24130032271177
956,1236.0903833641325
957,490.2482537595033
958,678.7303080185008
959,753.2777236674805
960,1217.4921576074603
961,1201.8167852346305
962,1168.071393479041
963,755.8111960892386
964,1081.9205045089961
965,686.5978301592731
