efficiency_gap,mean_median,declination,seats_at_50_50,ucp_seats,n_districts,ucp_vote_share,step,burst,burst_seed
0.016906709547294944,-0.012464407513207987,0.00863462228152647,0.45977011494252873,55,87,0.5740427639062995,9,68,163945743
0.001300757426572218,-0.012954183620627613,0.03633632952513155,0.4482758620689655,54,87,0.5740427639062994,9,69,1008363426
0.0020856099804657455,-0.012562330215267425,0.03503876529206591,0.45977011494252873,54,87,0.5740427639062994,9,70,1708709735
0.004368939075773709,-0.012141513875647436,0.03129930595900618,0.45977011494252873,54,87,0.5740427639062994,9,71,406886644
0.014556306265724961,-0.012504811450867459,0.008582059570938659,0.45977011494252873,55,87,0.5740427639062994,9,72,994157306
0.0038564460355885117,-0.0121799279700745,0.03144444494607883,0.4482758620689655,54,87,0.5740427639062994,9,73,279004307
0.015625896500719803,-0.011925443344849795,0.006967729124284257,0.4482758620689655,55,87,0.5740427639062995,9,74,1474200731
0.004005597684108964,-0.011314793677098312,0.03274385590469925,0.45977011494252873,54,87,0.5740427639062994,9,75,1021568549
0.004805997831658038,-0.012588272356035102,0.033199577134607985,0.4482758620689655,54,87,0.5740427639062995,9,76,709091226
0.004654262273534918,-0.013410487694658135,0.031520440438859924,0.45977011494252873,54,87,0.5740427639062995,9,77,487284116
0.015846701338908996,-0.013219702691231627,0.012947290541479922,0.47126436781609193,55,87,0.5740427639062996,9,78,1212254290
0.0030470097481922072,-0.01291318968242361,0.03632403114138384,0.4482758620689655,54,87,0.5740427639062994,9,79,1438414599
0.0153827676781325,-0.013648655358047379,0.009708352744414186,0.47126436781609193,55,87,0.5740427639062995,9,80,2019291964
0.004368939075773742,-0.012246259407303062,0.03222116039201666,0.4482758620689655,54,87,0.5740427639062995,9,81,938776596
0.0045051568934236395,-0.012245747365836612,0.029914562918539084,0.45977011494252873,54,87,0.5740427639062994,9,82,345075200
0.006329750724544039,-0.012101538107840426,0.0314971820279878,0.45977011494252873,54,87,0.5740427639062994,9,83,1788162809
0.0178788778648088,-0.008510530192174737,0.008732461711116576,0.47126436781609193,55,87,0.5740427639062995,9,84,1352408538
0.0021441749234776017,-0.009198007608382408,0.03331291911449753,0.45977011494252873,54,87,0.5740427639062995,9,85,1503807854
0.00454856257554993,-0.008583375752609368,0.03192320988798379,0.47126436781609193,54,87,0.5740427639062996,9,86,208792607
0.004195700495765049,-0.012409827156588005,0.03227901088952608,0.4482758620689655,54,87,0.5740427639062994,9,87,670802254
0.004391244472341355,-0.012634743113700275,0.0331874761412691,0.45977011494252873,54,87,0.5740427639062995,9,88,1648932249
0.01499595492598857,-0.0067728201332709626,0.008712155528205482,0.45977011494252873,55,87,0.5740427639062995,9,89,1787264313
0.004298268144315217,-0.012618978045240814,0.03410175158408143,0.45977011494252873,54,87,0.5740427639062995,9,90,934620676
0.004368939075773742,-0.011303556050977104,0.03266934780483271,0.45977011494252873,54,87,0.5740427639062995,9,91,1728218297
0.012501445505569829,-0.018386375442693614,0.011028122671713481,0.4482758620689655,55,87,0.5740427639062994,9,92,1807519524
0.004368939075773709,-0.012461293592392786,0.03244945730784518,0.45977011494252873,54,87,0.5740427639062994,9,93,832103482
0.004254400864398902,-0.012420210591403524,0.03226861240999517,0.47126436781609193,54,87,0.5740427639062995,9,94,1928628490
0.004368939075773774,-0.01732532640416573,0.03239969234590729,0.45977011494252873,54,87,0.5740427639062995,9,95,619179887
0.005137678636051555,-0.012282726941743483,0.03186256926747464,0.45977011494252873,54,87,0.5740427639062995,9,96,514446424
0.005322457603379686,-0.009424192258551067,0.02969858271270869,0.45977011494252873,54,87,0.5740427639062996,9,97,1465647933
0.01524310801387329,-0.024270968620232813,0.009511604465824467,0.4482758620689655,55,87,0.5740427639062994,9,98,1367435607
0.001029337926004883,-0.009010398464277869,0.03451172931592242,0.45977011494252873,54,87,0.5740427639062996,9,99,300116172
0.004828151427610145,-0.012595991736777723,0.03348442271029916,0.45977011494252873,54,87,0.5740427639062995,9,100,1788288545
0.0017140020736486927,-0.0129213762603122,0.035525857968694466,0.45977011494252873,54,87,0.5740427639062996,9,101,429299595
0.004125410614831198,-0.027631526209537682,0.03245998180473036,0.4482758620689655,54,87,0.5740427639062994,9,102,1728507682
0.004825769529905208,-0.012211604031556189,0.030386135467739092,0.47126436781609193,54,87,0.5740427639062994,9,103,15810353
0.0018854273745847851,-0.012692578493492257,0.03701059402911204,0.4367816091954023,54,87,0.5740427639062994,9,104,1711206423
0.0019220158290682286,-0.0173235964225662,0.03438277781741936,0.47126436781609193,54,87,0.5740427639062995,9,105,1689907231
0.0008233475887026954,-0.012985519056312844,0.03708762021892765,0.45977011494252873,54,87,0.5740427639062995,9,106,1675819612
0.004963253975431662,-0.01440555113909403,0.03237080271982268,0.45977011494252873,54,87,0.5740427639062995,9,107,1427756341
0.004676753548407219,-0.01261484294079418,0.03361628014422043,0.45977011494252873,54,87,0.5740427639062995,9,108,1012682731
0.0051469791897988315,-0.012056551666005721,0.03069589015511229,0.45977011494252873,54,87,0.5740427639062995,9,109,1514331118
0.004554631502199359,-0.010343920859195777,0.03171463674330387,0.45977011494252873,54,87,0.5740427639062995,9,110,595114158
-0.007854688330105478,-0.012407262500566008,0.056377033819016556,0.45977011494252873,53,87,0.5740427639062994,9,111,1676602826
0.004368939075773774,-0.01263422524771729,0.03313753072585927,0.45977011494252873,54,87,0.5740427639062994,9,112,1193242761
-0.012542808135679848,-0.032567500531373916,0.058288669303915776,0.4482758620689655,53,87,0.5740427639062994,9,113,985514123
0.004368939075773774,-0.012463585258450371,0.032510664322000817,0.45977011494252873,54,87,0.5740427639062994,9,114,1085781155
0.005068622190439872,-0.02261998761417716,0.03155735101503608,0.45977011494252873,54,87,0.5740427639062995,9,115,1221362417
0.003559411176927224,-0.012680037662354926,0.03358152876142163,0.45977011494252873,54,87,0.5740427639062995,9,116,80020205
0.005061521639199072,-0.012338292023606257,0.03204554994544059,0.4482758620689655,54,87,0.5740427639062995,9,117,300211767
0.004195084441955062,-0.012402012222995307,0.03176335171656062,0.47126436781609193,54,87,0.5740427639062994,9,118,527166790
0.018480225160329055,-0.01253172658389412,0.009881560281263992,0.45977011494252873,55,87,0.5740427639062994,9,119,245951459
0.00436893907577371,-0.012469758168182188,0.032658756388376745,0.45977011494252873,54,87,0.5740427639062995,9,120,944062962
0.015656504461565367,-0.008536281327352402,0.008686282532409113,0.47126436781609193,55,87,0.5740427639062995,9,121,1435384429
0.01504817743570255,-0.009051615426377446,0.009834371096676503,0.47126436781609193,55,87,0.5740427639062995,9,122,1405375274
0.02745768391074675,-0.008721077695425405,-0.018034376547738745,0.4482758620689655,56,87,0.5740427639062995,9,123,1011671398
0.004368939075773742,-0.027883703408897897,0.032247680695726796,0.4482758620689655,54,87,0.5740427639062995,9,124,1836270333
0.018929939130793712,-0.01267934959559136,0.010183376963007341,0.45977011494252873,55,87,0.5740427639062996,9,125,1213835294
0.0049498180719713914,-0.012139241310873405,0.031009302066392207,0.4367816091954023,54,87,0.5740427639062995,9,126,170075129
0.002986004488579716,-0.032430712818146246,0.03601400572719068,0.4482758620689655,54,87,0.5740427639062995,9,127,1642822536
0.01957323915969162,-0.004623810276289664,0.004859784723457586,0.47126436781609193,55,87,0.5740427639062995,9,128,1233945442
0.002336621732976415,-0.01270331630023247,0.03200848960133997,0.45977011494252873,54,87,0.5740427639062994,9,129,1363047212
0.018833728520265238,-0.01210253268611361,0.007557897815140155,0.45977011494252873,55,87,0.5740427639062995,9,130,1214129970
0.0033348608908977126,-0.012334179667967793,0.03136304640242855,0.4367816091954023,54,87,0.5740427639062995,9,131,1188802709
0.00436893907577371,-0.009310839438654517,0.03542398052544009,0.45977011494252873,54,87,0.5740427639062995,9,132,194489917
0.002774783366802135,-0.013033315185573269,0.034153407770011496,0.45977011494252873,54,87,0.5740427639062996,9,133,1200888232
0.0029038661934215303,-0.01260330728964798,0.03377681111876354,0.45977011494252873,54,87,0.5740427639062995,9,134,1707061844
0.005195263493456622,-0.009032979814770803,0.03398708443414801,0.45977011494252873,54,87,0.5740427639062994,9,135,652727864
0.015625896500719837,-0.008859113636667026,0.00897881296191399,0.47126436781609193,55,87,0.5740427639062995,9,136,1294585270
0.014502708256556068,-0.01000832984436717,0.009276406826960525,0.45977011494252873,55,87,0.5740427639062994,9,137,66180795
0.004999324103031967,-0.009834524778791431,0.031341869812072286,0.47126436781609193,54,87,0.5740427639062995,9,138,746248853
0.0017625957319135738,-0.008921070889939764,0.03431208758044964,0.45977011494252873,54,87,0.5740427639062994,9,139,937843451
0.0018149587768913659,-0.012716079449656026,0.032343576456487305,0.4482758620689655,54,87,0.5740427639062994,9,140,2110414630
0.0031005055242936193,-0.01267469568346935,0.03374153712835338,0.45977011494252873,54,87,0.5740427639062995,9,141,460817075
0.0034044165525278555,-0.0122972653248411,0.03208250457266623,0.47126436781609193,54,87,0.5740427639062995,9,142,593883018
