perturbation_idx,majority_eg_pct,minority_eg_pct,asymmetry_pp,majority_mm_pp,minority_mm_pp,majority_declination,minority_declination,majority_seats_at_50_ndp,minority_seats_at_50_ndp,majority_ndp_seats,minority_ndp_seats,majority_conservation_pass,minority_conservation_pass,majority_coverage_frac,minority_coverage_frac
135,-5.4845469159301405,0.7118317763528638,6.196378692283004,-1.432766680014358,-2.035434535060965,-0.05834124292684969,-0.024938644402262875,49,45,41,35,True,True,0.9166875906663875,0.8948190114802921
136,-5.52878049865921,0.8002087860870138,6.328989284746224,-1.4437277806132687,-1.5626504263711816,-0.05863985112582647,-0.013940649911520093,49,44,41,34,True,True,0.9167620038339457,0.8955311350010078
137,-5.4830218222818505,0.7216180607720634,6.204639883053914,-1.64614197865941,-2.0326311169723943,-0.058707253088359515,-0.024016503294171564,48,46,41,35,True,True,0.9167686056758133,0.8956889538042203
138,-5.593260863144682,0.9089237451600476,6.50218460830473,-1.357055729486134,-2.0406989554937804,-0.058259382741576514,-0.02544101951719889,49,47,41,35,True,True,0.9168055105562471,0.8955524499129078
139,-5.536043309024042,0.7435363919881497,6.279579701012191,-1.5553733994618568,-2.021534228498062,-0.058880152582830414,-0.028142718824563033,49,45,41,35,True,True,0.9167547128332859,0.8956374440126027
140,-5.4449905579833775,0.7530890507651892,6.198079608748566,-1.4696896223967526,-1.8381081911404695,-0.05917919500257541,-0.0137338269963436,49,45,41,34,True,True,0.9168421673805888,0.8953070586659002
141,-2.259216285319169,1.049928246497445,3.309144531816614,-1.493148515312026,-1.9699842591222816,-0.03215626842885142,-0.012141526639386327,49,46,39,34,True,True,0.9168157827912591,0.8956211538786467
142,-5.410389631576665,2.357902286182848,7.768291917759513,-1.637227125216273,-2.0484868662431266,-0.05878607523267727,-0.012100630379463758,49,47,41,34,True,True,0.9167982760259328,0.8950232759163426
143,-2.3702736086473952,0.8419953305497734,3.212268939197169,-1.3351887521723338,-1.8115602359869254,-0.04622048978840927,-0.029657258239616492,49,46,40,35,True,True,0.9166876810337334,0.895653028900268
144,-5.488121682338291,0.7613530193477742,6.249474701686066,-1.2960122411302732,-1.6643762186965616,-0.0582656452786302,-0.02801264733128202,49,44,41,35,True,True,0.9168042558366836,0.8953451259453997
145,-2.2980236369256923,0.6641840916374738,2.9622077285631665,-1.424226972027831,-2.1287509081770684,-0.03303138550567813,-0.02694235360601726,49,45,39,35,True,True,0.9167145831282673,0.8953692059823125
146,-5.667692219830028,0.7719611560758523,6.43965337590588,-1.3622885680091124,-1.9490469817983636,-0.05880944939804224,-0.037170043155311194,49,47,41,36,True,True,0.9166937310944044,0.8956389091815816
147,-2.3296586219535995,0.5987792852605341,2.9284379072141338,-1.6127329384121758,-2.012167709407869,-0.046320538288627575,-0.025491625648642113,49,45,40,35,True,True,0.9166824009838529,0.8953345738684618
148,-2.6119080387512823,0.8620376377040927,3.473945676455375,-1.6532801242794548,-1.7744863652566112,-0.04583091920643932,-0.013206705953636523,49,46,40,34,True,True,0.9167363065019447,0.8953695937342276
149,-2.4438836836919315,0.7910075415361992,3.2348912252281306,-1.5146891994308131,-1.9674309819739777,-0.04636031957951456,-0.01175594874318986,49,45,40,34,True,True,0.9166578989442098,0.8949925991603547
150,-5.421485827059997,0.7092524445389355,6.130738271598933,-1.8538122383813194,-1.5756677055169144,-0.058450483525542496,-0.011723790151091224,49,45,41,34,True,True,0.9165904128985974,0.895599611751255
151,-5.409061455092238,0.7179255445593116,6.12698699965155,-1.5817273564324774,-1.9796447335171607,-0.04527350819074655,-0.02520811857858613,49,46,40,35,True,True,0.9167570482384964,0.8956579413434396
152,-2.25417135291713,0.6979413765781188,2.952112729495249,-1.3962311391770177,-1.5312381240979833,-0.04555496536708289,-0.012930709703752758,49,44,40,34,True,True,0.9167721848111938,0.8955525143088185
153,-5.549249659294006,0.5809032818588595,6.130152941152865,-1.4575422379091374,-2.0819241583868777,-0.058180646348519306,-0.03910331494574907,49,45,41,36,True,True,0.9166504783077795,0.8956006608809146
154,-2.372965884717069,0.6107932431110512,2.9837591278281206,-1.4760939557180275,-1.9782772818612404,-0.04560920597924875,-0.03712584613069552,49,45,40,36,True,True,0.9167443376842648,0.8953807766949914
155,-2.454433881751744,0.7984508945451771,3.252884776296921,-1.2840943659020387,-1.843981252991972,-0.04626215106935056,-0.021765271527696757,49,45,40,35,True,True,0.9167909918945084,0.8956061389660077
156,-2.4714265182819943,0.8676659323327335,3.3390924506147277,-1.4543321548242782,-1.9945802106264343,-0.046086660582556185,-0.014136099405160757,49,47,40,34,True,True,0.9167810207701742,0.8947926964522415
157,-2.2276869406891073,0.8813797685990156,3.109066709288123,-1.6268821270943756,-1.9092987368441894,-0.04608962754588057,-0.02261950660164227,49,45,40,35,True,True,0.9166937041708973,0.8956285872051257
158,-2.43907756373319,2.170422248823339,4.609499812556529,-1.606933456798748,-1.713321274678431,-0.0460162124242038,-0.0023405829461489005,49,45,40,33,True,True,0.9167867726269238,0.8951035151856862
159,-2.304985492000964,0.8085311885266325,3.1135166805275962,-1.523419896630207,-1.8417284363159148,-0.04598635216538304,-0.01140881698725089,49,46,40,34,True,True,0.9168293912148932,0.8956048999362863
160,-5.54192079830746,0.6889744490014411,6.230895247308902,-1.476051131411471,-1.5179700572498456,-0.05892433728891645,-0.012346722521684426,49,44,41,34,True,True,0.9167047634138397,0.8956146565504738
161,-5.505879768465755,0.5704141833516567,6.076293951817411,-1.7182200936765812,-1.9550337465634227,-0.05834202253118388,-0.03598285179820961,48,45,41,36,True,True,0.9166862225268787,0.8956280843280197
162,-5.483840942940697,0.715029296534543,6.198870239475241,-1.3802101381918508,-1.9467442466649332,-0.05856064618103537,-0.015799321187650345,49,45,41,34,True,True,0.9167152581546676,0.895624857139937
163,-5.527387685225943,0.81597374405663,6.343361429282574,-1.3461507615084911,-1.713256455442158,-0.05940698081433602,-0.02621132402801051,49,45,41,35,True,True,0.9167689043051926,0.8955966260409068
164,-2.455898410463024,0.7824518154501596,3.2383502259131838,-1.4228207498495293,-1.8360066286568444,-0.04576596411909479,-0.024385173356224952,49,45,40,35,True,True,0.9167020764369707,0.8956454178466267
165,-2.451911873426741,0.35243176930854286,2.804343642735284,-1.6986007544148196,-1.6629936213406138,-0.045928902542777046,-0.040634639843591745,49,46,40,36,True,True,0.9166766735613344,0.8956300300344905
166,-2.296077727552258,0.6502352554668192,2.946312983019077,-1.4263981247084945,-2.077383329117899,-0.04583940493305472,-0.0401515374099016,49,45,40,36,True,True,0.9166859828297713,0.8949609636116292
167,-2.230029859493443,0.6037343777136562,2.8337642372070997,-1.8476455322609053,-2.06416174954851,-0.045855376248358136,-0.004468320773621144,49,45,40,33,True,True,0.9168092217458726,0.8947925963851567
168,-5.357369907872418,0.4795741165769253,5.836944024449344,-1.4217931667360462,-1.8457656302464542,-0.0577341002794281,-0.024775978243889763,49,45,41,35,True,True,0.9166756425679006,0.8951183852534265
169,-2.231437649935668,0.8328652737656332,3.0643029237013018,-1.7194777357765867,-2.1394158276430986,-0.03230208221162141,-0.02316426011061449,49,47,39,35,True,True,0.9167704805724145,0.8956426498331076
170,-5.5630206500564325,0.620521535122403,6.183542185178836,-1.6454668920443893,-2.0140422737742525,-0.05897392963864825,-0.03876222812922253,49,47,41,36,True,True,0.9167790952948787,0.8956522227899988
171,-2.3887919484304088,0.7633458408783105,3.152137789308719,-1.4812970287735094,-1.4055028961732885,-0.04615589209285049,-0.01313152437440608,49,44,40,34,True,True,0.9167767134654353,0.895656161167229
172,-5.316680538108325,0.5903982683828809,5.9070788064912065,-1.6368541824135885,-1.41684089267462,-0.05818377632697125,-0.011865544017673788,49,44,41,34,True,True,0.9168483387384011,0.8956498747478847
173,-2.598723440324783,0.47107635115958174,3.0697997914843644,-1.3571880482853016,-1.7427217819660612,-0.04529405502144185,-0.028816894255834617,49,45,40,35,True,True,0.9167782182185003,0.8956031899822205
174,-2.366991392451001,0.6604331978585032,3.0274245903095043,-1.5124818115514305,-1.9397136811298898,-0.04508259657473399,-0.028032957703421645,49,45,40,35,True,True,0.916710389091691,0.895666923198924
175,-2.269761435552375,0.5773293769558501,2.8470908125082253,-1.4874689352694093,-1.447318395320546,-0.04631403764208064,-0.017906122085250317,49,44,40,34,True,True,0.9166986922796023,0.8952740092408129
176,-2.500845937834452,0.6098546660800624,3.1107006039145144,-1.640854628706423,-1.7862470356198479,-0.046843520012802876,-0.03717687849953379,49,45,40,36,True,True,0.9167538422112771,0.8953316821727128
177,-5.490786620644575,1.1152179270652254,6.6060045477098,-1.5521394746904615,-2.0333698832738447,-0.045435011545702744,-0.012203823674837038,49,47,40,34,True,True,0.916756106732883,0.8956367230371902
178,-2.345187520742099,0.798919875657744,3.144107396399843,-1.4215055747626881,-1.9549072212227403,-0.04506611650246777,-0.02587435788879926,49,46,40,35,True,True,0.9167699008497172,0.8955983172433006
179,-2.3533926990202114,0.5050682637467963,2.8584609627670075,-1.8895858895026985,-1.9943774609355425,-0.04601479499479068,-0.04017687466167431,49,45,40,36,True,True,0.9167292749040412,0.895600111375893
180,-2.4187977132049494,0.8380687423118667,3.256866455516816,-1.3959067550199267,-1.7636540851659666,-0.046002607699427135,-0.011349300382681459,49,46,40,34,True,True,0.9168098197128471,0.8956269709091845
181,-5.436958437510753,0.7017513071051732,6.138709744615926,-1.3512497242095578,-1.6585813465434807,-0.058937085345508906,-0.026973494113835445,49,46,41,35,True,True,0.9167627168594773,0.8953315072172032
182,-2.747407054338161,0.9085650350331088,3.6559720893712697,-1.4673866474720632,-2.0470238166195367,-0.05954786939435149,-0.016731552496100612,49,47,41,34,True,True,0.9167977637919671,0.895475737441862
183,-5.571634023192884,0.6435236408472591,6.2151576640401425,-1.3347132152669805,-2.0778264038952887,-0.057960150809370246,-0.02569081365714018,49,46,41,35,True,True,0.9167956621589606,0.8955867874388117
184,-2.290335903790913,0.7199189192706903,3.0102548230616035,-1.4128736400641495,-1.8570660119526239,-0.04571384769185618,-0.01152958837468025,49,45,40,34,True,True,0.9167640284366789,0.8953365937968978
185,-2.4844957517410093,0.6891497825866779,3.1736455343276875,-1.3226335204536366,-1.8267644212098921,-0.04593870422825446,-0.0144527082528564,49,45,40,34,True,True,0.9166263258605108,0.8956109109581526
186,-2.3637702457978937,0.7731914596110943,3.136961705408988,-1.461767297520633,-1.809206454095369,-0.04578542128954436,-0.02324371324409777,49,46,40,35,True,True,0.916731936426123,0.895367350932034
187,-2.419266784144838,0.8482070441086705,3.2674738282535087,-1.4056194205605166,-2.0199106502882422,-0.04537645551238712,-0.02308808698968957,49,46,40,35,True,True,0.9167322544798552,0.8950932123550398
188,-5.58334931043058,0.6699400223631289,6.253289332793709,-1.4618108142455288,-1.9518428478785044,-0.05820816702513947,-0.024143671014865756,49,45,41,35,True,True,0.916760876973528,0.8954437085767754
189,-2.335680425736887,0.7692989959698684,3.104979421706756,-1.6035751311693769,-1.525813169040191,-0.04548916250461217,-0.013834882708672927,49,44,40,34,True,True,0.9168225098856287,0.8952412471004039
190,-2.3696744097195914,0.5207552394268711,2.8904296491464625,-1.6977800110218766,-1.6511985175486965,-0.046238564621423305,-0.026990370583540965,49,44,40,35,True,True,0.9167517315533225,0.8954185665711485
191,-2.189764959509892,2.0870847608241263,4.276849720334018,-1.8478640891591458,-1.8538646261446856,-0.04615249065312564,-0.01211820608150593,49,45,40,34,True,True,0.9167801784229095,0.8956542143321529
192,-2.239188409154373,0.7243732092536,2.9635616184079736,-1.570839440670918,-1.5635317417105443,-0.03298837105876272,-0.026001234907091445,49,44,39,35,True,True,0.9167584759695029,0.894721223310335
193,-2.5045384699005067,0.5450963036940832,3.04963477359459,-1.317695507936656,-2.101725079811889,-0.04567587471697839,-0.039981618616634185,49,45,40,36,True,True,0.9167356997909029,0.8949747613324545
194,-2.330889917433442,0.7131790058134164,3.0440689232468587,-1.7231521119542903,-2.0004598933451243,-0.04561201803299999,-0.023665092929765704,49,46,40,35,True,True,0.9168118548940908,0.8947223271120096
195,-2.2810211955441506,2.374312753255951,4.655333948800102,-1.4776856668052174,-2.06039552989305,-0.04606401897279564,0.0006752117418169892,49,47,40,33,True,True,0.9167830015292598,0.8955577321173638
196,-5.612073144998287,0.6327706097766637,6.2448437547749505,-1.6433094836837803,-2.301529402982533,-0.05886721883407075,-0.028804380750934427,49,46,41,35,True,True,0.9166385070195208,0.8956461439066544
197,-2.4042038899847515,0.6559870124432496,3.060190902428001,-1.6017819020450685,-1.883770746088398,-0.04557219269921965,-0.026247552969584607,49,45,40,35,True,True,0.916749516630313,0.8948650476904969
198,-2.481684513314282,0.7058532214953134,3.1875377348095952,-1.3080705114162539,-2.0330338732423012,-0.0453553756131806,-0.03490652471896627,48,46,40,36,True,True,0.9167851594351406,0.8956467602965617
199,-2.4263546781754313,0.8151940232642197,3.241548701439651,-1.6563496077486861,-1.4217867325174605,-0.04566821315431827,-0.012793654524694635,49,44,40,34,True,True,0.9167997720831104,0.8956447897448477
