map,X,Y,s_X,m_Y,losing_party_X,losing_party_Y,winner_X,winner_Y,chain_signal,coupled
majority,Calgary-Glenmore-Tsuut'ina,Okotoks-Diamond Valley,0.023939469114363683,0.39748164554366106,NDP,NDP,UCP,UCP,False,False
majority,Okotoks-Diamond Valley,Calgary-Glenmore-Tsuut'ina,0.19872031499938478,0.047961630695443645,NDP,NDP,UCP,UCP,True,False
majority,Calgary-Hays,Calgary-McKenzie,0.0677599307492546,0.1356160430893527,NDP,NDP,UCP,UCP,False,False
majority,Calgary-McKenzie,Calgary-Hays,0.0677599307492546,0.1356160430893527,NDP,NDP,UCP,UCP,False,False
majority,Calgary-Hays,Calgary-South East,0.0677599307492546,0.19741595477920865,NDP,NDP,UCP,UCP,False,False
majority,Calgary-South East,Calgary-Hays,0.09868672701772281,0.1356160430893527,NDP,NDP,UCP,UCP,False,False
majority,Calgary-Hays,Chestermere-Strathmore,0.0677599307492546,0.4302872305758577,NDP,NDP,UCP,UCP,False,False
majority,Chestermere-Strathmore,Calgary-Hays,0.21512033890414786,0.1356160430893527,NDP,NDP,UCP,UCP,False,False
majority,Calgary-Klein,Calgary-Mountain View,0.021371107052958888,0.3221261607428754,UCP,UCP,NDP,NDP,False,False
majority,Calgary-Mountain View,Calgary-Klein,0.16102305475504322,0.04279157001135186,UCP,UCP,NDP,NDP,True,False
majority,Calgary-Klein,Calgary-Varsity,0.021371107052958888,0.17839306054499254,UCP,UCP,NDP,NDP,False,False
majority,Calgary-Varsity,Calgary-Klein,0.08915272058179269,0.04279157001135186,UCP,UCP,NDP,NDP,False,False
majority,Calgary-Lougheed,Calgary-Shaw,0.08318285783074515,0.13757583160294776,NDP,NDP,UCP,UCP,False,False
majority,Calgary-Shaw,Calgary-Lougheed,0.06876755832417247,0.16648609606356085,NDP,NDP,UCP,UCP,False,False
majority,Calgary-Lougheed,Okotoks-Diamond Valley,0.08318285783074515,0.39748164554366106,NDP,NDP,UCP,UCP,False,False
majority,Okotoks-Diamond Valley,Calgary-Lougheed,0.19872031499938478,0.16648609606356085,NDP,NDP,UCP,UCP,False,False
majority,Calgary-McKenzie,Calgary-Shaw,0.0677599307492546,0.13757583160294776,NDP,NDP,UCP,UCP,False,False
majority,Calgary-Shaw,Calgary-McKenzie,0.06876755832417247,0.1356160430893527,NDP,NDP,UCP,UCP,False,False
majority,Calgary-McKenzie,Calgary-South East,0.0677599307492546,0.19741595477920865,NDP,NDP,UCP,UCP,False,False
majority,Calgary-South East,Calgary-McKenzie,0.09868672701772281,0.1356160430893527,NDP,NDP,UCP,UCP,False,False
