va_id,parent_ed_2019,va_ndp,va_ucp,va_other,assigned_2026_majority,maj_method,maj_confidence,assigned_2026_minority,min_method,min_confidence
Calgary-Glenmore|016,Calgary-Glenmore,144.16666666666666,133.5,4.0,Calgary-West-Elbow Valley,spatial,high,Calgary-Glenmore,crosswalk,high
Edmonton-North West|043,Edmonton-North West,77.66666666666667,37.0,2.6666666666666665,Edmonton-North West,crosswalk,high,Edmonton-North West,crosswalk,high
Calgary-Bhullar-McCall|010,Calgary-Bhullar-McCall,92.0,64.0,0.0,Calgary-Bhullar-McCall,crosswalk,high,Calgary-Edgemont,spatial,high
Calgary-Bhullar-McCall|009,Calgary-Bhullar-McCall,92.0,64.0,0.0,Calgary-Bhullar-McCall,crosswalk,high,Calgary-Edgemont,spatial,high
Edmonton-Highlands-Norwood|030,Edmonton-Highlands-Norwood,76.25,32.25,3.25,Edmonton-Highlands-Norwood,crosswalk,high,Edmonton-Highlands-Norwood,crosswalk,high
Edmonton-West Henday|042,Edmonton-West Henday,104.88888888888889,75.22222222222223,6.888888888888889,Edmonton-West Henday,spatial,high,Edmonton-Enoch-Devon,spatial,high
Edmonton-North West|004,Edmonton-North West,129.2,102.6,4.0,Edmonton-North West,crosswalk,high,Edmonton-North West,crosswalk,high
Calgary-Beddington|026,Calgary-Beddington,102.16666666666667,109.33333333333333,7.166666666666667,Calgary-Beddington,spatial,high,Calgary-Beddington,crosswalk,high
Calgary-Beddington|020,Calgary-Beddington,102.16666666666667,109.33333333333333,7.166666666666667,Calgary-Beddington,spatial,high,Calgary-Beddington,crosswalk,high
Calgary-Lougheed|015,Calgary-Lougheed,95.2,140.6,7.0,Calgary-Lougheed,crosswalk,high,Calgary-Lougheed,crosswalk,high
Highwood|013,Highwood,42.333333333333336,111.66666666666667,5.0,High River-Vulcan-Siksika,spatial,high,Highwood,crosswalk,high
Bonnyville-Cold Lake-St. Paul|009,Bonnyville-Cold Lake-St. Paul,20.5,6.0,0.0,Cold Lake-Bonnyville-St. Paul,spatial,high,Cold Lake-Bonnyville-St. Paul,spatial,high
Calgary-Acadia|040,Calgary-Acadia,78.0,78.875,8.625,Calgary-Acadia,crosswalk,high,Calgary-Acadia,crosswalk,high
Cardston-Siksika|025,Cardston-Siksika,43.5,229.0,17.0,Livingstone-Macleod,nearest_ed,low,Lethbridge-Fort MacLeod-Crowsnest Pass,spatial,high
Leduc-Beaumont|044,Leduc-Beaumont,113.25,138.25,6.0,Leduc-Devon,spatial,high,Edmonton-Beaumont,candidate,medium
Edmonton-Highlands-Norwood|007,Edmonton-Highlands-Norwood,80.66666666666667,37.666666666666664,5.666666666666667,Edmonton-Highlands-Norwood,crosswalk,high,Edmonton-Highlands-Norwood,crosswalk,high
Calgary-Mountain View|043,Calgary-Mountain View,120.83333333333333,81.33333333333333,4.666666666666667,Calgary-Mountain View,crosswalk,high,Calgary-Mountain View,crosswalk,high
Cardston-Siksika|022,Cardston-Siksika,9.0,114.0,6.5,Taber-Cardston,nearest_ed,low,Lethbridge-Cardston,spatial,high
Edmonton-Rutherford|026,Edmonton-Rutherford,97.25,47.25,5.25,Edmonton-Rutherford,crosswalk,high,Edmonton-Rutherford,crosswalk,high
Calgary-Edgemont|026,Calgary-Edgemont,117.25,120.5,10.75,Calgary-Edgemont,crosswalk,high,Calgary-Edgemont,crosswalk_split_default,medium
Leduc-Beaumont|033,Leduc-Beaumont,55.888888888888886,98.55555555555556,5.222222222222222,Leduc-Devon,spatial,high,Edmonton-Beaumont,candidate,medium
Rimbey-Rocky Mountain House-Sundre|042,Rimbey-Rocky Mountain House-Sundre,19.75,142.0,56.5,Sylvan Lake-Innisfail,nearest_ed,low,Rocky Mountain House-Banff Park,spatial,high
Lethbridge-West|004,Lethbridge-West,52.666666666666664,41.0,5.666666666666667,Lethbridge-West,spatial,high,Lethbridge-Fort MacLeod-Crowsnest Pass,candidate,medium
Calgary-Hays|035,Calgary-Hays,93.5,127.66666666666667,6.166666666666667,Calgary-South East,spatial,high,Calgary-Hays,crosswalk,high
Strathcona-Sherwood Park|002,Strathcona-Sherwood Park,96.6,188.8,7.6,Strathcona-Sherwood Park,crosswalk,high,Leduc,spatial,high
Calgary-North West|014,Calgary-North West,75.0,89.83333333333333,7.0,Calgary-Bow,spatial,high,Calgary-Bow-Springbank,spatial,high
Calgary-West|014,Calgary-West,89.71428571428571,118.85714285714286,3.0,Calgary-Currie,spatial,high,Calgary-West-Tsuut'ina,spatial,high
Peace River|042,Peace River,19.454545454545453,38.72727272727273,2.6363636363636362,Peace River,crosswalk,high,Peace River,crosswalk,high
Edmonton-City Centre|001,Edmonton-City Centre,74.8,42.0,3.2,Edmonton-City Centre,crosswalk,high,Edmonton-City Centre,crosswalk,high
Edmonton-Gold Bar|035,Edmonton-Gold Bar,104.33333333333333,71.33333333333333,5.666666666666667,Edmonton-Gold Bar,crosswalk,high,Edmonton-Gold Bar,crosswalk,high
Camrose|039,Camrose,46.666666666666664,129.66666666666666,20.333333333333332,Camrose,crosswalk,high,Camrose,crosswalk,high
Taber-Warner|016,Taber-Warner,8.25,85.0,8.75,Taber-Cardston,spatial,high,Lethbridge-Taber-Warner,spatial,high
Drayton Valley-Devon|006,Drayton Valley-Devon,78.5,257.5,20.5,Stony Plain-Drayton Valley,spatial,high,Stony Plain-Drayton Valley,spatial,high
Banff-Kananaskis|026,Banff-Kananaskis,89.71428571428571,44.857142857142854,4.857142857142857,Canmore-Banff,spatial,high,Canmore-Kananaskis,spatial,high
Edmonton-Manning|029,Edmonton-Manning,89.66666666666667,70.83333333333333,1.6666666666666667,Edmonton-Manning,crosswalk,high,Edmonton-Manning,crosswalk,high
Airdrie-Cochrane|077,Airdrie-Cochrane,66.11111111111111,96.44444444444444,5.111111111111111,Cochrane-Springbank,spatial,high,Calgary-Airdrie,spatial,high
Fort Saskatchewan-Vegreville|053,Fort Saskatchewan-Vegreville,58.42857142857143,91.85714285714286,7.142857142857143,Fort Saskatchewan-Vegreville,crosswalk,high,Fort Saskatchewan-Vegreville,crosswalk,high
West Yellowhead|036,West Yellowhead,29.923076923076923,133.07692307692307,0.0,West Yellowhead,crosswalk,high,West Yellowhead,crosswalk,high
Banff-Kananaskis|034,Banff-Kananaskis,59.0,36.5,3.5,Canmore-Banff,spatial,high,Canmore-Kananaskis,spatial,high
Fort Saskatchewan-Vegreville|049,Fort Saskatchewan-Vegreville,113.0,122.57142857142857,12.285714285714286,Fort Saskatchewan-Vegreville,crosswalk,high,Fort Saskatchewan-Vegreville,crosswalk,high
Taber-Warner|029,Taber-Warner,39.833333333333336,123.0,17.333333333333332,Taber-Cardston,spatial,high,Lethbridge-Taber-Warner,candidate,medium
Fort Saskatchewan-Vegreville|059,Fort Saskatchewan-Vegreville,58.42857142857143,91.85714285714286,7.142857142857143,Fort Saskatchewan-Vegreville,crosswalk,high,Fort Saskatchewan-Vegreville,crosswalk,high
Drayton Valley-Devon|049,Drayton Valley-Devon,79.75,201.25,9.25,Stony Plain-Drayton Valley,spatial,high,Stony Plain-Drayton Valley,spatial,high
Maskwacis-Wetaskiwin|011,Maskwacis-Wetaskiwin,60.666666666666664,231.33333333333334,14.333333333333334,Wetaskiwin-Ponoka-Maskwacis,spatial,high,Wetaskawin-Ponoka-Maskwacis,crosswalk,high
Vermilion-Lloydminster-Wainwright|011,Vermilion-Lloydminster-Wainwright,53.666666666666664,123.5,21.833333333333332,Lloydminster-Wainwright,spatial,high,Lloydminster-Wainwright,spatial,high
Red Deer-North|049,Red Deer-North,100.33333333333333,158.33333333333334,7.333333333333333,Red Deer-North,crosswalk,high,Red Deer-Blackfalds,crosswalk,high
Leduc-Beaumont|047,Leduc-Beaumont,79.66666666666667,143.66666666666666,9.5,Leduc-Devon,spatial,high,Edmonton-Beaumont,candidate,medium
Morinville-St. Albert|041,Morinville-St. Albert,122.0,115.8,8.0,Edmonton-North West,spatial,high,Edmonton-Enoch-Devon,spatial,high
Morinville-St. Albert|042,Morinville-St. Albert,122.0,115.8,8.0,Edmonton-North West,spatial,high,Edmonton-Enoch-Devon,spatial,high
Innisfail-Sylvan Lake|019,Innisfail-Sylvan Lake,26.0,157.0,10.0,Sylvan Lake-Innisfail,spatial,high,Red Deer-Sylvan Lake,spatial,high
Rimbey-Rocky Mountain House-Sundre|041,Rimbey-Rocky Mountain House-Sundre,19.75,142.0,56.5,Sylvan Lake-Innisfail,nearest_ed,low,Rocky Mountain House-Banff Park,spatial,high
Edmonton-South|052,Edmonton-South,71.14285714285714,55.714285714285715,2.5714285714285716,Edmonton-South,crosswalk,high,Edmonton-Rutherford,spatial,high
Brooks-Medicine Hat|034,Brooks-Medicine Hat,73.83333333333333,175.16666666666666,12.333333333333334,Medicine Hat-Brooks,spatial,high,Medicine Hat-Brooks,crosswalk,high
Edmonton-Rutherford|043,Edmonton-Rutherford,119.625,76.75,5.0,Edmonton-Rutherford,crosswalk,high,Edmonton-Rutherford,crosswalk,high
Innisfail-Sylvan Lake|001,Innisfail-Sylvan Lake,37.0,183.0,8.0,Sylvan Lake-Innisfail,spatial,high,Red Deer-Sylvan Lake,spatial,high
Airdrie-East|051,Airdrie-East,95.16666666666667,151.83333333333334,4.666666666666667,Airdrie-East,crosswalk,high,Airdrie East,spatial,high
Airdrie-East|053,Airdrie-East,95.16666666666667,151.83333333333334,4.666666666666667,Airdrie-East,crosswalk,high,Airdrie East,spatial,high
Calgary-Cross|020,Calgary-Cross,94.75,89.75,4.75,Calgary-Cross,crosswalk,high,Calgary-Cross,crosswalk,high
Edmonton-Ellerslie|031,Edmonton-Ellerslie,141.25,110.75,6.25,Edmonton-Ellerslie,crosswalk,high,Edmonton-Ellerslie,crosswalk,high
Edmonton-McClung|009,Edmonton-McClung,126.6,97.2,10.4,Edmonton-McClung,crosswalk,high,Edmonton-McClung,crosswalk,high
Maskwacis-Wetaskiwin|023,Maskwacis-Wetaskiwin,51.2,126.2,8.2,Wetaskiwin-Ponoka-Maskwacis,spatial,high,Wetaskawin-Ponoka-Maskwacis,spatial,high
Peace River|008,Peace River,79.66666666666667,107.66666666666667,9.666666666666666,Peace River,crosswalk,high,Peace River,crosswalk,high
Lacombe-Ponoka|041,Lacombe-Ponoka,38.5,167.33333333333334,16.333333333333332,Lacombe-Clearwater,spatial,high,Red Deer-Lacombe,crosswalk_split_default,medium
Grande Prairie-Wapiti|046,Grande Prairie-Wapiti,48.4,149.8,4.8,Grande Prairie-Wapiti,crosswalk,high,Grande Prairie-Wapiti,crosswalk,high
Lacombe-Ponoka|014,Lacombe-Ponoka,61.57142857142857,157.14285714285714,26.0,Lacombe-Clearwater,spatial,high,Red Deer-Lacombe,crosswalk_split_default,medium
Maskwacis-Wetaskiwin|024,Maskwacis-Wetaskiwin,66.0,128.75,7.0,Wetaskiwin-Ponoka-Maskwacis,spatial,high,Wetaskawin-Ponoka-Maskwacis,spatial,high
Edmonton-Castle Downs|003,Edmonton-Castle Downs,58.666666666666664,60.0,7.0,Edmonton-Castle Downs,crosswalk,high,Edmonton-Beverly-Clareview,spatial,high
Calgary-Fish Creek|007,Calgary-Fish Creek,121.33333333333333,160.5,8.0,Calgary-Fish Creek,crosswalk,high,Calgary-Acadia,spatial,high
Airdrie-East|018,Airdrie-East,61.333333333333336,90.0,6.333333333333333,Airdrie-East,crosswalk,high,Airdrie East,spatial,high
Calgary-Cross|001,Calgary-Cross,64.25,108.5,8.5,Calgary-Cross,crosswalk,high,Calgary-Cross,crosswalk,high
Edmonton-South West|027,Edmonton-South West,160.0,97.0,5.0,Edmonton-Windermere,spatial,high,Edmonton-Glenora-Riverview,spatial,high
West Yellowhead|015,West Yellowhead,50.916666666666664,119.25,0.0,West Yellowhead,crosswalk,high,West Yellowhead,crosswalk,high
Calgary-Bow|055,Calgary-Bow,82.33333333333333,49.833333333333336,6.0,Calgary-Bow,crosswalk,high,Calgary-Bow-Springbank,candidate,medium
Livingstone-Macleod|034,Livingstone-Macleod,26.0,95.83333333333333,15.666666666666666,Livingstone-Macleod,crosswalk,high,Lethbridge-Fort MacLeod-Crowsnest Pass,nearest_ed,low
St. Albert|012,St. Albert,142.75,110.75,7.0,St. Albert,crosswalk,high,St. Albert,crosswalk,high
Brooks-Medicine Hat|009,Brooks-Medicine Hat,14.0,142.0,13.0,Medicine Hat-Brooks,spatial,high,Medicine Hat-Brooks,spatial,high
Calgary-Shaw|002,Calgary-Shaw,84.2,122.4,2.4,Calgary-Shaw,crosswalk,high,Calgary-Currie,spatial,high
Edmonton-Highlands-Norwood|039,Edmonton-Highlands-Norwood,114.66666666666667,79.0,6.0,Edmonton-Highlands-Norwood,crosswalk,high,Edmonton-Highlands-Norwood,crosswalk,high
Edmonton-South|014,Edmonton-South,105.66666666666667,71.66666666666667,4.5,Edmonton-South,crosswalk,high,Edmonton-McClung,spatial,high
Chestermere-Strathmore|023,Chestermere-Strathmore,46.25,182.0,6.25,Chestermere-Strathmore,crosswalk,high,Chestermere-Strathmore,crosswalk,high
Edmonton-Whitemud|035,Edmonton-Whitemud,122.75,77.75,6.0,Edmonton-Whitemud,crosswalk,high,Edmonton-Whitemud,crosswalk,high
Edmonton-Beverly-Clareview|027,Edmonton-Beverly-Clareview,129.0,78.0,11.666666666666666,Edmonton-Beverly-Clareview,crosswalk,high,Edmonton-Beverly-Clareview,crosswalk,high
Calgary-Falconridge|038,Calgary-Falconridge,96.83333333333333,52.5,3.8333333333333335,Calgary-Cross,spatial,high,Calgary-Falconridge,crosswalk,high
Morinville-St. Albert|016,Morinville-St. Albert,80.66666666666667,122.66666666666667,11.666666666666666,St. Albert-Sturgeon,spatial,high,St. Albert-Sturgeon,spatial,high
Vermilion-Lloydminster-Wainwright|032,Vermilion-Lloydminster-Wainwright,30.357142857142858,157.71428571428572,13.357142857142858,Lloydminster-Wainwright,spatial,high,Lloydminster-Wainwright,crosswalk,high
Calgary-Beddington|030,Calgary-Beddington,117.5,98.83333333333333,7.166666666666667,Calgary-Beddington,spatial,high,Calgary-Beddington,crosswalk,high
Edmonton-Strathcona|022,Edmonton-Strathcona,144.0,21.8,6.2,Edmonton-Strathcona,crosswalk,high,Edmonton-Strathcona,crosswalk,high
Fort McMurray-Wood Buffalo|024,Fort McMurray-Wood Buffalo,24.6,116.46666666666667,19.533333333333335,Fort McMurray-Wood Buffalo,crosswalk,high,Fort McMurray-Wood Buffalo,crosswalk,high
Lesser Slave Lake|044,Lesser Slave Lake,27.0,6.0,1.0,Lesser Slave Lake,crosswalk,high,Lesser Slave Lake,crosswalk,high
Lethbridge-West|017,Lethbridge-West,118.8,110.8,9.4,Lethbridge-West,spatial,high,Lethbridge-Fort MacLeod-Crowsnest Pass,candidate,medium
Fort Saskatchewan-Vegreville|054,Fort Saskatchewan-Vegreville,69.2,96.0,5.6,Fort Saskatchewan-Vegreville,crosswalk,high,Fort Saskatchewan-Vegreville,crosswalk,high
Edmonton-Gold Bar|028,Edmonton-Gold Bar,166.33333333333334,57.333333333333336,10.0,Edmonton-Gold Bar,crosswalk,high,Edmonton-Gold Bar,crosswalk,high
Calgary-Beddington|011,Calgary-Beddington,105.33333333333333,116.0,7.166666666666667,Calgary-Beddington,spatial,high,Calgary-Beddington,crosswalk,high
St. Albert|007,St. Albert,132.0,91.8,7.8,St. Albert,crosswalk,high,St. Albert,crosswalk,high
Edmonton-Strathcona|015,Edmonton-Strathcona,158.0,46.75,4.25,Edmonton-Strathcona,crosswalk,high,Edmonton-Strathcona,crosswalk,high
Calgary-Mountain View|021,Calgary-Mountain View,108.5,70.25,3.75,Calgary-Mountain View,crosswalk,high,Calgary-Mountain View,crosswalk,high
Bonnyville-Cold Lake-St. Paul|040,Bonnyville-Cold Lake-St. Paul,27.615384615384617,144.15384615384616,0.0,Cold Lake-Bonnyville-St. Paul,spatial,high,Cold Lake-Bonnyville-St. Paul,spatial,high
Lesser Slave Lake|031,Lesser Slave Lake,14.0,25.0,0.0,Lesser Slave Lake,crosswalk,high,Lesser Slave Lake,crosswalk,high
Lethbridge-East|003,Lethbridge-East,97.4,131.9,5.5,Lethbridge-East,spatial,high,Lethbridge-Fort MacLeod-Crowsnest Pass,candidate,medium
Taber-Warner|025,Taber-Warner,39.833333333333336,123.0,17.333333333333332,Taber-Cardston,spatial,high,Lethbridge-Taber-Warner,candidate,medium
Edmonton-Rutherford|015,Edmonton-Rutherford,163.0,84.2,8.8,Edmonton-Rutherford,crosswalk,high,Edmonton-Rutherford,crosswalk,high
Lacombe-Ponoka|045,Lacombe-Ponoka,38.5,167.33333333333334,16.333333333333332,Lacombe-Clearwater,spatial,high,Red Deer-Lacombe,crosswalk_split_default,medium
Lacombe-Ponoka|043,Lacombe-Ponoka,38.5,167.33333333333334,16.333333333333332,Lacombe-Clearwater,spatial,high,Red Deer-Lacombe,crosswalk_split_default,medium
Maskwacis-Wetaskiwin|008,Maskwacis-Wetaskiwin,46.5,298.0,24.0,Wetaskiwin-Ponoka-Maskwacis,spatial,high,Wetaskawin-Ponoka-Maskwacis,spatial,high
Camrose|049,Camrose,26.0,132.0,16.2,Camrose,crosswalk,high,Camrose,crosswalk,high
Lesser Slave Lake|033,Lesser Slave Lake,21.375,13.75,0.625,Lesser Slave Lake,crosswalk,high,Lesser Slave Lake,crosswalk,high
Fort Saskatchewan-Vegreville|048,Fort Saskatchewan-Vegreville,113.0,122.57142857142857,12.285714285714286,Fort Saskatchewan-Vegreville,crosswalk,high,Fort Saskatchewan-Vegreville,crosswalk,high
Strathcona-Sherwood Park|003,Strathcona-Sherwood Park,115.75,202.5,11.75,Strathcona-Sherwood Park,crosswalk,high,Sherwood Park-Strathcona,spatial,high
Calgary-Varsity|036,Calgary-Varsity,179.5,112.5,4.0,Calgary-Varsity,crosswalk,high,Calgary-Varsity,crosswalk,high
Edmonton-Glenora|044,Edmonton-Glenora,145.5,54.25,8.25,Edmonton-City Centre,spatial,high,Edmonton-Beverly-Clareview,spatial,high
Calgary-Fish Creek|051,Calgary-Fish Creek,98.0,149.33333333333334,6.0,Calgary-Fish Creek,crosswalk,high,Calgary-Acadia,spatial,high
Edmonton-Highlands-Norwood|035,Edmonton-Highlands-Norwood,145.75,56.5,5.5,Edmonton-Highlands-Norwood,crosswalk,high,Edmonton-Highlands-Norwood,crosswalk,high
Lethbridge-East|019,Lethbridge-East,69.5,83.0,5.25,Lethbridge-East,spatial,high,Lethbridge-Fort MacLeod-Crowsnest Pass,candidate,medium
Calgary-Bow|022,Calgary-Bow,59.285714285714285,66.14285714285714,3.0,Calgary-Bow,crosswalk,high,Calgary-Lougheed,spatial,high
Airdrie-East|006,Airdrie-East,45.714285714285715,100.28571428571429,2.5714285714285716,Airdrie-East,crosswalk,high,Airdrie East,spatial,high
Edmonton-Decore|015,Edmonton-Decore,98.0,78.0,11.333333333333334,Edmonton-Decore,crosswalk,high,Edmonton-Decore,crosswalk,high
Athabasca-Barrhead-Westlock|003,Athabasca-Barrhead-Westlock,44.0,186.5,0.0,Barrhead-Westlock-Athabasca,spatial,high,Lesser Slave Lake,spatial,high
Bonnyville-Cold Lake-St. Paul|039,Bonnyville-Cold Lake-St. Paul,27.615384615384617,144.15384615384616,0.0,Cold Lake-Bonnyville-St. Paul,spatial,high,Cold Lake-Bonnyville-St. Paul,spatial,high
Calgary-Bhullar-McCall|028,Calgary-Bhullar-McCall,92.8,80.2,0.0,Calgary-Bhullar-McCall,crosswalk,high,Calgary-Edgemont,spatial,high
Calgary-Lougheed|014,Calgary-Lougheed,95.2,140.6,7.0,Calgary-Lougheed,crosswalk,high,Calgary-Lougheed,crosswalk,high
Edmonton-Ellerslie|022,Edmonton-Ellerslie,82.0,49.5,1.0,Edmonton-Ellerslie,crosswalk,high,Edmonton-Ellerslie,crosswalk,high
Edmonton-Ellerslie|029,Edmonton-Ellerslie,82.0,49.5,1.0,Edmonton-Ellerslie,crosswalk,high,Edmonton-Ellerslie,crosswalk,high
Calgary-Edgemont|007,Calgary-Edgemont,143.33333333333334,118.33333333333333,12.0,Calgary-Edgemont,crosswalk,high,Calgary-Edgemont,crosswalk_split_default,medium
Edmonton-Gold Bar|042,Edmonton-Gold Bar,93.6,40.2,3.6,Edmonton-Gold Bar,crosswalk,high,Edmonton-Gold Bar,crosswalk,high
Calgary-Elbow|005,Calgary-Elbow,85.66666666666667,88.33333333333333,17.333333333333332,Calgary-Elbow,crosswalk,high,Calgary-Elbow,crosswalk,high
Calgary-Peigan|008,Calgary-Peigan,121.0,183.66666666666666,5.0,Calgary-Hays,spatial,high,Calgary-Klein,spatial,high
Calgary-Shaw|022,Calgary-Shaw,97.8,130.0,3.0,Calgary-Shaw,crosswalk,high,Calgary-De Winton,spatial,high
Edmonton-Manning|034,Edmonton-Manning,80.0,67.0,3.3333333333333335,Edmonton-Manning,crosswalk,high,Edmonton-Manning,crosswalk,high
Cypress-Medicine Hat|048,Cypress-Medicine Hat,54.0,265.5,7.0,Medicine Hat-Cypress,spatial,high,Lethbridge-Taber-Warner,spatial,high
Red Deer-North|029,Red Deer-North,58.5,98.5,8.5,Red Deer-North,crosswalk,high,Red Deer-Blackfalds,crosswalk,high
Taber-Warner|050,Taber-Warner,22.5,131.5,10.166666666666666,Taber-Cardston,spatial,high,Lethbridge-Little Bow,spatial,high
Maskwacis-Wetaskiwin|017,Maskwacis-Wetaskiwin,49.0,129.5,10.166666666666666,Wetaskiwin-Ponoka-Maskwacis,spatial,high,Wetaskawin-Ponoka-Maskwacis,spatial,high
Cardston-Siksika|007,Cardston-Siksika,28.166666666666668,98.66666666666667,10.666666666666666,Livingstone-Macleod,nearest_ed,low,Lethbridge-Cardston,spatial,high
Bonnyville-Cold Lake-St. Paul|030,Bonnyville-Cold Lake-St. Paul,49.54545454545455,111.9090909090909,0.0,Cold Lake-Bonnyville-St. Paul,spatial,high,Cold Lake-Bonnyville-St. Paul,spatial,high
Calgary-Buffalo|028,Calgary-Buffalo,66.2,47.0,1.6,Calgary-Acadia,spatial,high,Calgary-Buffalo,crosswalk,high
Calgary-Buffalo|053,Calgary-Buffalo,67.77777777777777,58.333333333333336,3.7777777777777777,Calgary-Buffalo,spatial,high,Calgary-Buffalo,crosswalk,high
Cardston-Siksika|029,Cardston-Siksika,24.75,150.0,11.75,Taber-Cardston,nearest_ed,low,Lethbridge-Cardston,spatial,high
Cardston-Siksika|030,Cardston-Siksika,24.75,150.0,11.75,Taber-Cardston,nearest_ed,low,Lethbridge-Cardston,spatial,high
Central Peace-Notley|030,Central Peace-Notley,39.0,192.5,4.5,Central Peace-Notley,crosswalk,high,Central Peace-Notley,crosswalk,high
Fort McMurray-Lac La Biche|027,Fort McMurray-Lac La Biche,4.0,12.0,0.0,Fort McMurray-Lac La Biche,crosswalk,high,Fort McMurray-Lac La Biche,crosswalk,high
Strathcona-Sherwood Park|018,Strathcona-Sherwood Park,105.6,200.0,11.4,Strathcona-Sherwood Park,crosswalk,high,Stony Plain-Drayton Valley,spatial,high
Leduc-Beaumont|027,Leduc-Beaumont,54.0,100.4,5.2,Leduc-Devon,spatial,high,Edmonton-Beaumont,candidate,medium
Highwood|025,Highwood,45.875,159.875,4.75,Okotoks-Diamond Valley,spatial,high,Highwood,crosswalk,high
Red Deer-North|018,Red Deer-North,59.5,105.25,11.75,Red Deer-North,crosswalk,high,Red Deer-Blackfalds,crosswalk,high
Edmonton-Castle Downs|016,Edmonton-Castle Downs,133.33333333333334,83.66666666666667,8.666666666666666,Edmonton-Castle Downs,crosswalk,high,Stony Plain-Drayton Valley,spatial,high
Edmonton-Mill Woods|005,Edmonton-Mill Woods,115.75,85.0,0.0,Edmonton-Mill Woods,crosswalk,high,Edmonton-Mill Woods,crosswalk,high
Grande Prairie-Wapiti|003,Grande Prairie-Wapiti,29.5,164.5,10.0,Grande Prairie-Wapiti,crosswalk,high,Grande Prairie-Wapiti,crosswalk,high
Spruce Grove-Stony Plain|016,Spruce Grove-Stony Plain,112.625,147.125,6.25,Spruce Grove,spatial,high,Edmonton-Spruce Grove,spatial,high
Chestermere-Strathmore|049,Chestermere-Strathmore,49.166666666666664,81.5,1.6666666666666667,Chestermere-Strathmore,crosswalk,high,Chestermere-Strathmore,crosswalk,high
Chestermere-Strathmore|001,Chestermere-Strathmore,64.0,95.66666666666667,4.0,Chestermere-Strathmore,crosswalk,high,Chestermere-Strathmore,crosswalk,high
Calgary-East|070,Calgary-East,40.57142857142857,49.857142857142854,7.142857142857143,Calgary-East,crosswalk,high,Calgary-East,crosswalk,high
Vermilion-Lloydminster-Wainwright|048,Vermilion-Lloydminster-Wainwright,33.857142857142854,151.85714285714286,14.571428571428571,Lloydminster-Wainwright,spatial,high,Lloydminster-Wainwright,spatial,high
Calgary-North East|014,Calgary-North East,66.125,59.25,0.0,Calgary-North East,crosswalk,high,Calgary-North East,crosswalk,high
Calgary-North East|007,Calgary-North East,104.5,123.125,0.0,Calgary-North East,crosswalk,high,Calgary-North East,crosswalk,high
Banff-Kananaskis|040,Banff-Kananaskis,109.66666666666667,60.5,5.666666666666667,Canmore-Banff,spatial,high,Canmore-Kananaskis,spatial,high
Banff-Kananaskis|049,Banff-Kananaskis,20.0,37.0,1.0,Canmore-Banff,spatial,high,Canmore-Kananaskis,spatial,high
Drumheller-Stettler|039,Drumheller-Stettler,28.0,199.0,5.0,Drumheller-Stettler,crosswalk,high,Drumheller-Stettler,crosswalk,high
Olds-Didsbury-Three Hills|001,Olds-Didsbury-Three Hills,39.61538461538461,141.30769230769232,18.46153846153846,Mountain View-Kneehill,spatial,high,Olds-Three Hills-Didsbury,spatial,high
Rimbey-Rocky Mountain House-Sundre|048,Rimbey-Rocky Mountain House-Sundre,19.75,142.0,56.5,Sylvan Lake-Innisfail,nearest_ed,low,Rocky Mountain House-Banff Park,spatial,high
Calgary-Currie|038,Calgary-Currie,124.83333333333333,95.5,11.666666666666666,Calgary-Currie,crosswalk,high,Calgary-Currie,crosswalk,high
Edmonton-Rutherford|019,Edmonton-Rutherford,129.0,79.66666666666667,5.0,Edmonton-Rutherford,crosswalk,high,Edmonton-Rutherford,crosswalk,high
Cardston-Siksika|053,Cardston-Siksika,8.142857142857142,104.71428571428571,21.571428571428573,Livingstone-Macleod,nearest_ed,low,Lethbridge-Fort MacLeod-Crowsnest Pass,nearest_ed,low
Fort McMurray-Wood Buffalo|023,Fort McMurray-Wood Buffalo,24.6,116.46666666666667,19.533333333333335,Fort McMurray-Wood Buffalo,crosswalk,high,Fort McMurray-Wood Buffalo,crosswalk,high
Calgary-Mountain View|066,Calgary-Mountain View,90.4,61.8,5.6,Calgary-Mountain View,crosswalk,high,Calgary-Mountain View,crosswalk,high
Olds-Didsbury-Three Hills|007,Olds-Didsbury-Three Hills,39.61538461538461,141.30769230769232,18.46153846153846,Mountain View-Kneehill,spatial,high,Olds-Three Hills-Didsbury,spatial,high
Lac Ste. Anne-Parkland|054,Lac Ste. Anne-Parkland,34.0,79.2,6.4,Spruce Grove,nearest_ed,low,Lac Ste. Anne-Parkland,crosswalk,high
Calgary-Glenmore|019,Calgary-Glenmore,100.5,123.5,4.166666666666667,Calgary-Glenmore-Tsuut'ina,crosswalk,high,Calgary-Glenmore,crosswalk,high
Edmonton-City Centre|030,Edmonton-City Centre,90.0,23.2,2.0,Edmonton-City Centre,crosswalk,high,Edmonton-City Centre,crosswalk,high
Edmonton-Manning|035,Edmonton-Manning,80.0,67.0,3.3333333333333335,Edmonton-Manning,crosswalk,high,Edmonton-Manning,crosswalk,high
Calgary-Peigan|041,Calgary-Peigan,113.28571428571429,151.14285714285714,7.142857142857143,Calgary-Acadia,spatial,high,Calgary-Buffalo,spatial,high
