efficiency_gap,mean_median,declination,seats_at_50_50,ucp_seats,n_districts,ucp_vote_share,step,municipal_splits
-0.00036893125922881237,-0.036663946740828735,-0.034404086734654962,0.449438202247191,55,89,0.57404276390629949,56,38
-0.00036893125922881237,-0.036740774793492581,-0.034605517127588171,0.449438202247191,55,89,0.57404276390629938,57,38
-0.00036893125922881237,-0.036771823761456601,-0.034830128655077987,0.449438202247191,55,89,0.57404276390629938,58,38
-0.00036893125922881237,-0.03702644529696475,-0.035497229031887963,0.449438202247191,55,89,0.57404276390629938,59,39
-0.00036893125922881237,-0.02981551836554408,-0.035470639020510397,0.449438202247191,55,89,0.57404276390629949,60,39
0.0018994903960397728,-0.029577605188778611,-0.035502348861152194,0.43820224719101125,55,89,0.57404276390629949,61,39
0.0018994903960397728,-0.029589422669543564,-0.035533344429626995,0.43820224719101125,55,89,0.57404276390629949,62,39
0.0018994903960397403,-0.029468108794556414,-0.035215080680061586,0.43820224719101125,55,89,0.57404276390629949,63,39
0.010609115769469272,-0.029549535273225014,-0.011986132981920574,0.43820224719101125,56,89,0.57404276390629949,64,39
0.010609115769469272,-0.029691210025883819,-0.012350032745541695,0.43820224719101125,56,89,0.57404276390629949,65,39
0.010609115769469239,-0.029786119797319821,-0.012593697120353631,0.43820224719101125,56,89,0.57404276390629949,66,42
0.010609115769469272,-0.029777044989098389,-0.0125253074874248,0.43820224719101125,56,89,0.57404276390629949,67,42
0.0018994903960398053,-0.0296892464369094,-0.035723683755901146,0.43820224719101125,55,89,0.57404276390629949,68,42
0.0040103244245579548,-0.029383850756311891,-0.033562340123238443,0.43820224719101125,55,89,0.57404276390629949,69,42
0.0040103244245579548,-0.029329609511390742,-0.033420124157207652,0.43820224719101125,55,89,0.57404276390629949,70,40
0.0040103244245579877,-0.02942788046341116,-0.033677757949061006,0.43820224719101125,55,89,0.57404276390629949,71,40
0.0040103244245579548,-0.029344650691091823,-0.033459564178866377,0.43820224719101125,55,89,0.57404276390629938,72,41
0.0040103244245579548,-0.029171486407323255,-0.032209976396836711,0.43820224719101125,55,89,0.57404276390629938,73,41
0.0040103244245579877,-0.029171486407323255,-0.032209976396836711,0.43820224719101125,55,89,0.57404276390629949,74,41
0.0040103244245579877,-0.029236530325070675,-0.032679083201175518,0.43820224719101125,55,89,0.57404276390629949,75,41
0.0040103244245579548,-0.029236530325070675,-0.032679083201175518,0.43820224719101125,55,89,0.57404276390629949,76,41
0.0040103244245579877,-0.029350484245286079,-0.033501699297241713,0.43820224719101125,55,89,0.57404276390629949,77,41
0.0040103244245579877,-0.029240805615309284,-0.032709928342607567,0.43820224719101125,55,89,0.57404276390629938,78,41
0.0040103244245579877,-0.029084378478052786,-0.032299630637247723,0.43820224719101125,55,89,0.57404276390629949,79,41
0.0041980801001661183,-0.029070553874215532,-0.032235568850810296,0.43820224719101125,55,89,0.57404276390629938,80,41
0.0041980801001661183,-0.02897500006161402,-0.031546541764967573,0.43820224719101125,55,89,0.57404276390629949,81,41
0.0041980801001661183,-0.029003881020175704,-0.031754726837963487,0.43820224719101125,55,89,0.57404276390629949,82,41
0.0041980801001661183,-0.02899091564614531,-0.031661259704567506,0.43820224719101125,55,89,0.57404276390629949,83,41
0.0041980801001661183,-0.036408748135504543,-0.031731865842030797,0.43820224719101125,55,89,0.57404276390629938,84,41
0.0041980801001661183,-0.036421998500874908,-0.031827387613877524,0.43820224719101125,55,89,0.57404276390629938,85,41
0.0041980801001661183,-0.036455178814679079,-0.03191443317598433,0.43820224719101125,55,89,0.57404276390629938,86,41
0.013350430419802444,-0.036749239969749214,-0.009220445631956585,0.43820224719101125,56,89,0.57404276390629949,87,42
0.013350430419802477,-0.036788587806517725,-0.0095155142428881966,0.43820224719101125,56,89,0.57404276390629949,88,42
0.013350430419802477,-0.036836650453204056,-0.0098761148949979664,0.43820224719101125,56,89,0.57404276390629949,89,42
0.013350430419802477,-0.036936768524599484,-0.010133015893295577,0.43820224719101125,56,89,0.57404276390629949,90,42
0.013350430419802444,-0.036943432803428267,-0.010150112596970587,0.43820224719101125,56,89,0.57404276390629949,91,42
0.013350430419802477,-0.036943432803428267,-0.010150112596970587,0.43820224719101125,56,89,0.57404276390629938,92,42
0.013350430419802477,-0.036948406769806152,-0.010187442172900272,0.43820224719101125,56,89,0.57404276390629938,93,42
0.012829227653338481,-0.037070815880059227,-0.011009993553290373,0.43820224719101125,56,89,0.57404276390629949,94,42
0.0036483264260955294,-0.02758564712855438,-0.034199624230219695,0.43820224719101125,55,89,0.57404276390629938,95,42
0.012829227653338481,-0.028001707680765264,-0.011730937720378991,0.43820224719101125,56,89,0.57404276390629949,96,43
0.012829227653338481,-0.028235127266550641,-0.013487182253128976,0.43820224719101125,56,89,0.57404276390629949,97,43
0.012829227653338448,-0.028091040354310648,-0.013117886384024577,0.43820224719101125,56,89,0.57404276390629949,98,45
0.012829227653338448,-0.028104488666442773,-0.013152363661822679,0.43820224719101125,56,89,0.57404276390629949,99,46
0.01339801526581341,-0.028061855547709014,-0.012985471508723785,0.43820224719101125,56,89,0.57404276390629949,100,46
0.01339801526581341,-0.028084342836241727,-0.013043124965503748,0.43820224719101125,56,89,0.57404276390629949,101,46
0.013398015265813443,-0.028065956930218183,-0.012904639066721036,0.43820224719101125,56,89,0.57404276390629949,102,46
0.01339801526581341,-0.02802885607289618,-0.012809516163832338,0.43820224719101125,56,89,0.57404276390629949,103,46
0.013954773896568001,-0.028023849729538863,-0.01291504939920154,0.43820224719101125,56,89,0.57404276390629949,104,46
0.013954773896568001,-0.028036787068303703,-0.013012519034937,0.43820224719101125,56,89,0.57404276390629949,105,46
0.013954773896568001,-0.027932934164056067,-0.012746143129142955,0.43820224719101125,56,89,0.57404276390629949,106,45
0.013954773896568001,-0.027887737785942224,-0.012630182304807388,0.43820224719101125,56,89,0.57404276390629949,107,45
0.014210170687267543,-0.02782582704622194,-0.012263475875471958,0.43820224719101125,56,89,0.57404276390629949,108,45
0.014210170687267543,-0.027850140642393328,-0.012446605784448481,0.43820224719101125,56,89,0.57404276390629949,109,45
0.014210170687267543,-0.027994038216035078,-0.012815761427746685,0.43820224719101125,56,89,0.57404276390629949,110,47
0.014210170687267543,-0.028003691952560472,-0.012840519460143007,0.43820224719101125,56,89,0.57404276390629949,111,47
0.014515754620244287,-0.027979796286939473,-0.012752331153510025,0.43820224719101125,56,89,0.57404276390629949,112,47
0.023986607415036131,-0.028276645313648596,0.010074184451380945,0.43820224719101125,57,89,0.57404276390629949,113,47
0.023986607415036131,-0.028275888451588238,0.010076083531669333,0.43820224719101125,57,89,0.5740427639062996,114,47
0.023986607415036131,-0.028213515665373445,0.010564705943425018,0.43820224719101125,57,89,0.57404276390629949,115,47
0.023986607415036131,-0.028203337115968785,0.010644407613798527,0.43820224719101125,57,89,0.57404276390629949,116,47
0.023986607415036131,-0.028178963322690653,0.010705568062090314,0.43820224719101125,57,89,0.57404276390629949,117,47
0.023986607415036131,-0.028167109069934915,0.010798378314610911,0.43820224719101125,57,89,0.57404276390629949,118,47
0.023986607415036131,-0.02821047830592871,0.010689557123429535,0.43820224719101125,57,89,0.57404276390629949,119,48
0.023986607415036131,-0.028237034590052446,0.010622931586720319,0.43820224719101125,57,89,0.57404276390629949,120,48
0.023986607415036131,-0.028219742084296451,0.010666314990186755,0.43820224719101125,57,89,0.57404276390629949,121,49
0.011777748603735325,-0.028196379814237171,-0.015309192178048013,0.43820224719101125,56,89,0.57404276390629949,122,49
0.011777748603735292,-0.02818380033679746,-0.015276903939087885,0.43820224719101125,56,89,0.5740427639062996,123,49
0.011777748603735292,-0.028257895702882618,-0.015837802573235714,0.43820224719101125,56,89,0.5740427639062996,124,49
0.0097304318473478181,-0.028534545172217651,-0.016890040000887809,0.43820224719101125,56,89,0.5740427639062996,125,49
0.0097304318473478181,-0.02861100248462034,-0.017469752273295225,0.43820224719101125,56,89,0.5740427639062996,126,49
0.0097304318473478181,-0.028620888619574125,-0.01754474688824648,0.43820224719101125,56,89,0.57404276390629949,127,49
0.0097304318473478181,-0.028940090486238024,-0.018362852875303922,0.43820224719101125,56,89,0.57404276390629949,128,50
0.0097304318473478181,-0.028639883776404806,-0.017593460673102832,0.43820224719101125,56,89,0.57404276390629949,129,50
0.0097304318473478181,-0.028653257881606997,-0.0176277568082647,0.43820224719101125,56,89,0.57404276390629949,130,50
0.0097304318473478181,-0.028654959678890979,-0.017632120710156837,0.43820224719101125,56,89,0.57404276390629949,131,49
0.0097304318473478181,-0.028674668878241771,-0.017781656272835115,0.43820224719101125,56,89,0.57404276390629949,132,49
0.0097304318473478181,-0.028727981388236068,-0.017918349740724072,0.43820224719101125,56,89,0.57404276390629949,133,49
0.0097304318473478181,-0.028718564566316718,-0.017846899304175087,0.43820224719101125,56,89,0.57404276390629949,134,49
0.0097304318473478181,-0.028537610219865117,-0.016475366261301715,0.43820224719101125,56,89,0.57404276390629949,135,49
0.0097304318473478181,-0.028481676983288184,-0.016331952477696358,0.43820224719101125,56,89,0.57404276390629938,136,51
0.0097304318473478181,-0.028481676983288184,-0.016331952477696358,0.43820224719101125,56,89,0.57404276390629949,137,51
0.0097304318473478181,-0.028471181902934406,-0.016305039280292914,0.43820224719101125,56,89,0.57404276390629949,138,53
0.0097304318473478511,-0.029025518212191681,-0.017724988591536511,0.43820224719101125,56,89,0.57404276390629949,139,55
0.0097304318473478181,-0.029008021703655573,-0.01759252244471839,0.43820224719101125,56,89,0.57404276390629949,140,55
0.0097304318473478181,-0.028558362703635987,-0.016440952431157691,0.43820224719101125,56,89,0.57404276390629949,141,55
0.0097304318473478181,-0.028503234161347923,-0.016299624089843735,0.43820224719101125,56,89,0.57404276390629949,142,56
0.0097304318473478511,-0.028547145366186966,-0.016412198065164276,0.43820224719101125,56,89,0.57404276390629938,143,55
0.0097304318473478511,-0.028547145366186966,-0.016412198065164276,0.43820224719101125,56,89,0.57404276390629938,144,55
0.009730431847347884,-0.028535710708241901,-0.016382885273919626,0.43820224719101125,56,89,0.57404276390629938,145,55
0.0097304318473478511,-0.028557221380212883,-0.016438026838542386,0.43820224719101125,56,89,0.57404276390629949,146,55
0.0097304318473478511,-0.028280825489920058,-0.017165008693118287,0.43820224719101125,56,89,0.57404276390629949,147,55
0.0097304318473478511,-0.028297703146860087,-0.017208220474142555,0.43820224719101125,56,89,0.57404276390629949,148,56
0.0097304318473478511,-0.028300592435492988,-0.017215617607839254,0.43820224719101125,56,89,0.57404276390629949,149,56
0.0090289271252953981,-0.027931330192218828,-0.017501503539647648,0.43820224719101125,56,89,0.57404276390629949,150,56
0.0090289271252953981,-0.027954874571555099,-0.017561754172095934,0.43820224719101125,56,89,0.57404276390629949,151,56
0.0090289271252953981,-0.02787478132587029,-0.017356770026950373,0.43820224719101125,56,89,0.5740427639062996,152,56
0.0090289271252953981,-0.027930087783175517,-0.017498324024550236,0.43820224719101125,56,89,0.57404276390629949,153,55
0.0090289271252953652,-0.028395511251066652,-0.017480344307419755,0.43820224719101125,56,89,0.57404276390629949,154,55
0.0090289271252953652,-0.028338359107721756,-0.017334061637660523,0.43820224719101125,56,89,0.57404276390629949,155,56
0.0090289271252953652,-0.028311158369439315,-0.01712816639574978,0.43820224719101125,56,89,0.57404276390629949,156,56
0.0090289271252953652,-0.028364012346408285,-0.017263448960333907,0.43820224719101125,56,89,0.57404276390629938,157,55
0.0090289271252953652,-0.028297737895940589,-0.016762049964275862,0.43820224719101125,56,89,0.57404276390629938,158,55
0.0093594652206821626,-0.028263672142659346,-0.016679869677473751,0.43820224719101125,56,89,0.57404276390629938,159,55
0.0093594652206821626,-0.028338621172892431,-0.017246930217403159,0.43820224719101125,56,89,0.57404276390629938,160,55
0.0093594652206821626,-0.02827668954011775,-0.017088387345039435,0.43820224719101125,56,89,0.57404276390629949,161,55
0.0093594652206821626,-0.028263660886154951,-0.016989778879862888,0.43820224719101125,56,89,0.57404276390629949,162,55
0.0093594652206821626,-0.028281768536703722,-0.017036137984296255,0.43820224719101125,56,89,0.57404276390629949,163,55
0.0093594652206821956,-0.027917231933609288,-0.01610219551820451,0.43820224719101125,56,89,0.57404276390629949,164,55
0.0093594652206821956,-0.027940939139227905,-0.016162975445673442,0.43820224719101125,56,89,0.57404276390629949,165,55
0.0093594652206821626,-0.027892694313392585,-0.016039280430398425,0.43820224719101125,56,89,0.57404276390629949,166,55
0.0093594652206821626,-0.02796157741042038,-0.016215882551423765,0.43820224719101125,56,89,0.57404276390629949,167,56
0.0093594652206821956,-0.027983160395191109,-0.016271206725785203,0.43820224719101125,56,89,0.57404276390629938,168,56
0.0093594652206821956,-0.02779977287854718,-0.015800970656068659,0.43820224719101125,56,89,0.57404276390629938,169,56
0.0093594652206821626,-0.027872898646726374,-0.016354616154501331,0.43820224719101125,56,89,0.57404276390629949,170,56
0.0093594652206821626,-0.028060832873979979,-0.016836506296120053,0.43820224719101125,56,89,0.57404276390629949,171,56
0.0093594652206821626,-0.02806431520357533,-0.016862882851715211,0.43820224719101125,56,89,0.57404276390629949,172,56
0.0067467916342442433,-0.028291832047010357,-0.017536421503598874,0.449438202247191,56,89,0.57404276390629949,173,56
0.0067467916342442103,-0.028288918010195507,-0.017514344874166931,0.449438202247191,56,89,0.57404276390629949,174,56
0.0067467916342442103,-0.028404736492172011,-0.018392337014445728,0.449438202247191,56,89,0.57404276390629949,175,56
0.0067467916342442103,-0.028484811966819401,-0.018597375440760327,0.449438202247191,56,89,0.57404276390629949,176,58
0.0067467916342441783,-0.028512711872713425,-0.018668799254893183,0.449438202247191,56,89,0.57404276390629938,177,58
0.0067467916342441783,-0.02850717644668721,-0.018654629198462894,0.449438202247191,56,89,0.57404276390629938,178,58
0.0067467916342442103,-0.02847930452378078,-0.018583275416948025,0.449438202247191,56,89,0.57404276390629938,179,58
0.0067467916342442103,-0.028555558442184825,-0.019161960313806441,0.449438202247191,56,89,0.57404276390629938,180,58
0.0082376564590799246,-0.028466365944173844,-0.018392991404591247,0.449438202247191,56,89,0.57404276390629938,181,58
0.0082376564590799246,-0.028656440712825026,-0.018879397108485085,0.449438202247191,56,89,0.57404276390629938,182,59
0.0082376564590799246,-0.028662784095223715,-0.018895623475639813,0.449438202247191,56,89,0.57404276390629938,183,59
0.0082376564590799246,-0.028707156394525035,-0.019009116050849918,0.449438202247191,56,89,0.57404276390629938,184,60
0.0082376564590799246,-0.028681066082033801,-0.018811301515406012,0.449438202247191,56,89,0.57404276390629938,185,60
0.0088426903409773109,-0.02859648814407989,-0.01838280819578934,0.449438202247191,56,89,0.57404276390629938,186,60
0.0088426903409773109,-0.028552116876020106,-0.018269298678739356,0.449438202247191,56,89,0.57404276390629938,187,60
0.0088426903409773109,-0.028501311803046936,-0.018139305151034648,0.449438202247191,56,89,0.57404276390629949,188,60
0.0088426903409773439,-0.028504222435519533,-0.018146753232017809,0.449438202247191,56,89,0.57404276390629949,189,60
0.0088426903409773439,-0.028534836574148015,-0.01822508707036154,0.449438202247191,56,89,0.57404276390629949,190,60
0.0088426903409773439,-0.028520865587424393,-0.018119234209287773,0.449438202247191,56,89,0.57404276390629949,191,60
0.0088426903409773109,-0.028478633236595163,-0.018011169746795855,0.449438202247191,56,89,0.57404276390629949,192,60
0.0088426903409773109,-0.028503557980561478,-0.01807494962086453,0.449438202247191,56,89,0.57404276390629938,193,59
0.0088426903409773109,-0.028506553578096505,-0.018082614613062375,0.449438202247191,56,89,0.57404276390629938,194,59
0.0088426903409773109,-0.028787388664226032,-0.018800786512370358,0.449438202247191,56,89,0.57404276390629938,195,59
0.0088426903409773109,-0.028765042708587263,-0.018631514199272756,0.449438202247191,56,89,0.57404276390629938,196,59
0.0088426903409773109,-0.028799761739759178,-0.018720243105684972,0.449438202247191,56,89,0.57404276390629949,197,59
0.0088426903409773439,-0.028725380309081783,-0.018530136500886436,0.449438202247191,56,89,0.57404276390629949,198,59
0.0088426903409773439,-0.028712447024947019,-0.018432185294030713,0.449438202247191,56,89,0.57404276390629949,199,59
-0.0014874220930916717,-0.028656716820729455,-0.042935139014465787,0.449438202247191,55,89,0.57404276390629938,200,59
-0.0014874220930916717,-0.029039169300614565,-0.043933579009516166,0.449438202247191,55,89,0.57404276390629938,201,59
-0.0014874220930917042,-0.028874789584120486,-0.042734993386552476,0.449438202247191,55,89,0.57404276390629949,202,59
-0.0014874220930916717,-0.028857331457314506,-0.042689452676176277,0.449438202247191,55,89,0.57404276390629949,203,59
-0.0014874220930916717,-0.028816321568959635,-0.042582462079985228,0.449438202247191,55,89,0.57404276390629949,204,59
-0.0014874220930917042,-0.028814602037173898,-0.042569934576312793,0.449438202247191,55,89,0.57404276390629949,205,59
-0.0014874220930916717,-0.02874939260620557,-0.042399770814104475,0.449438202247191,55,89,0.57404276390629949,206,61
-0.0014874220930916717,-0.028750692407846001,-0.042409240389020379,0.449438202247191,55,89,0.57404276390629938,207,61
0.0033982962075939961,-0.028444573198468937,-0.040353868754943012,0.449438202247191,55,89,0.57404276390629938,208,61
0.0033982962075939961,-0.028458755473796504,-0.040390887313225654,0.449438202247191,55,89,0.57404276390629938,209,61
0.0033982962075939961,-0.028458406348980558,-0.040388350763974561,0.449438202247191,55,89,0.57404276390629938,210,61
0.0033982962075939961,-0.028460323222486039,-0.040393354011016312,0.449438202247191,55,89,0.57404276390629938,211,61
0.0033982962075939961,-0.028572095245201101,-0.040685019454791242,0.449438202247191,55,89,0.57404276390629938,212,61
0.0033982962075940286,-0.025722387859951623,-0.040811192751897575,0.449438202247191,55,89,0.57404276390629949,213,61
0.0019464937084973971,-0.027387513548826958,-0.042135901682076822,0.449438202247191,55,89,0.57404276390629949,214,61
0.0019464937084973971,-0.027376686397595718,-0.0421076562179575,0.449438202247191,55,89,0.57404276390629949,215,60
0.0019464937084973971,-0.027768253841669921,-0.043128322150921106,0.449438202247191,55,89,0.57404276390629949,216,60
0.0019464937084973971,-0.02783911354004498,-0.043312841409459596,0.449438202247191,55,89,0.57404276390629938,217,60
0.0019464937084973648,-0.027816085689788106,-0.04325288290285291,0.449438202247191,55,89,0.57404276390629949,218,60
0.0019464937084973971,-0.027250938421193305,-0.041779512839725245,0.449438202247191,55,89,0.57404276390629949,219,58
0.0019464937084973971,-0.027140446774775118,-0.041491034241217112,0.449438202247191,55,89,0.57404276390629949,220,58
0.0019464937084973971,-0.027178897119864653,-0.041591438450208046,0.449438202247191,55,89,0.57404276390629949,221,59
0.0019464937084973971,-0.027155346625682864,-0.041529943743003762,0.449438202247191,55,89,0.57404276390629949,222,59
0.0019464937084973971,-0.027059451720186978,-0.040832176965109615,0.449438202247191,55,89,0.57404276390629949,223,59
0.0019464937084973971,-0.027392363501712258,-0.041700890935305754,0.449438202247191,55,89,0.57404276390629938,224,60
0.0019464937084973971,-0.027381113749362807,-0.041671555755661061,0.449438202247191,55,89,0.57404276390629938,225,60
0.0054476788685683735,-0.026989819725302011,-0.040387879599659324,0.43820224719101125,55,89,0.57404276390629938,226,60
0.0054476788685683735,-0.027089996313373277,-0.041116398575284506,0.43820224719101125,55,89,0.57404276390629938,227,60
0.0054476788685683735,-0.027212351806590096,-0.041435841673533966,0.43820224719101125,55,89,0.57404276390629938,228,60
0.0044106332693275132,-0.027325168356754581,-0.041677039644556033,0.43820224719101125,55,89,0.57404276390629938,229,60
0.0044106332693274811,-0.027322009324404317,-0.041668798655752327,0.43820224719101125,55,89,0.57404276390629938,230,60
0.0044106332693275132,-0.027494816813462664,-0.042927118532050106,0.43820224719101125,55,89,0.57404276390629938,231,60
0.0044106332693275132,-0.0275079855025957,-0.043023098790714413,0.43820224719101125,55,89,0.57404276390629949,232,60
0.0044106332693274811,-0.02747692902387866,-0.042942075557757739,0.43820224719101125,55,89,0.57404276390629949,233,60
0.0044106332693274811,-0.027043232408305529,-0.041809468794146376,0.43820224719101125,55,89,0.5740427639062996,234,60
0.0062291364879961935,-0.02696688860191998,-0.041391535015750637,0.43820224719101125,55,89,0.57404276390629949,235,60
0.0062291364879961935,-0.026994795566651852,-0.041594881351603295,0.43820224719101125,55,89,0.5740427639062996,236,60
0.0062291364879962247,-0.02697140643923357,-0.041424450684762429,0.43820224719101125,55,89,0.57404276390629938,237,60
0.0062291364879962247,-0.026957300409976681,-0.04132168320619161,0.43820224719101125,55,89,0.57404276390629938,238,60
0.015626117703949088,-0.027034610085857835,-0.017858565084159631,0.43820224719101125,56,89,0.57404276390629949,239,60
0.015626117703949088,-0.02704775740389187,-0.01795817262446529,0.43820224719101125,56,89,0.57404276390629949,240,60
0.0013742890331871691,-0.027147713721407007,-0.04251952393240211,0.43820224719101125,55,89,0.57404276390629938,241,60
0.0013742890331872014,-0.027543770258562583,-0.043553867454939735,0.43820224719101125,55,89,0.57404276390629938,242,60
0.0013742890331872014,-0.027533783181973304,-0.043527806875790533,0.43820224719101125,55,89,0.57404276390629938,243,60
0.0013742890331872014,-0.027454663282094671,-0.042950785913505159,0.43820224719101125,55,89,0.57404276390629938,244,60
0.0013742890331871691,-0.027449265132065581,-0.042936699349772241,0.43820224719101125,55,89,0.57404276390629938,245,59
0.0013742890331872014,-0.027451882051906629,-0.042955777119730469,0.43820224719101125,55,89,0.57404276390629938,246,59
0.0013742890331872014,-0.02778956036523561,-0.043836321911911981,0.43820224719101125,55,89,0.57404276390629938,247,59
