csd_anchoring,chain
0.16679447852760737,0
0.16679477325134512,0
0.16634725948639326,0
0.1658349328214971,0
0.16628352490421455,0
0.16717791411042945,0
0.16660298051203667,0
0.16603053435114504,0
0.16666666666666666,0
0.16673025562762306,0
0.1666031261913839,0
0.16711281070745698,0
0.16736882420528534,0
0.16539050535987748,0
0.16615384615384615,0
0.1652542372881356,0
0.16634578359645746,0
0.16634578359645746,0
0.16596235113330773,0
0.16711798839458414,0
0.16731366459627328,0
0.16686024003097175,0
0.16692486444616575,0
0.1661514683153014,0
0.1661514683153014,0
0.1665375677769171,0
0.16434108527131783,0
0.16434108527131783,0
0.16440480806514152,0
0.16421378776142526,0
0.16358024691358025,0
0.16351716158889318,0
0.16402321083172147,0
0.1637697952877559,0
0.16350985697719367,0
0.16376306620209058,0
0.1658310836868492,0
0.16608729239088452,0
0.1640926640926641,0
0.16428295322767686,0
0.16371340523882896,0
0.16358737490377212,0
0.16422513492675406,0
0.1653147933565083,0
0.16512345679012347,0
0.16518718641451177,0
0.16474210931485758,0
0.16435719784449576,0
0.1658349328214971,0
0.1656441717791411,0
0.16577129700690713,0
0.16558068225373707,0
0.1653272101033295,0
0.1650114591291062,0
0.16489361702127658,0
0.16489361702127658,0
0.1670445956160242,0
0.16400911161731208,0
0.16425855513307985,0
0.1648854961832061,0
0.16469691193290126,0
0.16463414634146342,0
0.16520076481835563,0
0.16526396327467482,0
0.16475535168195718,0
0.16507085407889696,0
0.16513409961685824,0
0.16411042944785276,0
0.16596235113330773,0
0.16589861751152074,0
0.16404149058778333,0
0.1644838212634823,0
0.1644838212634823,0
0.16506717850287908,0
0.16435719784449576,0
0.16557566422795533,0
0.1654482493266641,0
0.16711590296495957,0
0.166156202143951,0
0.16495238095238096,0
0.16488956587966488,0
0.16558565433040823,0
0.16520412056466996,0
0.16437833714721586,0
0.16354604508979748,0
0.16539923954372623,0
0.16520076481835563,0
0.16526396327467482,0
0.16444613627712218,0
0.16444613627712218,0
0.16394686907020872,0
0.16252821670428894,0
0.16246709289206468,0
0.16252821670428894,0
0.16149532710280373,0
0.15858699736941,0
0.16015037593984963,0
0.16051243406179352,0
0.16094986807387862,0
0.1601960045231813,0
0.1607413010590015,0
0.16086298258894777,0
0.16116799393249906,0
0.16287015945330297,0
0.16153553781832003,0
0.16110689916603488,0
0.1614741641337386,0
0.1614128370679833,0
0.16159695817490494,0
0.16153553781832003,0
0.16043790109475273,0
0.16049848942598188,0
0.16013564431047475,0
0.16031686156167485,0
0.16012084592145015,0
0.16115545419992397,0
0.16180371352785147,0
0.16180371352785147,0
0.16198786039453716,0
0.16192643155100492,0
0.16192643155100492,0
0.161547212741752,0
0.161547212741752,0
0.16111951588502268,0
0.16063348416289594,0
0.160210605490786,0
0.160210605490786,0
0.15892053973013492,0
0.15933859451334084,0
0.1594584430236931,0
0.16102332580887885,0
0.16129032258064516,0
0.16147202403304545,0
0.16129032258064516,0
0.16161616161616163,0
0.1610612855007474,0
0.1620007465472191,0
0.16220238095238096,0
0.1619718309859155,0
0.16203188728216536,0
0.162272558484961,0
0.1629547141796585,0
0.16228232678769916,0
0.16216216216216217,0
0.16276477146042365,0
0.16276477146042365,0
0.16312849162011173,0
0.16234247590808007,0
0.1627131208302446,0
0.1625925925925926,0
0.16307578008915305,0
0.16325771662328004,0
0.1628773760715617,0
0.16203188728216536,0
0.162272558484961,0
0.1623931623931624,0
0.16191181919229344,0
0.16155268022181146,0
0.16427255985267036,0
0.16372980910425844,0
0.1642120765832106,0
0.1659308314937454,0
0.16605705925384054,0
0.16697315189407871,0
0.16709606183290393,0
0.16771333579608422,0
0.16771333579608422,0
0.16765140324963074,0
0.16783474732571008,0
0.16833148353681096,0
0.16895655402896398,0
0.17006298629121896,0
0.1708224786006699,0
0.17107715244129706,0
0.1706954258088509,0
0.17025222551928784,0
0.17037861915367483,0
0.1712047743379336,0
0.17097862767154107,0
0.17198648141194142,0
0.17218045112781954,0
0.1720510894064613,0
0.1714930424971794,0
0.17218045112781954,0
0.1733232856066315,0
0.17735849056603772,0
0.17827403482210447,0
0.17807183364839319,0
0.1784090909090909,0
0.17981790591805766,0
0.17957479119210326,0
0.1797112462006079,0
0.17967263037685574,0
0.17967263037685574,0
0.17893933613124763,0
0.17904761904761904,0
0.17918414029736943,0
0.17925247902364608,0
0.17925247902364608,0
0.17896749521988528,0
0.1809487375669472,0
0.1791776688042248,0
0.17911010558069382,0
0.17893544733861835,0
0.18082706766917292,0
0.1803524559430071,0
0.17966991747936983,0
0.18075471698113207,0
0.18034638554216867,0
0.17881292261457551,0
0.1801125703564728,0
0.1801125703564728,0
0.17916041979010494,0
0.18051359516616314,0
0.18058179070646013,0
0.1794871794871795,0
0.17955488494907582,0
0.1800376647834275,0
