OBJECTID,va_pop_total_est,va_visible_min_est,va_indigenous_est,VA_NUMBER,va_ndp,va_ucp,va_other,pct_visible_min,pct_indigenous
1016,0.0,0.0,0.0,023,24.6,116.46666666666667,19.533333333333335,0.0,0.0
1017,0.0,0.0,0.0,066,90.4,61.8,5.6,0.0,0.0
1018,0.0,0.0,0.0,007,39.61538461538461,141.30769230769232,18.46153846153846,0.0,0.0
1019,0.0,0.0,0.0,054,34.0,79.2,6.4,0.0,0.0
1020,0.0,0.0,0.0,019,100.5,123.5,4.166666666666667,0.0,0.0
1021,0.0,0.0,0.0,030,90.0,23.2,2.0,0.0,0.0
1022,0.0,0.0,0.0,035,80.0,67.0,3.3333333333333335,0.0,0.0
1023,0.0,0.0,0.0,041,113.28571428571429,151.14285714285714,7.142857142857143,0.0,0.0
1024,0.0,0.0,0.0,001,37.22222222222222,122.22222222222223,4.111111111111111,0.0,0.0
1025,0.0,0.0,0.0,003,79.5,110.75,5.25,0.0,0.0
1026,0.0,0.0,0.0,070,70.42857142857143,50.0,1.7142857142857142,0.0,0.0
1027,0.0,0.0,0.0,074,59.22222222222222,50.111111111111114,1.5555555555555556,0.0,0.0
1028,0.0,0.0,0.0,017,41.625,60.5,7.0,0.0,0.0
1029,0.0,0.0,0.0,011,60.0,78.5,4.5,0.0,0.0
1030,0.0,0.0,0.0,006,142.42857142857142,70.42857142857143,10.857142857142858,0.0,0.0
1031,0.0,0.0,0.0,058,38.45454545454545,120.54545454545455,0.0,0.0,0.0
1032,0.0,0.0,0.0,031,33.0,209.0,10.0,0.0,0.0
1033,0.0,0.0,0.0,034,116.0,156.4,5.8,0.0,0.0
1034,0.0,0.0,0.0,025,34.25,192.5,52.0,0.0,0.0
1035,0.0,0.0,0.0,004,113.75,78.75,9.0,0.0,0.0
1036,0.0,0.0,0.0,069,21.75,62.583333333333336,4.416666666666667,0.0,0.0
1037,0.0,0.0,0.0,013,106.2,92.0,7.4,0.0,0.0
1038,0.0,0.0,0.0,028,59.75,56.5,3.5,0.0,0.0
1039,0.0,0.0,0.0,029,59.75,56.5,3.5,0.0,0.0
1040,0.0,0.0,0.0,011,74.625,115.5,3.375,0.0,0.0
1041,0.0,0.0,0.0,048,89.6,140.4,3.0,0.0,0.0
1042,0.0,0.0,0.0,056,74.14285714285714,110.28571428571429,13.857142857142858,0.0,0.0
1043,0.0,0.0,0.0,056,59.42857142857143,58.714285714285715,5.571428571428571,0.0,0.0
1044,0.0,0.0,0.0,024,92.8,73.6,7.2,0.0,0.0
1045,0.0,0.0,0.0,043,63.0,144.0,8.0,0.0,0.0
1046,0.0,0.0,0.0,005,30.11111111111111,95.0,1.3333333333333333,0.0,0.0
1047,0.0,0.0,0.0,052,34.0,234.0,0.0,0.0,0.0
1048,0.0,0.0,0.0,048,87.8,127.6,5.4,0.0,0.0
1049,0.0,0.0,0.0,059,56.40909090909091,125.81818181818181,4.954545454545454,0.0,0.0
1050,0.0,0.0,0.0,001,129.2,102.6,4.0,0.0,0.0
1051,0.0,0.0,0.0,041,82.0,93.42857142857143,8.571428571428571,0.0,0.0
1052,0.0,0.0,0.0,033,45.875,159.875,4.75,0.0,0.0
1053,0.0,0.0,0.0,071,56.40909090909091,125.81818181818181,4.954545454545454,0.0,0.0
1054,0.0,0.0,0.0,053,18.0,134.0,18.75,0.0,0.0
1055,0.0,0.0,0.0,047,130.66666666666666,91.0,10.5,0.0,0.0
1056,0.0,0.0,0.0,064,85.0,220.5,6.0,0.0,0.0
1057,0.0,0.0,0.0,017,56.2,128.6,10.8,0.0,0.0
1058,0.0,0.0,0.0,002,90.0,175.33333333333334,11.0,0.0,0.0
1059,0.0,0.0,0.0,054,100.4,28.2,3.0,0.0,0.0
1060,0.0,0.0,0.0,020,55.25,17.25,3.5,0.0,0.0
1061,0.0,0.0,0.0,042,113.4,120.6,6.8,0.0,0.0
1062,0.0,0.0,0.0,014,124.5,89.83333333333333,7.5,0.0,0.0
1063,0.0,0.0,0.0,018,86.5,80.75,0.0,0.0,0.0
1064,0.0,0.0,0.0,009,28.166666666666668,98.66666666666667,10.666666666666666,0.0,0.0
1065,0.0,0.0,0.0,011,78.8,123.4,4.6,0.0,0.0
1066,0.0,0.0,0.0,028,28.7,92.9,14.0,0.0,0.0
1067,0.0,0.0,0.0,036,17.0,195.0,21.5,0.0,0.0
1068,0.0,0.0,0.0,017,97.14285714285714,118.14285714285714,5.571428571428571,0.0,0.0
1069,0.0,0.0,0.0,044,105.0,99.8,9.0,0.0,0.0
1070,0.0,0.0,0.0,015,96.0,162.66666666666666,12.666666666666666,0.0,0.0
1071,0.0,0.0,0.0,072,70.42857142857143,50.0,1.7142857142857142,0.0,0.0
1072,0.0,0.0,0.0,035,33.333333333333336,87.0,1.3333333333333333,0.0,0.0
1073,0.0,0.0,0.0,039,90.16666666666667,140.83333333333334,7.166666666666667,0.0,0.0
1074,0.0,0.0,0.0,026,120.16666666666667,65.5,2.8333333333333335,0.0,0.0
1075,0.0,0.0,0.0,041,112.2,121.0,2.2,0.0,0.0
1076,0.0,0.0,0.0,012,106.2,92.0,7.4,0.0,0.0
1077,0.0,0.0,0.0,028,28.666666666666668,76.0,7.333333333333333,0.0,0.0
1078,0.0,0.0,0.0,022,24.6,116.46666666666667,19.533333333333335,0.0,0.0
1079,0.0,0.0,0.0,045,56.0,196.0,12.333333333333334,0.0,0.0
1080,0.0,0.0,0.0,023,94.28571428571429,89.71428571428571,10.571428571428571,0.0,0.0
1081,0.0,0.0,0.0,018,49.6,149.8,6.6,0.0,0.0
1082,0.0,0.0,0.0,019,49.6,149.8,6.6,0.0,0.0
1083,0.0,0.0,0.0,026,38.81818181818182,116.9090909090909,8.727272727272727,0.0,0.0
1084,0.0,0.0,0.0,028,140.5,105.5,11.5,0.0,0.0
1085,0.0,0.0,0.0,011,62.0,114.0,4.666666666666667,0.0,0.0
1086,0.0,0.0,0.0,016,54.0,163.2,3.0,0.0,0.0
1087,0.0,0.0,0.0,032,65.875,63.25,4.75,0.0,0.0
1088,0.0,0.0,0.0,056,38.0,95.33333333333333,2.8333333333333335,0.0,0.0
1089,0.0,0.0,0.0,030,136.33333333333334,85.0,0.0,0.0,0.0
1090,0.0,0.0,0.0,014,38.0,121.0,18.0,0.0,0.0
1091,0.0,0.0,0.0,028,27.0,111.0,4.666666666666667,0.0,0.0
1092,0.0,0.0,0.0,040,84.75,59.375,0.0,0.0,0.0
1093,0.0,0.0,0.0,068,24.7,115.6,30.5,0.0,0.0
1094,0.0,0.0,0.0,036,104.0,66.75,2.0,0.0,0.0
1095,0.0,0.0,0.0,059,63.142857142857146,130.14285714285714,4.428571428571429,0.0,0.0
1096,0.0,0.0,0.0,008,37.0,198.0,4.833333333333333,0.0,0.0
1097,0.0,0.0,0.0,023,101.66666666666667,150.0,11.0,0.0,0.0
1098,0.0,0.0,0.0,008,78.2,102.4,0.0,0.0,0.0
1099,0.0,0.0,0.0,011,118.0,113.66666666666667,11.0,0.0,0.0
1100,0.0,0.0,0.0,022,134.25,40.0,5.75,0.0,0.0
1101,0.0,0.0,0.0,008,33.666666666666664,124.5,24.166666666666668,0.0,0.0
1102,0.0,0.0,0.0,018,24.25,115.25,6.75,0.0,0.0
1103,0.0,0.0,0.0,057,15.125,138.0,36.875,0.0,0.0
1104,0.0,0.0,0.0,049,109.0,121.8,11.4,0.0,0.0
1105,0.0,0.0,0.0,030,22.333333333333332,33.333333333333336,2.3333333333333335,0.0,0.0
1106,0.0,0.0,0.0,045,51.1578947368421,115.84210526315789,4.368421052631579,0.0,0.0
1107,0.0,0.0,0.0,016,104.0,150.66666666666666,7.666666666666667,0.0,0.0
1108,0.0,0.0,0.0,034,74.625,115.5,3.375,0.0,0.0
1109,0.0,0.0,0.0,010,88.33333333333333,79.0,3.6666666666666665,0.0,0.0
1110,0.0,0.0,0.0,057,69.2,96.0,5.6,0.0,0.0
1111,0.0,0.0,0.0,025,41.166666666666664,73.16666666666667,2.5,0.0,0.0
1112,0.0,0.0,0.0,061,27.0,94.66666666666667,6.333333333333333,0.0,0.0
1113,0.0,0.0,0.0,036,47.666666666666664,197.33333333333334,0.0,0.0,0.0
1114,0.0,0.0,0.0,046,152.5,143.75,19.5,0.0,0.0
1115,0.0,0.0,0.0,004,37.0,198.0,4.833333333333333,0.0,0.0
1116,0.0,0.0,0.0,032,134.8,164.8,7.8,0.0,0.0
1117,0.0,0.0,0.0,069,38.5,159.5,5.0,0.0,0.0
1118,0.0,0.0,0.0,014,100.66666666666667,79.5,3.8333333333333335,0.0,0.0
1119,0.0,0.0,0.0,044,72.0,96.66666666666667,7.333333333333333,0.0,0.0
1120,0.0,0.0,0.0,026,120.2,112.0,10.8,0.0,0.0
1121,0.0,0.0,0.0,018,133.33333333333334,83.66666666666667,8.666666666666666,0.0,0.0
1122,0.0,0.0,0.0,001,100.66666666666667,72.0,11.333333333333334,0.0,0.0
1123,0.0,0.0,0.0,031,114.5,83.25,5.0,0.0,0.0
1124,0.0,0.0,0.0,008,82.5,73.75,9.75,0.0,0.0
1125,0.0,0.0,0.0,032,30.0,140.0,1.3333333333333333,0.0,0.0
1126,0.0,0.0,0.0,060,69.14285714285714,114.85714285714286,8.0,0.0,0.0
1127,0.0,0.0,0.0,005,11.0,74.0,2.0,0.0,0.0
1128,0.0,0.0,0.0,039,37.285714285714285,91.85714285714286,21.285714285714285,0.0,0.0
1129,0.0,0.0,0.0,001,113.25,23.25,5.75,0.0,0.0
1130,0.0,0.0,0.0,049,91.875,29.625,3.875,0.0,0.0
1131,0.0,0.0,0.0,022,13.5,88.25,3.75,0.0,0.0
1132,0.0,0.0,0.0,039,3.0,95.0,1.0,0.0,0.0
1133,0.0,0.0,0.0,037,27.5,113.83333333333333,6.833333333333333,0.0,0.0
1134,0.0,0.0,0.0,066,66.0,149.0,12.0,0.0,0.0
1135,0.0,0.0,0.0,016,80.8,134.0,30.0,0.0,0.0
1136,0.0,0.0,0.0,002,116.0,98.25,7.5,0.0,0.0
1137,0.0,0.0,0.0,001,116.0,98.25,7.5,0.0,0.0
1138,0.0,0.0,0.0,036,56.40909090909091,125.81818181818181,4.954545454545454,0.0,0.0
1139,0.0,0.0,0.0,068,56.40909090909091,125.81818181818181,4.954545454545454,0.0,0.0
1140,0.0,0.0,0.0,035,77.8,145.6,4.6,0.0,0.0
1141,0.0,0.0,0.0,025,205.5,80.5,12.0,0.0,0.0
1142,0.0,0.0,0.0,049,72.66666666666667,88.77777777777777,8.11111111111111,0.0,0.0
1143,0.0,0.0,0.0,023,25.0,98.0,0.0,0.0,0.0
1144,0.0,0.0,0.0,042,12.0,184.0,7.0,0.0,0.0
1145,0.0,0.0,0.0,047,54.0,265.5,7.0,0.0,0.0
1146,0.0,0.0,0.0,046,89.6,140.4,3.0,0.0,0.0
1147,0.0,0.0,0.0,045,77.8,102.8,1.6,0.0,0.0
1148,0.0,0.0,0.0,033,88.0,63.5,0.0,0.0,0.0
1149,0.0,0.0,0.0,035,56.40909090909091,125.81818181818181,4.954545454545454,0.0,0.0
1150,0.0,0.0,0.0,067,56.40909090909091,125.81818181818181,4.954545454545454,0.0,0.0
1151,0.0,0.0,0.0,001,107.0,61.25,7.0,0.0,0.0
1152,0.0,0.0,0.0,042,92.6,77.0,7.8,0.0,0.0
1153,0.0,0.0,0.0,033,125.6,80.8,8.2,0.0,0.0
1154,0.0,0.0,0.0,010,88.66666666666667,120.66666666666667,6.833333333333333,0.0,0.0
1155,0.0,0.0,0.0,023,82.16666666666667,73.5,3.1666666666666665,0.0,0.0
1156,0.0,0.0,0.0,055,67.28571428571429,67.57142857142857,1.0,0.0,0.0
1157,0.0,0.0,0.0,033,54.0,236.0,20.4,0.0,0.0
1158,0.0,0.0,0.0,022,46.0,238.0,10.5,0.0,0.0
1159,0.0,0.0,0.0,022,124.83333333333333,95.5,11.666666666666666,0.0,0.0
1160,0.0,0.0,0.0,036,115.5,154.5,7.0,0.0,0.0
1161,0.0,0.0,0.0,039,121.25,65.75,5.0,0.0,0.0
1162,0.0,0.0,0.0,005,27.571428571428573,78.28571428571429,3.857142857142857,0.0,0.0
1163,0.0,0.0,0.0,028,52.666666666666664,151.0,8.0,0.0,0.0
1164,0.0,0.0,0.0,048,37.3,128.9,5.25,0.0,0.0
1165,0.0,0.0,0.0,037,33.333333333333336,87.0,1.3333333333333333,0.0,0.0
1166,0.0,0.0,0.0,038,9.0,64.5,1.0,0.0,0.0
1167,0.0,0.0,0.0,032,128.75,69.75,7.75,0.0,0.0
1168,0.0,0.0,0.0,008,42.333333333333336,111.66666666666667,5.0,0.0,0.0
1169,0.0,0.0,0.0,009,113.16666666666667,131.0,5.0,0.0,0.0
1170,0.0,0.0,0.0,008,113.16666666666667,131.0,5.0,0.0,0.0
1171,0.0,0.0,0.0,021,97.8,130.0,3.0,0.0,0.0
1172,0.0,0.0,0.0,045,67.14285714285714,71.42857142857143,1.5714285714285714,0.0,0.0
1173,0.0,0.0,0.0,040,112.2,121.0,2.2,0.0,0.0
1174,0.0,0.0,0.0,035,106.66666666666667,128.0,5.333333333333333,0.0,0.0
1175,0.0,0.0,0.0,029,139.0,139.33333333333334,7.666666666666667,0.0,0.0
1176,0.0,0.0,0.0,045,102.8,52.0,4.6,0.0,0.0
1177,0.0,0.0,0.0,040,124.16666666666667,104.83333333333333,8.0,0.0,0.0
1178,0.0,0.0,0.0,018,27.615384615384617,144.15384615384616,0.0,0.0,0.0
1179,0.0,0.0,0.0,033,49.54545454545455,111.9090909090909,0.0,0.0,0.0
1180,0.0,0.0,0.0,047,76.8,65.8,8.0,0.0,0.0
1181,0.0,0.0,0.0,007,88.66666666666667,120.66666666666667,6.833333333333333,0.0,0.0
1182,0.0,0.0,0.0,005,55.285714285714285,159.14285714285714,9.571428571428571,0.0,0.0
1183,0.0,0.0,0.0,039,1.0,64.0,2.0,0.0,0.0
1184,0.0,0.0,0.0,041,129.66666666666666,125.0,4.333333333333333,0.0,0.0
1185,0.0,0.0,0.0,025,105.33333333333333,94.33333333333333,10.666666666666666,0.0,0.0
1186,0.0,0.0,0.0,024,105.33333333333333,94.33333333333333,10.666666666666666,0.0,0.0
1187,0.0,0.0,0.0,033,65.875,63.25,4.75,0.0,0.0
1188,0.0,0.0,0.0,021,100.25,103.5,8.25,0.0,0.0
1189,0.0,0.0,0.0,008,37.22222222222222,122.22222222222223,4.111111111111111,0.0,0.0
1190,0.0,0.0,0.0,032,114.0,100.0,6.0,0.0,0.0
1191,0.0,0.0,0.0,009,65.33333333333333,65.66666666666667,8.0,0.0,0.0
1192,0.0,0.0,0.0,041,176.0,103.0,4.0,0.0,0.0
1193,0.0,0.0,0.0,010,24.2,83.6,3.6,0.0,0.0
1194,0.0,0.0,0.0,033,111.0,107.0,7.0,0.0,0.0
1195,0.0,0.0,0.0,026,82.16666666666667,73.5,3.1666666666666665,0.0,0.0
1196,0.0,0.0,0.0,015,111.5,164.16666666666666,5.833333333333333,0.0,0.0
1197,0.0,0.0,0.0,017,104.0,150.66666666666666,7.666666666666667,0.0,0.0
1198,0.0,0.0,0.0,019,41.166666666666664,73.16666666666667,2.5,0.0,0.0
1199,0.0,0.0,0.0,002,76.4,146.6,5.0,0.0,0.0
1200,0.0,0.0,0.0,042,120.83333333333333,81.33333333333333,4.666666666666667,0.0,0.0
1201,0.0,0.0,0.0,034,80.6,72.4,5.2,0.0,0.0
1202,0.0,0.0,0.0,011,175.0,115.33333333333333,3.6666666666666665,0.0,0.0
1203,0.0,0.0,0.0,014,33.666666666666664,143.0,6.666666666666667,0.0,0.0
1204,0.0,0.0,0.0,052,174.75,67.5,9.0,0.0,0.0
1205,0.0,0.0,0.0,031,104.16666666666667,124.5,6.833333333333333,0.0,0.0
1206,0.0,0.0,0.0,010,94.44444444444444,52.111111111111114,3.5555555555555554,0.0,0.0
1207,0.0,0.0,0.0,021,69.2,112.26666666666667,7.066666666666666,0.0,0.0
1208,0.0,0.0,0.0,061,38.0,248.0,0.0,0.0,0.0
1209,0.0,0.0,0.0,047,72.66666666666667,88.77777777777777,8.11111111111111,0.0,0.0
1210,0.0,0.0,0.0,036,55.4,94.2,3.0,0.0,0.0
1211,0.0,0.0,0.0,039,71.2,131.0,3.2,0.0,0.0
1212,0.0,0.0,0.0,047,130.8,145.6,4.0,0.0,0.0
1213,0.0,0.0,0.0,055,18.0,134.0,18.75,0.0,0.0
1214,0.0,0.0,0.0,020,134.25,95.25,6.5,0.0,0.0
1215,0.0,0.0,0.0,024,101.85714285714286,189.85714285714286,21.428571428571427,0.0,0.0
1216,0.0,0.0,0.0,005,104.5,123.125,0.0,0.0,0.0
1217,0.0,0.0,0.0,004,115.75,202.5,11.75,0.0,0.0
1218,0.0,0.0,0.0,042,31.692307692307693,139.69230769230768,0.0,0.0,0.0
1219,0.0,0.0,0.0,030,40.57142857142857,49.857142857142854,7.142857142857143,0.0,0.0
1220,0.0,0.0,0.0,031,30.357142857142858,157.71428571428572,13.357142857142858,0.0,0.0
1221,0.0,0.0,0.0,008,40.77777777777778,118.16666666666667,10.38888888888889,0.0,0.0
1222,0.0,0.0,0.0,045,74.5,61.875,5.125,0.0,0.0
1223,0.0,0.0,0.0,033,3.0,7.5,2.0,0.0,0.0
1224,0.0,0.0,0.0,035,97.0,79.25,7.25,0.0,0.0
1225,0.0,0.0,0.0,042,59.42857142857143,58.714285714285715,5.571428571428571,0.0,0.0
1226,0.0,0.0,0.0,035,50.0,18.0,9.0,0.0,0.0
1227,0.0,0.0,0.0,016,146.75,94.5,10.0,0.0,0.0
1228,0.0,0.0,0.0,064,78.0,112.0,6.8,0.0,0.0
1229,0.0,0.0,0.0,007,77.66666666666667,83.0,9.333333333333334,0.0,0.0
1230,0.0,0.0,0.0,011,15.0,66.0,0.0,0.0,0.0
1231,0.0,0.0,0.0,030,21.9,129.2,26.8,0.0,0.0
1232,0.0,0.0,0.0,036,77.8,145.6,4.6,0.0,0.0
1233,0.0,0.0,0.0,068,86.0,45.0,4.166666666666667,0.0,0.0
1234,0.0,0.0,0.0,043,72.0,96.66666666666667,7.333333333333333,0.0,0.0
1235,0.0,0.0,0.0,025,97.8,130.0,3.0,0.0,0.0
1236,0.0,0.0,0.0,026,114.25,122.0,7.5,0.0,0.0
1237,0.0,0.0,0.0,029,39.0,192.5,4.5,0.0,0.0
1238,0.0,0.0,0.0,035,77.25,233.75,19.75,0.0,0.0
1239,0.0,0.0,0.0,064,67.28571428571429,58.857142857142854,2.2857142857142856,0.0,0.0
1240,0.0,0.0,0.0,055,77.8,102.8,1.6,0.0,0.0
1241,0.0,0.0,0.0,044,98.0,149.33333333333334,6.0,0.0,0.0
1242,0.0,0.0,0.0,013,14.0,147.5,3.0,0.0,0.0
1243,0.0,0.0,0.0,006,8.5,2.0,0.5,0.0,0.0
1244,0.0,0.0,0.0,003,48.0,161.0,4.333333333333333,0.0,0.0
1245,0.0,0.0,0.0,032,49.54545454545455,111.9090909090909,0.0,0.0,0.0
1246,0.0,0.0,0.0,012,40.77777777777778,118.16666666666667,10.38888888888889,0.0,0.0
1247,0.0,0.0,0.0,008,30.0,110.0,8.0,0.0,0.0
1248,0.0,0.0,0.0,015,108.0,102.5,0.0,0.0,0.0
1249,0.0,0.0,0.0,006,93.8,70.8,4.2,0.0,0.0
1250,0.0,0.0,0.0,031,81.0,80.66666666666667,2.3333333333333335,0.0,0.0
1251,0.0,0.0,0.0,024,100.0,72.5,4.75,0.0,0.0
1252,0.0,0.0,0.0,025,133.5,100.5,0.0,0.0,0.0
1253,0.0,0.0,0.0,022,86.25,149.25,3.75,0.0,0.0
1254,0.0,0.0,0.0,012,112.75,65.0,0.0,0.0,0.0
1255,0.0,0.0,0.0,038,140.33333333333334,67.66666666666667,7.0,0.0,0.0
1256,0.0,0.0,0.0,041,102.8,52.0,4.6,0.0,0.0
1257,0.0,0.0,0.0,005,82.5,73.75,9.75,0.0,0.0
1258,0.0,0.0,0.0,012,49.0,80.5,8.25,0.0,0.0
1259,0.0,0.0,0.0,035,85.8,145.2,5.6,0.0,0.0
1260,0.0,0.0,0.0,031,104.0,66.75,2.0,0.0,0.0
1261,0.0,0.0,0.0,032,23.75,203.75,10.25,0.0,0.0
1262,0.0,0.0,0.0,033,23.75,203.75,10.25,0.0,0.0
1263,0.0,0.0,0.0,023,59.285714285714285,66.14285714285714,3.0,0.0,0.0
1264,0.0,0.0,0.0,001,113.71428571428571,98.71428571428571,2.5714285714285716,0.0,0.0
1265,0.0,0.0,0.0,044,82.0,383.0,21.0,0.0,0.0
1266,0.0,0.0,0.0,034,106.66666666666667,102.16666666666667,7.833333333333333,0.0,0.0
1267,0.0,0.0,0.0,062,56.40909090909091,125.81818181818181,4.954545454545454,0.0,0.0
1268,0.0,0.0,0.0,004,94.0,70.5,6.0,0.0,0.0
1269,0.0,0.0,0.0,035,114.33333333333333,114.66666666666667,15.666666666666666,0.0,0.0
1270,0.0,0.0,0.0,043,92.6,77.0,7.8,0.0,0.0
1271,0.0,0.0,0.0,020,94.0,104.0,12.333333333333334,0.0,0.0
1272,0.0,0.0,0.0,018,94.0,104.0,12.333333333333334,0.0,0.0
1273,0.0,0.0,0.0,058,21.75,62.583333333333336,4.416666666666667,0.0,0.0
1274,0.0,0.0,0.0,024,117.25,120.5,10.75,0.0,0.0
1275,0.0,0.0,0.0,041,22.333333333333332,33.333333333333336,2.3333333333333335,0.0,0.0
1276,0.0,0.0,0.0,007,27.571428571428573,78.28571428571429,3.857142857142857,0.0,0.0
1277,0.0,0.0,0.0,016,17.5,233.0,20.5,0.0,0.0
1278,0.0,0.0,0.0,008,9.0,126.0,4.0,0.0,0.0
1279,0.0,0.0,0.0,016,97.14285714285714,118.14285714285714,5.571428571428571,0.0,0.0
1280,0.0,0.0,0.0,043,121.0,182.0,7.5,0.0,0.0
1281,0.0,0.0,0.0,034,45.5,115.25,11.25,0.0,0.0
1282,0.0,0.0,0.0,044,117.0,134.0,12.75,0.0,0.0
1283,0.0,0.0,0.0,049,61.888888888888886,77.55555555555556,4.777777777777778,0.0,0.0
1284,0.0,0.0,0.0,049,4.0,115.0,3.0,0.0,0.0
1285,0.0,0.0,0.0,023,67.6,26.0,1.4,0.0,0.0
1286,0.0,0.0,0.0,042,160.66666666666666,97.33333333333333,4.333333333333333,0.0,0.0
1287,0.0,0.0,0.0,026,28.7,92.9,14.0,0.0,0.0
1288,0.0,0.0,0.0,007,158.0,132.0,17.333333333333332,0.0,0.0
1289,0.0,0.0,0.0,018,104.25,77.5,0.0,0.0,0.0
1290,0.0,0.0,0.0,046,95.33333333333333,42.666666666666664,5.0,0.0,0.0
1291,0.0,0.0,0.0,003,108.25,106.5,9.0,0.0,0.0
1292,0.0,0.0,0.0,049,8.142857142857142,104.71428571428571,21.571428571428573,0.0,0.0
1293,0.0,0.0,0.0,047,33.857142857142854,151.85714285714286,14.571428571428571,0.0,0.0
1294,0.0,0.0,0.0,020,118.5,82.5,11.25,0.0,0.0
1295,0.0,0.0,0.0,032,86.4,118.8,9.8,0.0,0.0
1296,0.0,0.0,0.0,023,85.4,123.2,3.8,0.0,0.0
1297,0.0,0.0,0.0,011,54.0,163.2,3.0,0.0,0.0
1298,0.0,0.0,0.0,029,177.0,37.8,7.2,0.0,0.0
1299,0.0,0.0,0.0,017,77.66666666666667,117.66666666666667,11.666666666666666,0.0,0.0
1300,0.0,0.0,0.0,033,57.5,157.5,20.0,0.0,0.0
1301,0.0,0.0,0.0,064,72.0,47.22222222222222,2.6666666666666665,0.0,0.0
1302,0.0,0.0,0.0,008,52.42857142857143,152.85714285714286,0.0,0.0,0.0
1303,0.0,0.0,0.0,013,118.0,113.66666666666667,11.0,0.0,0.0
1304,0.0,0.0,0.0,012,86.85714285714286,143.57142857142858,6.285714285714286,0.0,0.0
1305,0.0,0.0,0.0,020,8.0,70.0,3.0,0.0,0.0
1306,0.0,0.0,0.0,019,22.0,143.0,11.0,0.0,0.0
1307,0.0,0.0,0.0,031,117.25,115.0,6.0,0.0,0.0
1308,0.0,0.0,0.0,052,51.1578947368421,115.84210526315789,4.368421052631579,0.0,0.0
1309,0.0,0.0,0.0,016,96.6,188.8,7.6,0.0,0.0
1310,0.0,0.0,0.0,001,76.0,63.5,4.75,0.0,0.0
1311,0.0,0.0,0.0,049,104.0,115.4,13.0,0.0,0.0
1312,0.0,0.0,0.0,043,160.66666666666666,97.33333333333333,4.333333333333333,0.0,0.0
1313,0.0,0.0,0.0,004,23.0,160.0,8.0,0.0,0.0
1314,0.0,0.0,0.0,045,84.75,59.375,0.0,0.0,0.0
1315,0.0,0.0,0.0,037,157.0,49.75,4.75,0.0,0.0
1316,0.0,0.0,0.0,044,76.8,65.8,8.0,0.0,0.0
1317,0.0,0.0,0.0,014,161.2,151.6,6.0,0.0,0.0
1318,0.0,0.0,0.0,027,72.625,100.75,1.875,0.0,0.0
1319,0.0,0.0,0.0,013,109.33333333333333,96.0,3.3333333333333335,0.0,0.0
1320,0.0,0.0,0.0,030,33.666666666666664,124.5,24.166666666666668,0.0,0.0
1321,0.0,0.0,0.0,037,87.25,101.75,8.75,0.0,0.0
1322,0.0,0.0,0.0,039,117.6,61.0,2.8,0.0,0.0
1323,0.0,0.0,0.0,012,95.0,104.2,6.6,0.0,0.0
1324,0.0,0.0,0.0,038,120.2,58.4,4.2,0.0,0.0
1325,0.0,0.0,0.0,021,138.5,101.75,7.75,0.0,0.0
1326,0.0,0.0,0.0,036,56.42857142857143,107.14285714285714,6.142857142857143,0.0,0.0
1327,0.0,0.0,0.0,036,106.8,70.4,3.4,0.0,0.0
1328,0.0,0.0,0.0,045,130.8,145.6,4.0,0.0,0.0
1329,0.0,0.0,0.0,002,130.25,92.75,0.0,0.0,0.0
1330,0.0,0.0,0.0,016,24.555555555555557,91.44444444444444,9.333333333333334,0.0,0.0
1331,0.0,0.0,0.0,017,24.555555555555557,91.44444444444444,9.333333333333334,0.0,0.0
1332,0.0,0.0,0.0,041,43.5,206.0,0.0,0.0,0.0
1333,0.0,0.0,0.0,020,45.77777777777778,132.66666666666666,8.555555555555555,0.0,0.0
1334,0.0,0.0,0.0,021,67.28571428571429,243.57142857142858,19.0,0.0,0.0
1335,0.0,0.0,0.0,020,29.571428571428573,164.71428571428572,63.857142857142854,0.0,0.0
1336,0.0,0.0,0.0,009,124.33333333333333,24.0,7.666666666666667,0.0,0.0
1337,0.0,0.0,0.0,053,106.66666666666667,98.0,3.6666666666666665,0.0,0.0
1338,0.0,0.0,0.0,051,162.5,133.0,6.0,0.0,0.0
1339,0.0,0.0,0.0,007,38.5,190.5,10.5,0.0,0.0
1340,0.0,0.0,0.0,017,83.33333333333333,101.33333333333333,0.0,0.0,0.0
1341,0.0,0.0,0.0,030,60.333333333333336,118.66666666666667,14.666666666666666,0.0,0.0
1342,0.0,0.0,0.0,029,97.0,88.75,4.0,0.0,0.0
1343,0.0,0.0,0.0,006,105.25,79.75,9.5,0.0,0.0
1344,0.0,0.0,0.0,040,93.6,40.2,3.6,0.0,0.0
1345,0.0,0.0,0.0,034,97.0,79.25,7.25,0.0,0.0
1346,0.0,0.0,0.0,036,65.0,87.0,4.25,0.0,0.0
1347,0.0,0.0,0.0,027,76.25,32.25,3.25,0.0,0.0
1348,0.0,0.0,0.0,023,105.33333333333333,116.0,7.166666666666667,0.0,0.0
1349,0.0,0.0,0.0,032,24.6,116.46666666666667,19.533333333333335,0.0,0.0
1350,0.0,0.0,0.0,019,114.0,36.75,6.25,0.0,0.0
1351,0.0,0.0,0.0,012,104.0,133.66666666666666,7.666666666666667,0.0,0.0
1352,0.0,0.0,0.0,033,113.66666666666667,90.0,5.333333333333333,0.0,0.0
1353,0.0,0.0,0.0,019,71.83333333333333,99.33333333333333,8.333333333333334,0.0,0.0
