metric,map,value,percentile,ensemble_p5,ensemble_p50,ensemble_p95
efficiency_gap,majority_2026,0.0009823668405000681,20.60125,-0.0120354157651568,0.01435522184831565,0.0419028444050915
mean_median,majority_2026,-0.036190901059016234,0.80625,-0.031356975139952996,-0.01904321394580765,-0.0023735622398280928
declination,majority_2026,-0.026675251362353544,26.3125,-0.05896718658418889,-0.0036163522220821,0.060540243194181574
seats_at_50_50,majority_2026,0.4606741573033708,77.38125,0.425287356321839,0.4482758620689655,0.4827586206896552
efficiency_gap,minority_2026,0.04019385991913548,93.5825,-0.0120354157651568,0.01435522184831565,0.0419028444050915
mean_median,minority_2026,0.010401768621624785,99.6375,-0.031356975139952996,-0.01904321394580765,-0.0023735622398280928
declination,minority_2026,0.07700256493469557,98.83125,-0.05896718658418889,-0.0036163522220821,0.060540243194181574
seats_at_50_50,minority_2026,0.5168539325842697,99.88375,0.425287356321839,0.4482758620689655,0.4827586206896552
